CHAMP1,CHAMP2,CHAMP1_POSITION,CHAMP2_POSITION,VICTORY,DEFEAT,TOTALPLAYED,PERCENTVICTORY,PERCENTDEFEAT,YEAR,SEASON,TEAM
Galio,Khazix,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2014,Summer,Red
Khazix,Ryze,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2014,Summer,Red
Rengar,TwistedFate,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2014,Summer,Blue
Rengar,Sona,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Blue
Lucian,Sona,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Blue
Kassadin,LeeSin,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Red
Irelia,JarvanIV,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2014,Summer,Blue
JarvanIV,Zilean,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Blue
Tristana,Zilean,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Blue
Lucian,Nami,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Red
Maokai,Pantheon,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Blue
Pantheon,Ryze,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2014,Summer,Blue
Pantheon,Thresh,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2014,Summer,Blue
Maokai,JarvanIV,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Red
JarvanIV,Jayce,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2014,Summer,Red
Rumble,Rengar,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Blue
Rengar,Talon,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2014,Summer,Blue
Maokai,Rammus,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Blue
Rammus,Ryze,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2014,Summer,Blue
Rammus,Braum,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2014,Summer,Blue
Tristana,Braum,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2014,Summer,Blue
Singed,JarvanIV,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2014,Summer,Red
JarvanIV,Fizz,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2014,Summer,Red
Kassadin,Rengar,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2014,Summer,Blue
Ryze,Pantheon,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2014,Summer,Red
Pantheon,Lulu,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2014,Summer,Red
Pantheon,Braum,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2014,Summer,Red
Darius,Elise,TOP_LANER,JUNGLER,5,3,8,0.625,0.375,2015,Summer,Blue
Darius,Nidalee,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Nidalee,Gangplank,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Varus,Morgana,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Kennen,RekSai,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Ashe,Morgana,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Olaf,Elise,TOP_LANER,JUNGLER,0,2,2,0.0,1.0,2015,Summer,Red
Elise,Blitzcrank,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Tristana,Blitzcrank,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Darius,RekSai,TOP_LANER,JUNGLER,2,4,6,0.3333333333333333,0.6666666666666666,2015,Summer,Red
Fiora,Ekko,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Ekko,Veigar,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
Darius,Elise,TOP_LANER,JUNGLER,2,1,3,0.6666666666666666,0.3333333333333333,2015,Summer,Red
Elise,TahmKench,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Jinx,TahmKench,AD_CARRY,SUPPORT,2,2,4,0.5,0.5,2015,Summer,Red
Lulu,LeeSin,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Elise,Leona,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Mordekaiser,Leona,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Lissandra,Gragas,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Darius,RekSai,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2015,Summer,Blue
LeeSin,Bard,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Riven,Skarner,TOP_LANER,JUNGLER,0,2,2,0.0,1.0,2015,Summer,Red
Skarner,Viktor,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Skarner,Thresh,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
LeeSin,Veigar,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Tristana,Morgana,AD_CARRY,SUPPORT,4,2,6,0.6666666666666666,0.3333333333333333,2015,Summer,Blue
Darius,Rengar,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Rengar,Fizz,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Elise,TahmKench,JUNGLER,SUPPORT,3,0,3,1.0,0.0,2015,Summer,Blue
Jinx,TahmKench,AD_CARRY,SUPPORT,3,0,3,1.0,0.0,2015,Summer,Blue
Darius,Olaf,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Olaf,Orianna,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Darius,LeeSin,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Olaf,Hecarim,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Hecarim,Lulu,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Hecarim,Janna,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Kennen,Shen,AD_CARRY,SUPPORT,1,1,2,0.5,0.5,2015,Summer,Blue
Darius,LeeSin,TOP_LANER,JUNGLER,1,2,3,0.3333333333333333,0.6666666666666666,2015,Summer,Red
Kennen,Braum,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Elise,Veigar,JUNGLER,MID_LANER,1,2,3,0.3333333333333333,0.6666666666666666,2015,Summer,Blue
Elise,Morgana,JUNGLER,SUPPORT,2,3,5,0.4,0.6,2015,Summer,Blue
Nidalee,Lissandra,JUNGLER,MID_LANER,1,1,2,0.5,0.5,2015,Summer,Red
Nidalee,Kennen,AD_CARRY,SUPPORT,2,0,2,1.0,0.0,2015,Summer,Red
Ekko,Elise,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Elise,Leblanc,JUNGLER,MID_LANER,2,0,2,1.0,0.0,2015,Summer,Blue
Gragas,TahmKench,AD_CARRY,SUPPORT,2,2,4,0.5,0.5,2015,Summer,Red
Malphite,LeeSin,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Twitch,Morgana,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
Darius,Nidalee,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Red
Jinx,Kennen,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Fiora,Elise,TOP_LANER,JUNGLER,7,0,7,1.0,0.0,2015,Summer,Blue
Darius,Skarner,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Skarner,Gangplank,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Skarner,Thresh,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
RekSai,Irelia,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
Elise,Olaf,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
Darius,JarvanIV,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
JarvanIV,Ekko,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
JarvanIV,Annie,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
RekSai,Ryze,JUNGLER,MID_LANER,1,1,2,0.5,0.5,2015,Summer,Red
Elise,Ekko,JUNGLER,MID_LANER,1,1,2,0.5,0.5,2015,Summer,Blue
Mordekaiser,Alistar,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Elise,Ryze,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
LeeSin,Lissandra,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
Darius,Rengar,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Rengar,Lulu,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
Rengar,Thresh,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
Renekton,Gragas,TOP_LANER,JUNGLER,2,1,3,0.6666666666666666,0.3333333333333333,2015,Summer,Blue
Darius,Evelynn,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2015,Summer,Red
Evelynn,Karthus,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
Gragas,TahmKench,JUNGLER,SUPPORT,2,1,3,0.6666666666666666,0.3333333333333333,2015,Summer,Blue
Malphite,Vi,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Vi,Lulu,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
Vladimir,Elise,TOP_LANER,JUNGLER,2,0,2,1.0,0.0,2015,Summer,Red
Malphite,Gragas,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Red
RekSai,Anivia,JUNGLER,MID_LANER,2,2,4,0.5,0.5,2015,Summer,Blue
Darius,Gragas,TOP_LANER,JUNGLER,2,0,2,1.0,0.0,2015,Summer,Blue
Mordekaiser,Thresh,AD_CARRY,SUPPORT,2,0,2,1.0,0.0,2015,Summer,Blue
Lulu,Nunu,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Nunu,Diana,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Nunu,Brand,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Kalista,Brand,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Olaf,Elise,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Fiora,Gragas,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2015,Summer,Red
Evelynn,Anivia,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
KogMaw,Morgana,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
Malphite,Evelynn,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Kennen,Elise,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Blue
Vayne,TahmKench,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Gragas,Lissandra,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Darius,Gragas,TOP_LANER,JUNGLER,1,3,4,0.25,0.75,2015,Summer,Red
Gragas,Anivia,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
RekSai,TahmKench,JUNGLER,SUPPORT,1,2,3,0.3333333333333333,0.6666666666666666,2015,Summer,Blue
Kalista,TahmKench,AD_CARRY,SUPPORT,2,1,3,0.6666666666666666,0.3333333333333333,2015,Summer,Blue
Elise,Morgana,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Elise,Anivia,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Kalista,TahmKench,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Elise,Kassadin,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Tristana,TahmKench,AD_CARRY,SUPPORT,1,2,3,0.3333333333333333,0.6666666666666666,2015,Summer,Blue
JarvanIV,RekSai,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Kennen,Alistar,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Jayce,Thresh,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Fiora,RekSai,TOP_LANER,JUNGLER,0,5,5,0.0,1.0,2015,Summer,Blue
RekSai,Veigar,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Blue
Fiora,RekSai,TOP_LANER,JUNGLER,1,2,3,0.3333333333333333,0.6666666666666666,2015,Summer,Red
RekSai,Veigar,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
RekSai,TahmKench,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Ashe,TahmKench,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
Caitlyn,Shen,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Elise,Shen,AD_CARRY,SUPPORT,3,0,3,1.0,0.0,2015,Summer,Red
Ashe,Shen,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Fiora,JarvanIV,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
JarvanIV,Shen,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Kalista,Shen,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Kennen,Evelynn,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2015,Summer,Red
Renekton,JarvanIV,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Red
JarvanIV,Orianna,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
JarvanIV,TahmKench,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Sivir,TahmKench,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Red
Kennen,Nautilus,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
Riven,Zac,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Red
Zac,Kassadin,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
Zac,Alistar,AD_CARRY,SUPPORT,1,1,2,0.5,0.5,2015,Summer,Red
Fiora,Zac,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Blue
Zac,Veigar,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Blue
Zac,TahmKench,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2015,Summer,Blue
Skarner,Azir,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2015,Summer,Red
Skarner,Alistar,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Red
JarvanIV,Lulu,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2015,Summer,Red
Fiora,LeeSin,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2015,Summer,Red
Ashe,TahmKench,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2015,Summer,Blue
Jayce,Elise,TOP_LANER,JUNGLER,2,3,5,0.4,0.6,2016,Summer,Blue
Poppy,Olaf,TOP_LANER,JUNGLER,2,2,4,0.5,0.5,2016,Summer,Red
Olaf,Vladimir,JUNGLER,MID_LANER,2,0,2,1.0,0.0,2016,Summer,Red
Elise,Jayce,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Nidalee,Jayce,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
Kennen,Nocturne,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Blue
Nocturne,Malzahar,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Nocturne,Soraka,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Blue
LeeSin,Orianna,JUNGLER,MID_LANER,3,1,4,0.75,0.25,2016,Summer,Red
Nidalee,AurelionSol,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Jayce,Elise,TOP_LANER,JUNGLER,2,1,3,0.6666666666666666,0.3333333333333333,2016,Summer,Red
Olaf,Syndra,JUNGLER,MID_LANER,0,2,2,0.0,1.0,2016,Summer,Red
Olaf,Trundle,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Red
LeeSin,Syndra,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Red
Elise,Jayce,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Red
Olaf,Malzahar,JUNGLER,MID_LANER,1,1,2,0.5,0.5,2016,Summer,Red
LeeSin,Cassiopeia,JUNGLER,MID_LANER,1,4,5,0.2,0.8,2016,Summer,Red
Ekko,Zac,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Red
Zac,Varus,JUNGLER,MID_LANER,2,0,2,1.0,0.0,2016,Summer,Red
Zac,Alistar,AD_CARRY,SUPPORT,1,1,2,0.5,0.5,2016,Summer,Red
Kennen,LeeSin,TOP_LANER,JUNGLER,2,2,4,0.5,0.5,2016,Summer,Red
Poppy,LeeSin,TOP_LANER,JUNGLER,4,0,4,1.0,0.0,2016,Summer,Red
Olaf,Syndra,JUNGLER,MID_LANER,3,0,3,1.0,0.0,2016,Summer,Blue
Olaf,Alistar,JUNGLER,SUPPORT,1,1,2,0.5,0.5,2016,Summer,Blue
Alistar,AurelionSol,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Alistar,LeeSin,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Blue
Sivir,LeeSin,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Blue
LeeSin,Ryze,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
Jayce,Olaf,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Blue
Nautilus,Khazix,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Red
Khazix,Cassiopeia,JUNGLER,MID_LANER,0,2,2,0.0,1.0,2016,Summer,Red
Khazix,Bard,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Red
Maokai,Skarner,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Blue
Skarner,Viktor,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Blue
Skarner,Kennen,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Blue
Sivir,Kennen,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Blue
Poppy,LeeSin,TOP_LANER,JUNGLER,2,4,6,0.3333333333333333,0.6666666666666666,2016,Summer,Blue
Jinx,Bard,AD_CARRY,SUPPORT,2,0,2,1.0,0.0,2016,Summer,Red
LeeSin,Syndra,JUNGLER,MID_LANER,4,0,4,1.0,0.0,2016,Summer,Blue
Skarner,Cassiopeia,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Skarner,Karma,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Blue
Poppy,Hecarim,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Blue
Olaf,Soraka,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Red
Jayce,Nidalee,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2016,Summer,Blue
Nidalee,Syndra,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Blue
Jayce,Skarner,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Red
Skarner,Vladimir,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Red
Skarner,Alistar,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Red
LeeSin,Cassiopeia,JUNGLER,MID_LANER,1,2,3,0.3333333333333333,0.6666666666666666,2016,Summer,Blue
Elise,AurelionSol,JUNGLER,MID_LANER,1,2,3,0.3333333333333333,0.6666666666666666,2016,Summer,Blue
Jinx,TahmKench,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Blue
LeeSin,Nami,AD_CARRY,SUPPORT,1,1,2,0.5,0.5,2016,Summer,Red
Kled,Graves,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Red
Jinx,TahmKench,AD_CARRY,SUPPORT,0,2,2,0.0,1.0,2016,Summer,Red
Kennen,LeeSin,TOP_LANER,JUNGLER,3,2,5,0.6,0.4,2016,Summer,Blue
LeeSin,Orianna,JUNGLER,MID_LANER,2,1,3,0.6666666666666666,0.3333333333333333,2016,Summer,Blue
Rumble,Skarner,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Red
Skarner,Cassiopeia,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
Skarner,Karma,AD_CARRY,SUPPORT,3,0,3,1.0,0.0,2016,Summer,Red
Kennen,Skarner,TOP_LANER,JUNGLER,2,0,2,1.0,0.0,2016,Summer,Red
Skarner,Ryze,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
Kennen,Olaf,TOP_LANER,JUNGLER,1,5,6,0.16666666666666666,0.8333333333333334,2016,Summer,Red
Jayce,RekSai,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2016,Summer,Red
Jayce,RekSai,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Blue
Skarner,Orianna,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
Poppy,Olaf,TOP_LANER,JUNGLER,3,2,5,0.6,0.4,2016,Summer,Blue
Olaf,TahmKench,JUNGLER,SUPPORT,1,1,2,0.5,0.5,2016,Summer,Blue
Jayce,Zac,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Red
Zac,Orianna,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Red
Zac,Karma,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2016,Summer,Red
Kennen,Zac,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Red
Zac,Zyra,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Red
LeeSin,AurelionSol,JUNGLER,MID_LANER,2,1,3,0.6666666666666666,0.3333333333333333,2016,Summer,Blue
Jayce,LeeSin,TOP_LANER,JUNGLER,5,1,6,0.8333333333333334,0.16666666666666666,2016,Summer,Blue
LeeSin,Zyra,JUNGLER,SUPPORT,6,2,8,0.75,0.25,2016,Summer,Blue
Kennen,Hecarim,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Blue
Fiora,LeeSin,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Blue
Olaf,AurelionSol,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2016,Summer,Red
LeeSin,Jayce,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Blue
Olaf,Orianna,JUNGLER,MID_LANER,2,4,6,0.3333333333333333,0.6666666666666666,2016,Summer,Red
Olaf,Zyra,AD_CARRY,SUPPORT,2,3,5,0.4,0.6,2016,Summer,Red
LeeSin,MissFortune,AD_CARRY,SUPPORT,1,1,2,0.5,0.5,2016,Summer,Red
Ashe,MissFortune,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Red
LeeSin,MissFortune,JUNGLER,SUPPORT,2,0,2,1.0,0.0,2016,Summer,Blue
Ashe,MissFortune,AD_CARRY,SUPPORT,2,1,3,0.6666666666666666,0.3333333333333333,2016,Summer,Blue
Nidalee,MissFortune,JUNGLER,SUPPORT,1,0,1,1.0,0.0,2016,Summer,Blue
Jayce,Olaf,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2016,Summer,Red
Kennen,Kindred,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Red
Elise,Orianna,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Red
Gnar,Zac,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2016,Summer,Blue
Zac,Orianna,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2016,Summer,Blue
Nautilus,RekSai,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2017,Summer,Red
Nautilus,Ezreal,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2017,Summer,Red
Ezreal,Ryze,JUNGLER,MID_LANER,1,2,3,0.3333333333333333,0.6666666666666666,2017,Summer,Red
Ezreal,Janna,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2017,Summer,Red
Graves,Janna,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2017,Summer,Red
Sejuani,Ryze,JUNGLER,MID_LANER,2,2,4,0.5,0.5,2017,Summer,Blue
Maokai,Ezreal,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2017,Summer,Blue
Ezreal,Syndra,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2017,Summer,Blue
Ezreal,Janna,JUNGLER,SUPPORT,0,1,1,0.0,1.0,2017,Summer,Blue
Jayce,JarvanIV,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2017,Summer,Red
JarvanIV,Fizz,JUNGLER,MID_LANER,1,1,2,0.5,0.5,2017,Summer,Red
Trundle,Sejuani,TOP_LANER,JUNGLER,1,1,2,0.5,0.5,2017,Summer,Blue
Maokai,Ezreal,TOP_LANER,JUNGLER,0,2,2,0.0,1.0,2017,Summer,Red
Ezreal,Morgana,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2017,Summer,Red
Elise,Ryze,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2017,Summer,Blue
Galio,Nocturne,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2017,Summer,Red
Nocturne,Kassadin,JUNGLER,MID_LANER,1,0,1,1.0,0.0,2017,Summer,Red
Nocturne,Lulu,AD_CARRY,SUPPORT,1,0,1,1.0,0.0,2017,Summer,Red
Chogath,LeeSin,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2017,Summer,Red
LeeSin,Ryze,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2017,Summer,Red
Gragas,Ryze,JUNGLER,MID_LANER,2,1,3,0.6666666666666666,0.3333333333333333,2017,Summer,Blue
Mordekaiser,Chogath,TOP_LANER,JUNGLER,0,1,1,0.0,1.0,2017,Summer,Red
Chogath,Lucian,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2017,Summer,Red
Chogath,Karma,AD_CARRY,SUPPORT,0,1,1,0.0,1.0,2017,Summer,Red
Kayn,Ryze,JUNGLER,MID_LANER,0,1,1,0.0,1.0,2017,Summer,Blue
Kayn,Lulu,JUNGLER,SUPPORT,0,2,2,0.0,1.0,2017,Summer,Blue
Nasus,Gragas,TOP_LANER,JUNGLER,1,0,1,1.0,0.0,2017,Summer,Red
