,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
60,Sivir,Sona,2016,Summer,red,ADC,Support,2,0
61,Sivir,Taric,2016,Summer,red,ADC,Support,19,12
62,Ezreal,Taric,2016,Summer,red,ADC,Support,4,2
63,Ashe,TahmKench,2016,Summer,red,ADC,Support,19,8
64,Ashe,Trundle,2016,Summer,red,ADC,Support,8,5
65,Varus,Braum,2016,Summer,red,ADC,Support,2,1
66,Jhin,Taric,2016,Summer,red,ADC,Support,7,4
67,Caitlyn,Soraka,2016,Summer,red,ADC,Support,3,2
68,Lucian,Alistar,2016,Summer,red,ADC,Support,22,9
69,Twitch,Taric,2016,Summer,red,ADC,Support,1,0
70,Caitlyn,Nautilus,2016,Summer,red,ADC,Support,2,0
71,Kalista,Janna,2016,Summer,red,ADC,Support,1,1
72,Ezreal,Thresh,2016,Summer,red,ADC,Support,6,1
73,Caitlyn,Trundle,2016,Summer,red,ADC,Support,2,0
74,Lucian,Thresh,2016,Summer,red,ADC,Support,8,2
75,Caitlyn,TahmKench,2016,Summer,red,ADC,Support,3,2
76,Draven,Karma,2016,Summer,red,ADC,Support,1,1
77,Caitlyn,Nami,2016,Summer,red,ADC,Support,9,5
78,Caitlyn,Janna,2016,Summer,red,ADC,Support,6,3
79,Ezreal,Soraka,2016,Summer,red,ADC,Support,5,5
80,Draven,Nami,2016,Summer,red,ADC,Support,1,0
81,Draven,Bard,2016,Summer,red,ADC,Support,1,0
82,Jhin,Nami,2016,Summer,red,ADC,Support,16,6
83,Sivir,Janna,2016,Summer,red,ADC,Support,4,2
84,Draven,Braum,2016,Summer,red,ADC,Support,2,0
85,Sivir,TahmKench,2016,Summer,red,ADC,Support,18,9
86,Urgot,Karma,2016,Summer,red,ADC,Support,1,0
87,Tristana,TahmKench,2016,Summer,red,ADC,Support,2,2
88,KogMaw,Braum,2016,Summer,red,ADC,Support,1,0
89,KogMaw,Taric,2016,Summer,red,ADC,Support,2,1
90,Lucian,TahmKench,2016,Summer,red,ADC,Support,7,5
91,KogMaw,TahmKench,2016,Summer,red,ADC,Support,3,1
92,Vayne,Alistar,2016,Summer,red,ADC,Support,2,1
93,Kalista,Braum,2016,Summer,red,ADC,Support,9,4
94,Jinx,Nami,2016,Summer,red,ADC,Support,1,0
95,Kalista,Nami,2016,Summer,red,ADC,Support,1,1
96,Kalista,Alistar,2016,Summer,red,ADC,Support,6,2
97,Kalista,Thresh,2016,Summer,red,ADC,Support,3,1
98,Twitch,Alistar,2016,Summer,red,ADC,Support,2,2
99,Kalista,Bard,2016,Summer,red,ADC,Support,1,1
100,KogMaw,Trundle,2016,Summer,red,ADC,Support,2,2
101,Kalista,Leona,2016,Summer,red,ADC,Support,1,0
102,KogMaw,Karma,2016,Summer,red,ADC,Support,2,0
103,KogMaw,Alistar,2016,Summer,red,ADC,Support,1,0
104,Varus,TahmKench,2016,Summer,red,ADC,Support,1,0
105,Caitlyn,Blitzcrank,2016,Summer,red,ADC,Support,1,1
106,Caitlyn,Morgana,2016,Summer,red,ADC,Support,2,1
107,Twitch,Karma,2016,Summer,red,ADC,Support,6,1
108,Sivir,Morgana,2016,Summer,red,ADC,Support,3,1
109,Jhin,Leona,2016,Summer,red,ADC,Support,2,1
110,Lucian,Nautilus,2016,Summer,red,ADC,Support,2,2
111,Sivir,Leona,2016,Summer,red,ADC,Support,2,1
112,Caitlyn,Taric,2016,Summer,red,ADC,Support,1,0
113,Ashe,Janna,2016,Summer,red,ADC,Support,4,4
114,Jhin,Janna,2016,Summer,red,ADC,Support,2,2
115,Twitch,TahmKench,2016,Summer,red,ADC,Support,3,3
116,Sivir,Nautilus,2016,Summer,red,ADC,Support,2,1
117,Twitch,Nami,2016,Summer,red,ADC,Support,1,1
118,Lucian,Leona,2016,Summer,red,ADC,Support,2,0
119,Tristana,Zyra,2016,Summer,red,ADC,Support,1,1
120,Tristana,Bard,2016,Summer,red,ADC,Support,1,1
121,Jinx,Morgana,2016,Summer,red,ADC,Support,1,0
122,Caitlyn,Leona,2016,Summer,red,ADC,Support,1,0
123,Lucian,Veigar,2016,Summer,red,ADC,Support,1,1
124,Ezreal,Veigar,2016,Summer,red,ADC,Support,2,1
125,Ashe,Blitzcrank,2016,Summer,red,ADC,Support,1,0
126,Urgot,TwistedFate,2016,Summer,red,ADC,Support,1,0
127,Nunu,Ziggs,2016,Summer,red,ADC,Support,1,1
128,Tristana,Trundle,2016,Summer,red,ADC,Support,1,1
129,Twitch,Thresh,2016,Summer,red,ADC,Support,3,2
130,Lucian,Morgana,2016,Summer,red,ADC,Support,1,0
131,Ezreal,Janna,2016,Summer,red,ADC,Support,1,0
132,Taliyah,Karma,2016,Summer,red,ADC,Support,1,0
133,Lucian,Taric,2016,Summer,red,ADC,Support,2,0
134,Ashe,Morgana,2016,Summer,red,ADC,Support,1,1
135,MissFortune,Trundle,2016,Summer,red,ADC,Support,1,0
136,MissFortune,Morgana,2016,Summer,red,ADC,Support,2,1
137,Ezreal,Brand,2016,Summer,red,ADC,Support,2,2
138,Sivir,Brand,2016,Summer,red,ADC,Support,2,2
139,Corki,Janna,2016,Summer,red,ADC,Support,1,1
140,Ashe,Brand,2016,Summer,red,ADC,Support,1,0
141,Jinx,Bard,2016,Summer,red,ADC,Support,2,2
142,Jinx,TahmKench,2016,Summer,red,ADC,Support,2,0
143,Ashe,MissFortune,2016,Summer,red,ADC,Support,1,1
144,Jhin,MissFortune,2016,Summer,red,ADC,Support,2,0
145,Varus,Thresh,2016,Summer,red,ADC,Support,1,0
146,MissFortune,Karma,2016,Summer,red,ADC,Support,1,0
147,Varus,Zyra,2016,Summer,red,ADC,Support,1,0
148,Ezreal,Nautilus,2016,Summer,red,ADC,Support,2,0
149,Corki,Lulu,2016,Summer,red,ADC,Support,1,1
150,Corki,Alistar,2016,Summer,red,ADC,Support,1,0
151,Jhin,Nautilus,2016,Summer,red,ADC,Support,1,1
152,Kalista,Morgana,2016,Summer,red,ADC,Support,1,0
153,Corki,Braum,2016,Summer,red,ADC,Support,1,0
