,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
14061,RekSai,blue,Annie,2015,JarvanIV,Leona,3,2
14062,Nidalee,blue,Leona,2015,JarvanIV,Annie,2,1
14063,JarvanIV,blue,Morgana,2015,Evelynn,Thresh,1,1
14064,RekSai,blue,Lulu,2015,Nidalee,Morgana,1,1
14065,Nidalee,blue,Lulu,2015,Rengar,Alistar,1,1
14066,Nidalee,blue,Janna,2015,LeeSin,Thresh,1,1
14067,LeeSin,blue,Thresh,2015,Rengar,Nami,1,0
14068,RekSai,blue,Morgana,2015,Sion,Annie,1,0
14069,LeeSin,blue,Annie,2015,JarvanIV,Lulu,1,1
14070,Vi,blue,Morgana,2015,JarvanIV,Annie,1,1
14071,Hecarim,blue,Lulu,2015,Olaf,Nami,1,0
14072,RekSai,blue,Morgana,2015,Zac,Annie,1,0
14073,Sejuani,blue,Lulu,2015,Nunu,Annie,1,0
14074,Nunu,blue,Janna,2015,RekSai,Thresh,1,1
14075,RekSai,blue,Morgana,2015,LeeSin,Nami,1,0
14076,RekSai,blue,Braum,2015,Nunu,Janna,1,0
14077,Nunu,blue,Annie,2015,Sejuani,Nautilus,1,1
14078,RekSai,blue,Nami,2015,Fizz,Annie,1,1
14079,RekSai,blue,Lulu,2015,Sejuani,Janna,1,0
14080,Sejuani,blue,Janna,2015,Nidalee,Thresh,1,0
14081,Sejuani,blue,Nami,2015,Gragas,Janna,2,2
14082,Nunu,blue,Annie,2015,Sejuani,Thresh,1,0
14083,RekSai,blue,Nami,2015,Nunu,Leona,1,1
14084,Nidalee,blue,Annie,2015,Vi,Thresh,1,0
14085,Nunu,blue,Annie,2015,Sejuani,Leona,1,0
14086,RekSai,blue,Janna,2015,LeeSin,Thresh,2,2
14087,Vi,blue,Thresh,2015,LeeSin,Nami,1,0
14088,Nidalee,blue,Thresh,2015,Nunu,Annie,1,1
14089,Sejuani,blue,Braum,2015,Vi,Thresh,1,0
14090,Nunu,blue,Annie,2015,Gragas,Alistar,2,0
14091,Sejuani,blue,Thresh,2015,Evelynn,Alistar,1,0
14092,Evelynn,blue,Thresh,2015,Sejuani,Alistar,2,0
14093,RekSai,blue,Morgana,2015,Gragas,Lulu,1,1
14094,Evelynn,blue,Morgana,2015,LeeSin,Alistar,1,1
14095,Gragas,blue,Annie,2015,Evelynn,Janna,1,1
14096,JarvanIV,blue,Morgana,2015,Gragas,Nautilus,1,1
14097,LeeSin,blue,Alistar,2015,Volibear,Thresh,1,1
14098,RekSai,blue,Alistar,2015,Nidalee,Bard,2,1
14099,RekSai,blue,Nautilus,2015,Gragas,Annie,2,0
14100,Evelynn,blue,Nautilus,2015,Gragas,Morgana,1,1
14101,RekSai,blue,Thresh,2015,Volibear,Lulu,1,1
14102,Evelynn,blue,Nautilus,2015,Sejuani,Thresh,1,0
14103,Gragas,blue,Morgana,2015,Evelynn,Bard,1,1
14104,Gragas,blue,Alistar,2015,RekSai,Morgana,2,0
14105,Evelynn,blue,Morgana,2015,Sejuani,Alistar,1,1
14106,Gragas,blue,Annie,2015,RekSai,Thresh,3,2
14107,Gragas,blue,Thresh,2015,Evelynn,Morgana,1,1
14108,LeeSin,blue,Alistar,2015,Evelynn,Morgana,1,0
14109,RekSai,blue,Janna,2015,Gragas,Annie,2,1
14110,RekSai,blue,Morgana,2015,Gragas,Bard,1,1
14111,Ekko,blue,Alistar,2015,RekSai,Nautilus,1,0
14112,RekSai,blue,Leona,2015,Gragas,Nautilus,1,1
14113,LeeSin,blue,Nautilus,2015,Evelynn,Alistar,1,1
14114,Gragas,blue,Thresh,2015,RekSai,Morgana,5,3
14115,RekSai,blue,Taric,2015,Gragas,Alistar,1,1
14116,Ekko,blue,Annie,2015,Gragas,Thresh,1,0
14117,Gragas,blue,Alistar,2015,RekSai,Bard,1,1
14118,Gragas,blue,Annie,2015,Olaf,Janna,1,0
14119,Ekko,blue,Lulu,2015,LeeSin,Alistar,1,1
14120,Ekko,blue,Alistar,2015,RekSai,Thresh,1,0
14121,LeeSin,blue,Lulu,2015,Nidalee,Alistar,1,1
14122,Gragas,blue,Alistar,2015,Evelynn,Thresh,1,1
14123,Ekko,blue,Morgana,2015,Olaf,Alistar,1,0
14124,RekSai,blue,Bard,2015,Nidalee,Alistar,1,0
14125,Nunu,blue,Annie,2015,RekSai,Morgana,1,1
14126,LeeSin,blue,Morgana,2015,MonkeyKing,Janna,1,0
14127,RekSai,blue,Alistar,2015,Nidalee,Taric,1,1
14128,Olaf,blue,Janna,2015,RekSai,Alistar,1,1
14129,RekSai,blue,Alistar,2015,Gragas,Morgana,2,1
14130,Gragas,blue,Janna,2015,LeeSin,Annie,2,2
14131,RekSai,blue,Janna,2015,Gragas,Alistar,4,2
14132,Rengar,blue,Alistar,2015,Gragas,Janna,1,0
14133,RekSai,blue,Thresh,2015,Gragas,Alistar,9,6
14134,RekSai,blue,Janna,2015,Gragas,Lulu,1,0
14135,Gragas,blue,Janna,2015,LeeSin,Morgana,1,1
14136,Gragas,blue,Nautilus,2015,Ekko,Morgana,1,1
14137,RekSai,blue,Braum,2015,LeeSin,Alistar,1,1
14138,Ekko,blue,Nautilus,2015,Gragas,Thresh,2,1
14139,RekSai,blue,Nautilus,2015,Gragas,Janna,3,2
14140,Gragas,blue,Alistar,2015,RekSai,Nautilus,5,4
14141,RekSai,blue,Thresh,2015,Vi,Alistar,1,1
14142,RekSai,blue,Alistar,2015,Ekko,Thresh,2,1
14143,Gragas,blue,Thresh,2015,RekSai,Braum,1,1
14144,Gragas,blue,Nautilus,2015,LeeSin,Alistar,2,1
14145,Ekko,blue,Annie,2015,Evelynn,Thresh,1,0
14146,Gragas,blue,Shen,2015,Rengar,Alistar,1,0
14147,Ekko,blue,Lulu,2015,Gragas,Alistar,1,0
14148,LeeSin,blue,Thresh,2015,Olaf,Annie,1,1
14149,Elise,blue,Alistar,2015,Evelynn,Thresh,1,1
14150,Nunu,blue,Janna,2015,Gragas,Nautilus,1,1
14151,Gragas,blue,Lulu,2015,RekSai,Alistar,1,1
14152,LeeSin,blue,Morgana,2015,RekSai,Thresh,1,0
14153,LeeSin,blue,Thresh,2015,Nidalee,Shen,1,0
14154,Nidalee,blue,Alistar,2015,RekSai,Braum,1,1
14155,RekSai,blue,Alistar,2015,Elise,Thresh,2,0
14156,Gragas,blue,Thresh,2015,LeeSin,Shen,1,1
14157,Nidalee,blue,Janna,2015,Gragas,Alistar,1,0
14158,JarvanIV,blue,Alistar,2015,RekSai,Gragas,1,1
14159,Nidalee,blue,Morgana,2015,Gragas,Alistar,1,1
14160,Gragas,blue,Lulu,2015,RekSai,Trundle,1,0
14161,Gragas,blue,Thresh,2015,RekSai,Shen,1,0
14162,Elise,blue,Thresh,2015,Gragas,Alistar,1,0
14163,RekSai,blue,Morgana,2015,Gragas,Alistar,2,0
14164,Gragas,blue,Nautilus,2015,RekSai,Alistar,4,2
14165,RekSai,blue,Shen,2015,Nidalee,Alistar,1,0
14166,Gragas,blue,Trundle,2015,Rengar,Alistar,1,1
14167,RekSai,blue,Bard,2015,Gragas,Thresh,1,0
14168,Sejuani,blue,Thresh,2015,Gragas,Nami,1,1
14169,RekSai,blue,Annie,2015,Gragas,Lulu,1,0
14170,Sejuani,blue,Thresh,2015,Vi,Annie,1,1
14171,RekSai,blue,Janna,2015,Nautilus,Morgana,1,1
14172,Udyr,blue,Morgana,2015,RekSai,Janna,1,1
14173,Udyr,blue,Morgana,2015,RekSai,Nami,1,1
14174,Shaco,blue,Thresh,2015,Nidalee,Nautilus,1,1
14175,Olaf,blue,Thresh,2015,Gragas,Annie,1,0
14176,Gragas,blue,Thresh,2015,Nunu,Janna,1,0
14177,Nunu,blue,Thresh,2015,Gragas,Janna,1,0
14178,RekSai,blue,Nami,2015,Gragas,Morgana,1,0
14179,LeeSin,blue,Annie,2015,Gragas,Thresh,1,1
14180,Udyr,blue,Morgana,2015,Gragas,Nami,1,1
14181,LeeSin,blue,Annie,2015,Udyr,Thresh,1,1
14182,RekSai,blue,Lulu,2015,Gnar,Annie,1,0
14183,Nidalee,blue,Lulu,2015,RekSai,Janna,1,0
14184,Sejuani,blue,Janna,2015,RekSai,Nami,1,1
14185,Gragas,blue,Thresh,2015,LeeSin,Janna,1,1
14186,Sejuani,blue,Janna,2015,LeeSin,Morgana,1,1
14187,RekSai,blue,Thresh,2015,Gragas,Braum,2,0
14188,Gragas,blue,Nautilus,2015,Udyr,Thresh,1,1
14189,Sejuani,blue,Thresh,2015,Gragas,Janna,2,2
14190,Gragas,blue,Nautilus,2015,Sejuani,Braum,1,1
14191,LeeSin,blue,Thresh,2015,Nidalee,Janna,2,2
14192,LeeSin,blue,Alistar,2015,Gragas,Braum,1,1
14193,Evelynn,blue,Braum,2015,Elise,Alistar,1,0
14194,RekSai,blue,Annie,2015,Elise,Alistar,1,1
14195,RekSai,blue,Morgana,2015,Elise,Alistar,1,1
14196,Elise,blue,Thresh,2015,RekSai,Alistar,2,2
14197,Elise,blue,Annie,2015,Nidalee,Alistar,1,0
14198,Elise,blue,Braum,2015,Nidalee,Alistar,1,0
14199,LeeSin,blue,Nautilus,2015,Gragas,Alistar,1,0
14200,LeeSin,blue,Shen,2015,Elise,Alistar,1,1
14201,LeeSin,blue,Thresh,2015,Elise,Braum,1,0
14202,Elise,blue,Shen,2015,RekSai,Alistar,1,1
14203,Olaf,blue,Alistar,2015,Elise,Braum,2,2
14204,LeeSin,blue,Thresh,2015,RekSai,Morgana,1,1
14205,Evelynn,blue,Shen,2015,Elise,Thresh,1,0
14206,LeeSin,blue,Thresh,2015,Nidalee,Braum,1,1
14207,Elise,blue,Alistar,2015,Gragas,Braum,2,1
14208,Elise,blue,Shen,2015,Gragas,Thresh,2,2
14209,Elise,blue,Braum,2015,Nidalee,TahmKench,1,1
14210,Olaf,blue,Annie,2015,Gragas,Janna,1,1
14211,Gragas,blue,Thresh,2015,Ekko,Shen,1,0
14212,RekSai,blue,Alistar,2015,Gragas,Shen,1,0
14213,Elise,blue,Alistar,2015,Gragas,Annie,1,0
14214,Gragas,blue,Braum,2015,Ekko,Alistar,1,1
14215,Elise,blue,Thresh,2015,Gragas,Braum,3,0
14216,Elise,blue,Braum,2015,Gragas,Thresh,2,1
14217,Gragas,blue,Alistar,2015,Elise,Thresh,1,0
14218,Elise,blue,Braum,2015,Gragas,Annie,1,1
14219,LeeSin,blue,Thresh,2015,Elise,Annie,1,0
14220,Zac,blue,Poppy,2016,LeeSin,Trundle,1,1
14221,Elise,blue,Thresh,2016,Graves,Trundle,2,1
14222,Graves,blue,Trundle,2016,RekSai,Braum,1,1
14223,RekSai,blue,Poppy,2016,Elise,Alistar,1,0
14224,Elise,blue,Thresh,2016,RekSai,Taric,1,0
14225,Kindred,blue,Trundle,2016,Elise,Thresh,1,0
14226,Elise,blue,Braum,2016,LeeSin,Alistar,4,0
14227,Elise,blue,Morgana,2016,Zac,Poppy,1,1
14228,LeeSin,blue,Poppy,2016,Elise,Braum,1,1
14229,LeeSin,blue,Braum,2016,Kindred,Alistar,3,2
14230,LeeSin,blue,Braum,2016,Elise,Thresh,1,0
14231,RekSai,blue,Trundle,2016,Nidalee,Alistar,1,0
14232,RekSai,blue,Alistar,2016,LeeSin,Trundle,3,1
14233,Elise,blue,Alistar,2016,LeeSin,Morgana,1,0
14234,Kindred,blue,Alistar,2016,Elise,Morgana,1,1
14235,LeeSin,blue,Thresh,2016,Elise,Alistar,1,1
14236,Graves,blue,Alistar,2016,RekSai,Thresh,5,2
14237,Graves,blue,Morgana,2016,RekSai,Alistar,1,1
14238,Udyr,blue,Braum,2016,Graves,Alistar,1,0
14239,LeeSin,blue,Alistar,2016,Graves,Morgana,1,0
14240,RekSai,blue,Alistar,2016,Elise,Poppy,2,2
14241,Nidalee,blue,Braum,2016,Graves,Trundle,1,1
14242,RekSai,blue,Thresh,2016,Elise,Janna,2,2
14243,LeeSin,blue,Alistar,2016,RekSai,Zilean,1,1
14244,Graves,blue,Thresh,2016,LeeSin,Morgana,1,1
14245,RekSai,blue,Alistar,2016,Nidalee,Braum,2,0
14246,Nidalee,blue,Braum,2016,Elise,Thresh,3,1
14247,Graves,blue,Alistar,2016,Elise,Trundle,2,1
14248,Nidalee,blue,Thresh,2016,Elise,TahmKench,2,0
14249,Graves,blue,Braum,2016,Quinn,Janna,1,0
14250,Graves,blue,Braum,2016,Elise,Janna,1,1
14251,LeeSin,blue,TahmKench,2016,Elise,Janna,1,0
14252,Graves,blue,Alistar,2016,Elise,Morgana,3,2
14253,Kindred,blue,Braum,2016,Quinn,Janna,1,0
14254,RekSai,blue,Braum,2016,Kindred,TahmKench,1,0
14255,Nidalee,blue,Thresh,2016,LeeSin,Braum,2,2
14256,Nidalee,blue,Poppy,2016,RekSai,Braum,1,1
14257,Nidalee,blue,Alistar,2016,LeeSin,Thresh,3,1
14258,RekSai,blue,Alistar,2016,Kindred,Braum,2,1
14259,RekSai,blue,Braum,2016,Nidalee,Bard,4,3
14260,LeeSin,blue,Poppy,2016,Nidalee,Braum,1,0
14261,Elise,blue,Janna,2016,Kindred,Braum,1,1
14262,Elise,blue,TahmKench,2016,Nidalee,Alistar,1,1
14263,Elise,blue,Janna,2016,Gragas,Alistar,1,0
14264,Elise,blue,Thresh,2016,Gragas,Braum,5,4
14265,Nidalee,blue,Alistar,2016,Rumble,Trundle,1,1
14266,Nidalee,blue,Bard,2016,Elise,Thresh,2,2
14267,LeeSin,blue,TahmKench,2016,Gragas,Thresh,1,1
14268,Nidalee,blue,TahmKench,2016,LeeSin,Alistar,1,0
14269,Nidalee,blue,Braum,2016,Graves,Alistar,1,1
14270,Rumble,blue,Bard,2016,LeeSin,Alistar,1,0
14271,Gragas,blue,Braum,2016,Elise,Thresh,6,3
14272,Elise,blue,Braum,2016,Nidalee,Thresh,4,1
14273,Nidalee,blue,Braum,2016,Gragas,Thresh,5,4
14274,RekSai,blue,Alistar,2016,Gragas,Bard,2,0
14275,Nidalee,blue,Nautilus,2016,Gragas,Thresh,1,0
14276,Nidalee,blue,Janna,2016,LeeSin,Braum,1,0
14277,Gragas,blue,Thresh,2016,Elise,Alistar,2,2
14278,LeeSin,blue,Braum,2016,RekSai,Alistar,1,1
14279,Nidalee,blue,TahmKench,2016,Gragas,Thresh,1,1
14280,LeeSin,blue,Braum,2016,Gragas,Trundle,1,1
14281,Gragas,blue,Janna,2016,Elise,Braum,2,1
14282,Gragas,blue,Alistar,2016,LeeSin,Trundle,1,0
14283,LeeSin,blue,Janna,2016,Gragas,Bard,1,0
14284,Elise,blue,Thresh,2016,Gragas,Alistar,2,0
14285,Gragas,blue,Morgana,2016,LeeSin,Alistar,1,1
14286,LeeSin,blue,Braum,2016,Gragas,Thresh,1,0
14287,LeeSin,blue,Nautilus,2016,Nidalee,Thresh,1,0
14288,Nidalee,blue,Trundle,2016,Elise,Braum,3,1
14289,Sejuani,blue,Braum,2016,Gragas,Thresh,1,0
14290,Gragas,blue,Alistar,2016,Elise,Soraka,1,1
14291,Gragas,blue,Alistar,2016,Elise,Thresh,1,1
14292,Gragas,blue,Thresh,2016,Graves,Bard,1,0
14293,Elise,blue,Braum,2016,LeeSin,Thresh,3,1
14294,Elise,blue,Janna,2016,Graves,Braum,1,1
14295,Nidalee,blue,Bard,2016,LeeSin,Braum,2,1
14296,Gragas,blue,Braum,2016,Kindred,Alistar,3,3
14297,Nidalee,blue,Trundle,2016,LeeSin,Janna,1,1
14298,Nidalee,blue,Janna,2016,Kindred,Soraka,1,0
14299,Kindred,blue,TahmKench,2016,Elise,Alistar,1,1
14300,Nidalee,blue,Alistar,2016,Kindred,Taric,1,1
14301,Kindred,blue,Trundle,2016,Elise,Braum,2,1
14302,LeeSin,blue,Braum,2016,Elise,Nautilus,1,1
14303,Elise,blue,Nautilus,2016,LeeSin,Janna,1,0
14304,Gragas,blue,Braum,2016,LeeSin,Thresh,2,2
14305,LeeSin,blue,Braum,2016,RekSai,Thresh,2,1
14306,Graves,blue,Braum,2016,RekSai,Soraka,1,0
14307,Elise,blue,Bard,2016,RekSai,Nautilus,1,1
14308,Kindred,blue,Alistar,2016,Elise,Braum,4,2
14309,Gragas,blue,Alistar,2016,RekSai,Trundle,1,1
14310,Nidalee,blue,Braum,2016,Kindred,Thresh,2,1
14311,Kindred,blue,Karma,2016,Graves,Trundle,1,1
14312,Elise,blue,Braum,2016,Kindred,Janna,2,1
14313,Kindred,blue,Alistar,2016,Elise,Bard,1,0
14314,Graves,blue,Karma,2016,LeeSin,Braum,1,1
14315,Elise,blue,Zyra,2016,Kindred,Karma,1,1
14316,Nidalee,blue,Nami,2016,LeeSin,Zyra,1,0
14317,Khazix,blue,Nami,2016,RekSai,Karma,1,1
14318,Nidalee,blue,Karma,2016,Khazix,Nami,1,0
14319,Kindred,blue,Alistar,2016,Gragas,Zyra,1,0
14320,Gragas,blue,Soraka,2016,RekSai,Zyra,1,1
14321,LeeSin,blue,Karma,2016,Khazix,Nami,1,1
14322,Khazix,blue,Nami,2016,Elise,Karma,1,0
14323,Elise,blue,Karma,2016,Gragas,Nami,2,2
14324,Elise,blue,Nami,2016,Gragas,Alistar,1,1
14325,Kindred,blue,Zyra,2016,Nidalee,Nami,1,0
14326,RekSai,blue,Bard,2016,Gragas,Janna,1,0
14327,Graves,blue,Karma,2016,Kindred,Janna,1,0
14328,Gragas,blue,Janna,2016,Kindred,Bard,1,1
14329,Nidalee,blue,Nami,2016,RekSai,Karma,3,2
14330,Elise,blue,Braum,2016,Nidalee,Karma,3,1
14331,Gragas,blue,Janna,2016,Kindred,Karma,1,0
14332,Kindred,blue,Braum,2016,Gragas,Bard,1,1
14333,Gragas,blue,Janna,2016,Khazix,Nami,1,1
14334,RekSai,blue,Thresh,2016,Nidalee,Nami,1,1
14335,Gragas,blue,Nami,2016,RekSai,Soraka,1,0
14336,Elise,blue,Nami,2016,Nidalee,Karma,2,1
14337,Nidalee,blue,Karma,2016,RekSai,Soraka,1,1
14338,LeeSin,blue,Karma,2016,Gragas,Braum,1,0
14339,Nidalee,blue,Braum,2016,RekSai,Soraka,1,1
14340,Elise,blue,Bard,2016,Nidalee,Karma,1,1
14341,Kindred,blue,Braum,2016,Gragas,Karma,1,0
14342,Gragas,blue,Bard,2016,Kindred,Braum,1,1
14343,RekSai,blue,Karma,2016,Elise,Zyra,1,0
14344,RekSai,blue,Karma,2016,Elise,Bard,3,1
14345,Hecarim,blue,Nami,2016,Elise,Karma,1,0
14346,Elise,blue,Nami,2016,Kindred,Karma,1,1
14347,Elise,blue,Karma,2016,RekSai,Nami,6,3
14348,Kindred,blue,Zyra,2016,Gragas,Braum,1,1
14349,Hecarim,blue,Braum,2016,Nidalee,Thresh,1,0
14350,Gragas,blue,Thresh,2016,Elise,Braum,2,2
14351,Nidalee,blue,TahmKench,2016,Elise,Karma,1,0
14352,RekSai,blue,Karma,2016,Elise,Braum,6,3
14353,Elise,blue,Bard,2016,RekSai,Thresh,5,4
14354,Nidalee,blue,TahmKench,2016,LeeSin,Zyra,1,1
14355,RekSai,blue,Nami,2016,Gragas,Karma,2,1
14356,Hecarim,blue,Karma,2016,Elise,Bard,1,0
14357,Graves,blue,Taric,2016,RekSai,Braum,2,0
14358,Gragas,blue,Nami,2016,Elise,Karma,3,2
14359,Olaf,blue,Karma,2016,Gragas,Bard,1,1
14360,Gragas,blue,Thresh,2016,Elise,Bard,3,1
14361,RekSai,blue,Thresh,2016,Olaf,Nami,1,1
14362,RekSai,blue,Nami,2016,Nidalee,Karma,1,0
14363,Nidalee,blue,Braum,2016,Elise,Nami,3,3
14364,Graves,blue,Karma,2016,Elise,Braum,1,1
14365,Graves,blue,Karma,2016,Olaf,Braum,1,0
14366,Nidalee,blue,Bard,2016,Elise,Alistar,2,1
14367,Kindred,blue,Janna,2016,Gragas,Bard,1,1
14368,RekSai,blue,Bard,2016,Hecarim,Thresh,1,1
14369,Elise,blue,Bard,2016,RekSai,Morgana,1,1
14370,Olaf,blue,Bard,2016,RekSai,Nami,1,0
14371,Elise,blue,Nami,2016,Olaf,Karma,1,0
14372,Olaf,blue,Thresh,2016,Elise,Nami,1,0
14373,LeeSin,blue,Nami,2016,Elise,Karma,1,1
14374,Elise,blue,Braum,2016,RekSai,Nami,2,0
14375,Graves,blue,Braum,2016,Nidalee,Nami,1,0
14376,RekSai,blue,Karma,2016,Kindred,Janna,1,1
14377,RekSai,blue,Nami,2016,Hecarim,Karma,1,0
14378,Elise,blue,Bard,2016,RekSai,Karma,3,2
14379,RekSai,blue,Karma,2016,Gragas,Janna,1,0
14380,Gragas,blue,Karma,2016,RekSai,Thresh,2,1
14381,Kindred,blue,Thresh,2016,RekSai,Bard,1,0
14382,Gragas,blue,Karma,2016,LeeSin,Thresh,1,1
14383,Olaf,blue,Bard,2016,Nidalee,Braum,1,0
14384,RekSai,blue,Taric,2016,Nidalee,Braum,2,2
14385,Nunu,blue,TahmKench,2016,Elise,Braum,1,0
14386,RekSai,blue,Thresh,2016,Olaf,Braum,1,0
14387,Nidalee,blue,Karma,2016,Elise,Braum,1,0
14388,Olaf,blue,Karma,2016,RekSai,Braum,3,2
14389,Elise,blue,Karma,2016,Nidalee,Braum,2,1
14390,Olaf,blue,Karma,2016,Elise,Bard,1,0
14391,Elise,blue,Karma,2016,RekSai,Morgana,1,0
14392,Gragas,blue,Morgana,2016,Elise,Braum,1,1
14393,Nidalee,blue,Trundle,2016,RekSai,Braum,2,2
14394,Nidalee,blue,Taric,2016,Olaf,Karma,1,0
14395,Olaf,blue,Janna,2016,Gragas,Karma,1,0
14396,Hecarim,blue,Karma,2016,RekSai,TahmKench,1,0
14397,Elise,blue,Janna,2016,Gragas,Braum,1,0
14398,Olaf,blue,Trundle,2016,RekSai,Braum,2,1
14399,Olaf,blue,Braum,2016,Elise,Trundle,2,1
14400,Olaf,blue,Bard,2016,RekSai,Braum,2,2
14401,Hecarim,blue,Trundle,2016,Gragas,Braum,1,0
14402,Elise,blue,Nami,2016,LeeSin,Braum,1,1
14403,Olaf,blue,Janna,2016,Gragas,Alistar,1,0
14404,Gragas,blue,Taric,2016,Elise,Braum,2,2
14405,RekSai,blue,Alistar,2016,Olaf,Janna,1,1
14406,RekSai,blue,Trundle,2016,Gragas,Braum,3,2
14407,Gragas,blue,TahmKench,2016,RekSai,Alistar,3,3
14408,Gragas,blue,Trundle,2016,Elise,Sona,1,1
14409,Rumble,blue,Karma,2016,Gragas,Braum,1,1
14410,Nidalee,blue,TahmKench,2016,Hecarim,Karma,1,1
14411,Gragas,blue,Bard,2016,Elise,Trundle,1,0
14412,Gragas,blue,Trundle,2016,RekSai,Karma,2,2
14413,Elise,blue,Thresh,2016,RekSai,Alistar,4,0
14414,Hecarim,blue,Braum,2016,Nidalee,Alistar,1,1
14415,Hecarim,blue,Taric,2016,Olaf,TahmKench,1,1
14416,Gragas,blue,Trundle,2016,Hecarim,Karma,1,1
14417,Elise,blue,Lulu,2016,RekSai,TahmKench,1,0
14418,Gragas,blue,Taric,2016,Hecarim,Braum,1,0
14419,Hecarim,blue,Braum,2016,Elise,Trundle,1,1
14420,Gragas,blue,Taric,2016,RekSai,Trundle,2,2
14421,Gragas,blue,TahmKench,2016,Nidalee,Alistar,1,0
14422,Hecarim,blue,Alistar,2016,Elise,TahmKench,1,1
14423,Hecarim,blue,Sion,2016,RekSai,Braum,1,0
14424,Hecarim,blue,Taric,2016,Olaf,Alistar,1,1
14425,Rumble,blue,Braum,2016,Gragas,Bard,1,0
14426,Rengar,blue,Karma,2016,Gragas,Taric,1,0
14427,RekSai,blue,Trundle,2016,LeeSin,TahmKench,1,0
14428,LeeSin,blue,Karma,2016,Hecarim,Alistar,1,0
14429,Hecarim,blue,Trundle,2016,Graves,Karma,1,0
14430,Hecarim,blue,Braum,2016,RekSai,TahmKench,1,1
14431,Gragas,blue,Trundle,2016,LeeSin,Alistar,1,1
14432,RekSai,blue,Taric,2016,Olaf,Karma,1,1
14433,Gragas,blue,Thresh,2016,Kindred,Trundle,1,0
14434,Kindred,blue,Alistar,2016,Gragas,Thresh,1,1
14435,Elise,blue,Morgana,2016,Gragas,Alistar,2,2
14436,Kindred,blue,Alistar,2016,Nidalee,Braum,2,1
14437,Gragas,blue,Trundle,2016,LeeSin,Janna,1,1
14438,Nidalee,blue,Alistar,2016,LeeSin,Trundle,1,0
14439,Kindred,blue,Bard,2016,Graves,Braum,4,1
14440,Graves,blue,Bard,2016,Kindred,Braum,4,1
14441,LeeSin,blue,Braum,2016,Graves,Alistar,1,1
14442,Elise,blue,Alistar,2016,Gragas,Braum,6,0
14443,Gragas,blue,Braum,2016,Graves,Alistar,2,1
14444,Graves,blue,Thresh,2016,LeeSin,Alistar,2,1
14445,Nidalee,blue,Alistar,2016,Graves,Thresh,2,2
14446,Kindred,blue,Nautilus,2016,Graves,Thresh,1,0
14447,Graves,blue,Thresh,2016,Kindred,Janna,1,0
14448,Kindred,blue,Thresh,2016,Graves,Trundle,3,1
14449,Kindred,blue,Braum,2016,Graves,Alistar,6,3
14450,Kindred,blue,Braum,2016,Graves,Trundle,2,1
14451,Kindred,blue,Trundle,2016,Graves,Braum,2,1
14452,Kindred,blue,Thresh,2016,Graves,Braum,3,3
14453,Kindred,blue,Braum,2016,Graves,Bard,5,1
14454,Graves,blue,Alistar,2016,Elise,Taric,1,0
14455,RekSai,blue,Bard,2016,Elise,TahmKench,1,1
14456,RekSai,blue,Braum,2016,Elise,Alistar,3,2
14457,Elise,blue,Taric,2016,Nidalee,Braum,1,1
14458,Graves,blue,Braum,2016,Nidalee,Taric,1,0
14459,Hecarim,blue,Taric,2016,Nidalee,Trundle,1,1
14460,RekSai,blue,Taric,2016,Gragas,TahmKench,2,1
14461,RekSai,blue,TahmKench,2016,Gragas,Karma,3,1
14462,RekSai,blue,Karma,2016,Gragas,TahmKench,2,0
14463,RekSai,blue,TahmKench,2016,Elise,Braum,1,1
14464,Gragas,blue,Taric,2016,RekSai,Soraka,1,0
14465,Elise,blue,Braum,2016,Gragas,Taric,1,1
14466,RekSai,blue,Trundle,2016,Elise,Braum,3,1
14467,Hecarim,blue,TahmKench,2016,Gragas,Trundle,1,0
14468,Gragas,blue,TahmKench,2016,RekSai,Karma,2,2
14469,Elise,blue,Braum,2016,RekSai,TahmKench,1,1
14470,Elise,blue,Trundle,2016,Nidalee,Alistar,2,1
14471,Elise,blue,Braum,2016,Nidalee,Taric,1,0
14472,RekSai,blue,TahmKench,2016,Elise,Alistar,3,1
14473,RekSai,blue,Bard,2016,Gragas,TahmKench,4,3
14474,RekSai,blue,Trundle,2016,Elise,Karma,1,0
14475,Elise,blue,Bard,2016,Nidalee,Trundle,2,2
14476,Elise,blue,Braum,2016,RekSai,Trundle,3,1
14477,Gragas,blue,Karma,2016,Nidalee,Trundle,1,1
14478,Nidalee,blue,Bard,2016,Elise,Trundle,1,1
14479,Gragas,blue,Bard,2016,Nidalee,Alistar,3,2
14480,RekSai,blue,Karma,2017,Khazix,Zyra,1,0
14481,Nocturne,blue,Zyra,2017,RekSai,MissFortune,1,1
14482,RekSai,blue,Zyra,2017,LeeSin,Nami,1,1
14483,LeeSin,blue,Zyra,2017,RekSai,MissFortune,1,1
14484,Ivern,blue,MissFortune,2017,LeeSin,Zyra,1,1
14485,Khazix,blue,Thresh,2017,RekSai,Nautilus,1,0
14486,Khazix,blue,Malzahar,2017,RekSai,Karma,1,1
14487,RekSai,blue,Taric,2017,Khazix,Karma,1,1
14488,Rengar,blue,Malzahar,2017,Ivern,Lulu,1,0
14489,Rumble,blue,Lulu,2017,Olaf,Malzahar,1,1
14490,LeeSin,blue,Zyra,2017,Khazix,TahmKench,1,0
