,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
133,Jax,Nunu,2015,Spring,red,Top,Jungle,1,1
134,RekSai,Nidalee,2015,Spring,red,Top,Jungle,1,1
135,Azir,LeeSin,2015,Spring,red,Top,Jungle,1,1
136,Kassadin,JarvanIV,2015,Spring,red,Top,Jungle,4,2
137,Galio,JarvanIV,2015,Spring,red,Top,Jungle,1,0
138,RekSai,JarvanIV,2015,Spring,red,Top,Jungle,1,1
139,Lissandra,Khazix,2015,Spring,red,Top,Jungle,1,0
140,Hecarim,Rengar,2015,Spring,red,Top,Jungle,1,0
141,Lulu,Olaf,2015,Spring,red,Top,Jungle,1,1
142,Chogath,Vi,2015,Spring,red,Top,Jungle,1,0
143,Irelia,Olaf,2015,Spring,red,Top,Jungle,1,0
144,Fizz,LeeSin,2015,Spring,red,Top,Jungle,1,0
145,Malphite,Sejuani,2015,Spring,red,Top,Jungle,1,0
146,Gnar,Vi,2015,Spring,red,Top,Jungle,2,0
147,Jax,Khazix,2015,Spring,red,Top,Jungle,1,0
148,Jax,LeeSin,2015,Spring,red,Top,Jungle,2,0
149,Maokai,Khazix,2015,Spring,red,Top,Jungle,7,2
150,Lissandra,Olaf,2015,Spring,red,Top,Jungle,3,3
151,Gnar,MonkeyKing,2015,Spring,red,Top,Jungle,1,0
152,Morgana,Rengar,2015,Spring,red,Top,Jungle,1,1
153,Olaf,Sejuani,2015,Spring,red,Top,Jungle,1,0
154,Maokai,Warwick,2015,Spring,red,Top,Jungle,2,0
155,Malphite,Pantheon,2015,Spring,red,Top,Jungle,2,1
156,Maokai,Pantheon,2015,Spring,red,Top,Jungle,5,2
157,Fizz,RekSai,2015,Spring,red,Top,Jungle,1,1
158,Irelia,Pantheon,2015,Spring,red,Top,Jungle,3,0
159,Vladimir,Zac,2015,Spring,red,Top,Jungle,1,0
160,Gragas,Nocturne,2015,Spring,red,Top,Jungle,1,0
161,Maokai,Zac,2015,Spring,red,Top,Jungle,1,0
162,Kennen,Gragas,2015,Spring,red,Top,Jungle,1,0
163,Irelia,Maokai,2015,Spring,red,Top,Jungle,1,1
164,Cassiopeia,Gragas,2015,Spring,red,Top,Jungle,2,0
165,Rumble,Gragas,2015,Spring,red,Top,Jungle,1,0
166,Maokai,Evelynn,2015,Spring,red,Top,Jungle,1,1
167,Ryze,LeeSin,2015,Spring,red,Top,Jungle,1,0
168,Ryze,Khazix,2015,Spring,red,Top,Jungle,4,2
169,Lulu,Elise,2015,Spring,red,Top,Jungle,1,1
170,Riven,LeeSin,2015,Spring,red,Top,Jungle,1,0
171,Malphite,Khazix,2015,Spring,red,Top,Jungle,2,1
172,Sion,Rengar,2015,Spring,red,Top,Jungle,1,1
173,Malphite,LeeSin,2015,Spring,red,Top,Jungle,1,0
174,Malphite,Rengar,2015,Spring,red,Top,Jungle,1,1
175,Jayce,LeeSin,2015,Spring,red,Top,Jungle,2,2
176,Rumble,Khazix,2015,Spring,red,Top,Jungle,4,3
177,Poppy,Khazix,2015,Spring,red,Top,Jungle,1,0
178,Poppy,JarvanIV,2015,Spring,red,Top,Jungle,1,1
179,Nidalee,LeeSin,2015,Spring,red,Top,Jungle,1,0
180,Lissandra,Pantheon,2015,Spring,red,Top,Jungle,2,2
181,Lissandra,Nunu,2015,Spring,red,Top,Jungle,1,0
182,Rumble,Elise,2015,Spring,red,Top,Jungle,1,1
183,Lissandra,Elise,2015,Spring,red,Top,Jungle,1,0
184,Ryze,Elise,2015,Spring,red,Top,Jungle,1,0
185,DrMundo,Fizz,2015,Spring,red,Top,Jungle,1,1
186,Maokai,Fizz,2015,Spring,red,Top,Jungle,1,0
187,DrMundo,Elise,2015,Spring,red,Top,Jungle,2,1
188,Irelia,Khazix,2015,Spring,red,Top,Jungle,4,4
189,Maokai,Hecarim,2015,Spring,red,Top,Jungle,1,0
190,Irelia,Elise,2015,Spring,red,Top,Jungle,2,1
191,Maokai,Elise,2015,Spring,red,Top,Jungle,1,0
192,Viktor,Khazix,2015,Spring,red,Top,Jungle,1,1
193,Jax,JarvanIV,2015,Spring,red,Top,Jungle,2,2
194,Aatrox,JarvanIV,2015,Spring,red,Top,Jungle,1,1
195,Malphite,Maokai,2015,Spring,red,Top,Jungle,1,1
196,Maokai,Rammus,2015,Spring,red,Top,Jungle,1,0
197,Gnar,Lulu,2015,Spring,red,Top,Jungle,1,0
198,Jax,Pantheon,2015,Spring,red,Top,Jungle,1,1
199,Jax,Elise,2015,Spring,red,Top,Jungle,1,0
200,Kassadin,Khazix,2015,Spring,red,Top,Jungle,1,1
201,Malphite,Elise,2015,Spring,red,Top,Jungle,1,0
202,Annie,Khazix,2015,Spring,red,Top,Jungle,1,0
203,Renekton,Elise,2015,Spring,red,Top,Jungle,1,1
204,Malphite,Nocturne,2015,Spring,red,Top,Jungle,1,1
0,Elise,Fizz,2015,Spring,red,Jungle,Middle,1,0
1,JarvanIV,Azir,2015,Spring,red,Jungle,Middle,5,3
2,LeeSin,Azir,2015,Spring,red,Jungle,Middle,2,1
3,Nunu,Lulu,2015,Spring,red,Jungle,Middle,4,2
4,RekSai,Lulu,2015,Spring,red,Jungle,Middle,6,3
5,JarvanIV,Lulu,2015,Spring,red,Jungle,Middle,6,3
6,LeeSin,Leblanc,2015,Spring,red,Jungle,Middle,13,5
7,Rengar,Leblanc,2015,Spring,red,Jungle,Middle,5,3
8,Vi,Zed,2015,Spring,red,Jungle,Middle,7,4
9,LeeSin,Xerath,2015,Spring,red,Jungle,Middle,10,4
10,RekSai,Ahri,2015,Spring,red,Jungle,Middle,17,5
11,JarvanIV,Ahri,2015,Spring,red,Jungle,Middle,23,14
12,JarvanIV,Cassiopeia,2015,Spring,red,Jungle,Middle,10,7
13,Rengar,Morgana,2015,Spring,red,Jungle,Middle,1,0
14,RekSai,Leblanc,2015,Spring,red,Jungle,Middle,9,3
15,LeeSin,Zed,2015,Spring,red,Jungle,Middle,6,5
16,Nunu,Ahri,2015,Spring,red,Jungle,Middle,5,3
17,JarvanIV,Orianna,2015,Spring,red,Jungle,Middle,10,4
18,JarvanIV,Corki,2015,Spring,red,Jungle,Middle,3,1
19,LeeSin,Ahri,2015,Spring,red,Jungle,Middle,18,5
20,Vi,Nidalee,2015,Spring,red,Jungle,Middle,1,1
21,JarvanIV,Xerath,2015,Spring,red,Jungle,Middle,14,6
22,Vi,Azir,2015,Spring,red,Jungle,Middle,2,0
23,LeeSin,Lulu,2015,Spring,red,Jungle,Middle,5,0
24,LeeSin,Yasuo,2015,Spring,red,Jungle,Middle,3,0
25,JarvanIV,Nidalee,2015,Spring,red,Jungle,Middle,1,1
26,RekSai,Ezreal,2015,Spring,red,Jungle,Middle,6,1
27,Nidalee,Zed,2015,Spring,red,Jungle,Middle,3,3
28,Vi,Kassadin,2015,Spring,red,Jungle,Middle,2,0
29,Vi,Orianna,2015,Spring,red,Jungle,Middle,2,1
30,Vi,Leblanc,2015,Spring,red,Jungle,Middle,7,5
31,Nunu,Kassadin,2015,Spring,red,Jungle,Middle,3,2
32,Vi,Ahri,2015,Spring,red,Jungle,Middle,8,5
33,RekSai,Zed,2015,Spring,red,Jungle,Middle,7,4
34,JarvanIV,Kassadin,2015,Spring,red,Jungle,Middle,4,1
35,JarvanIV,Leblanc,2015,Spring,red,Jungle,Middle,13,5
36,Nunu,Zed,2015,Spring,red,Jungle,Middle,2,0
37,JarvanIV,Ezreal,2015,Spring,red,Jungle,Middle,8,2
38,Nidalee,Viktor,2015,Spring,red,Jungle,Middle,1,0
39,Vi,Ezreal,2015,Spring,red,Jungle,Middle,1,0
40,RekSai,Kassadin,2015,Spring,red,Jungle,Middle,8,4
41,Rengar,Ezreal,2015,Spring,red,Jungle,Middle,2,0
42,FiddleSticks,Ahri,2015,Spring,red,Jungle,Middle,1,0
43,RekSai,Orianna,2015,Spring,red,Jungle,Middle,7,2
44,Vi,Karthus,2015,Spring,red,Jungle,Middle,1,1
45,JarvanIV,Viktor,2015,Spring,red,Jungle,Middle,4,3
46,Nidalee,Yasuo,2015,Spring,red,Jungle,Middle,1,1
47,Vi,Lissandra,2015,Spring,red,Jungle,Middle,3,1
48,Nunu,Urgot,2015,Spring,red,Jungle,Middle,1,1
49,Zac,Leblanc,2015,Spring,red,Jungle,Middle,1,0
50,Sejuani,Fizz,2015,Spring,red,Jungle,Middle,1,1
51,Nunu,Corki,2015,Spring,red,Jungle,Middle,2,1
52,Sejuani,Zed,2015,Spring,red,Jungle,Middle,3,3
53,Sejuani,Corki,2015,Spring,red,Jungle,Middle,1,1
54,RekSai,Vladimir,2015,Spring,red,Jungle,Middle,2,0
55,Nidalee,Urgot,2015,Spring,red,Jungle,Middle,1,1
56,Zac,Katarina,2015,Spring,red,Jungle,Middle,1,1
57,Gragas,Urgot,2015,Spring,red,Jungle,Middle,2,1
58,RekSai,Chogath,2015,Spring,red,Jungle,Middle,5,1
59,Sejuani,Lissandra,2015,Spring,red,Jungle,Middle,3,2
60,RekSai,Lissandra,2015,Spring,red,Jungle,Middle,6,3
61,Vi,Corki,2015,Spring,red,Jungle,Middle,1,1
62,Sejuani,Urgot,2015,Spring,red,Jungle,Middle,2,2
63,Sejuani,Karthus,2015,Spring,red,Jungle,Middle,1,0
64,Sejuani,Vladimir,2015,Spring,red,Jungle,Middle,3,3
65,Vi,Vladimir,2015,Spring,red,Jungle,Middle,1,0
66,Gragas,Corki,2015,Spring,red,Jungle,Middle,1,1
67,Sejuani,Lulu,2015,Spring,red,Jungle,Middle,5,1
68,Nunu,Orianna,2015,Spring,red,Jungle,Middle,3,1
69,Gragas,Ahri,2015,Spring,red,Jungle,Middle,3,2
70,Gragas,Leblanc,2015,Spring,red,Jungle,Middle,4,1
71,RekSai,Yasuo,2015,Spring,red,Jungle,Middle,1,0
72,Gragas,Kassadin,2015,Spring,red,Jungle,Middle,3,2
73,Nunu,Leblanc,2015,Spring,red,Jungle,Middle,3,2
74,Sejuani,KogMaw,2015,Spring,red,Jungle,Middle,1,1
75,Gragas,Lulu,2015,Spring,red,Jungle,Middle,1,0
76,Vi,Chogath,2015,Spring,red,Jungle,Middle,1,1
77,Rengar,Xerath,2015,Spring,red,Jungle,Middle,5,4
78,Olaf,Ahri,2015,Spring,red,Jungle,Middle,4,1
79,Elise,Kassadin,2015,Spring,red,Jungle,Middle,1,0
80,JarvanIV,Syndra,2015,Spring,red,Jungle,Middle,5,1
81,Hecarim,Xerath,2015,Spring,red,Jungle,Middle,1,0
82,JarvanIV,Fizz,2015,Spring,red,Jungle,Middle,2,1
83,Rengar,Lulu,2015,Spring,red,Jungle,Middle,3,1
84,Aatrox,Kassadin,2015,Spring,red,Jungle,Middle,1,1
85,Rengar,Kassadin,2015,Spring,red,Jungle,Middle,2,1
86,Elise,Leblanc,2015,Spring,red,Jungle,Middle,4,2
87,Olaf,Zed,2015,Spring,red,Jungle,Middle,3,3
88,Rengar,Zed,2015,Spring,red,Jungle,Middle,1,0
89,Nidalee,Ahri,2015,Spring,red,Jungle,Middle,3,3
90,Rengar,Lissandra,2015,Spring,red,Jungle,Middle,2,2
91,JarvanIV,Zed,2015,Spring,red,Jungle,Middle,6,4
92,RekSai,Xerath,2015,Spring,red,Jungle,Middle,7,3
93,LeeSin,Lissandra,2015,Spring,red,Jungle,Middle,7,2
94,JarvanIV,Anivia,2015,Spring,red,Jungle,Middle,1,0
95,Rengar,Orianna,2015,Spring,red,Jungle,Middle,2,1
96,Nidalee,KogMaw,2015,Spring,red,Jungle,Middle,1,1
97,Nidalee,Ezreal,2015,Spring,red,Jungle,Middle,4,3
98,RekSai,Jayce,2015,Spring,red,Jungle,Middle,1,0
99,JarvanIV,Morgana,2015,Spring,red,Jungle,Middle,1,0
100,LeeSin,Orianna,2015,Spring,red,Jungle,Middle,5,1
101,LeeSin,Ezreal,2015,Spring,red,Jungle,Middle,3,2
102,Evelynn,Lulu,2015,Spring,red,Jungle,Middle,1,0
103,Nidalee,Orianna,2015,Spring,red,Jungle,Middle,1,0
104,Sion,Ahri,2015,Spring,red,Jungle,Middle,1,1
105,RekSai,Viktor,2015,Spring,red,Jungle,Middle,3,1
106,JarvanIV,Lissandra,2015,Spring,red,Jungle,Middle,12,4
107,Olaf,Viktor,2015,Spring,red,Jungle,Middle,1,1
108,Zac,Lissandra,2015,Spring,red,Jungle,Middle,1,1
109,Nunu,Syndra,2015,Spring,red,Jungle,Middle,3,1
110,Sejuani,Leblanc,2015,Spring,red,Jungle,Middle,2,1
111,Fizz,Ahri,2015,Spring,red,Jungle,Middle,1,0
112,Sejuani,TwistedFate,2015,Spring,red,Jungle,Middle,3,2
113,Gragas,Katarina,2015,Spring,red,Jungle,Middle,1,0
114,Sejuani,Diana,2015,Spring,red,Jungle,Middle,2,1
115,LeeSin,Katarina,2015,Spring,red,Jungle,Middle,1,1
116,Nidalee,Leblanc,2015,Spring,red,Jungle,Middle,1,0
117,Gragas,Orianna,2015,Spring,red,Jungle,Middle,1,0
118,Gragas,Diana,2015,Spring,red,Jungle,Middle,3,2
119,Nautilus,KogMaw,2015,Spring,red,Jungle,Middle,1,0
120,Gragas,Zed,2015,Spring,red,Jungle,Middle,2,0
121,Gragas,KogMaw,2015,Spring,red,Jungle,Middle,1,1
122,Gragas,Chogath,2015,Spring,red,Jungle,Middle,2,1
123,Udyr,KogMaw,2015,Spring,red,Jungle,Middle,1,0
124,Gnar,Orianna,2015,Spring,red,Jungle,Middle,1,1
125,LeeSin,Kassadin,2015,Spring,red,Jungle,Middle,7,3
126,Gragas,Varus,2015,Spring,red,Jungle,Middle,1,1
127,RekSai,TwistedFate,2015,Spring,red,Jungle,Middle,3,2
128,Udyr,Syndra,2015,Spring,red,Jungle,Middle,1,0
129,Sejuani,Orianna,2015,Spring,red,Jungle,Middle,4,0
130,Gragas,Ziggs,2015,Spring,red,Jungle,Middle,3,1
131,Sejuani,Cassiopeia,2015,Spring,red,Jungle,Middle,5,2
132,Gragas,Vladimir,2015,Spring,red,Jungle,Middle,2,1
133,Gragas,Azir,2015,Spring,red,Jungle,Middle,3,1
134,JarvanIV,Jayce,2015,Spring,red,Jungle,Middle,6,2
135,Elise,Xerath,2015,Spring,red,Jungle,Middle,2,0
136,Pantheon,Lissandra,2015,Spring,red,Jungle,Middle,2,1
137,LeeSin,Fizz,2015,Spring,red,Jungle,Middle,2,2
138,LeeSin,Jayce,2015,Spring,red,Jungle,Middle,5,1
139,LeeSin,Cassiopeia,2015,Spring,red,Jungle,Middle,1,0
140,LeeSin,Morgana,2015,Spring,red,Jungle,Middle,1,0
141,RekSai,Azir,2015,Spring,red,Jungle,Middle,4,4
142,JarvanIV,Lux,2015,Spring,red,Jungle,Middle,1,0
143,Nidalee,Lulu,2015,Spring,red,Jungle,Middle,2,0
144,Nidalee,Kassadin,2015,Spring,red,Jungle,Middle,1,0
145,JarvanIV,Karthus,2015,Spring,red,Jungle,Middle,3,2
146,Rengar,Viktor,2015,Spring,red,Jungle,Middle,1,1
147,LeeSin,Viktor,2015,Spring,red,Jungle,Middle,3,1
148,Nunu,Ezreal,2015,Spring,red,Jungle,Middle,2,0
149,Nidalee,TwistedFate,2015,Spring,red,Jungle,Middle,3,1
150,LeeSin,TwistedFate,2015,Spring,red,Jungle,Middle,1,0
151,JarvanIV,Diana,2015,Spring,red,Jungle,Middle,2,0
152,JarvanIV,Sion,2015,Spring,red,Jungle,Middle,1,1
153,Vi,Morgana,2015,Spring,red,Jungle,Middle,1,0
154,DrMundo,Lissandra,2015,Spring,red,Jungle,Middle,1,1
155,Sejuani,Azir,2015,Spring,red,Jungle,Middle,2,0
156,Nautilus,Urgot,2015,Spring,red,Jungle,Middle,1,0
157,Sejuani,Xerath,2015,Spring,red,Jungle,Middle,2,0
158,Nunu,Fizz,2015,Spring,red,Jungle,Middle,1,0
159,RekSai,Kennen,2015,Spring,red,Jungle,Middle,1,1
160,Nunu,Malzahar,2015,Spring,red,Jungle,Middle,1,1
161,Nunu,Azir,2015,Spring,red,Jungle,Middle,2,1
162,LeeSin,Mordekaiser,2015,Spring,red,Jungle,Middle,1,0
163,Nidalee,Lissandra,2015,Spring,red,Jungle,Middle,2,2
164,Khazix,Ahri,2015,Spring,red,Jungle,Middle,7,2
165,Rengar,Ryze,2015,Spring,red,Jungle,Middle,1,0
166,LeeSin,Chogath,2015,Spring,red,Jungle,Middle,2,1
167,Olaf,Xerath,2015,Spring,red,Jungle,Middle,1,1
168,JarvanIV,Talon,2015,Spring,red,Jungle,Middle,1,0
169,RekSai,Talon,2015,Spring,red,Jungle,Middle,1,0
170,Nidalee,Ziggs,2015,Spring,red,Jungle,Middle,1,0
171,LeeSin,Syndra,2015,Spring,red,Jungle,Middle,1,0
172,RekSai,Diana,2015,Spring,red,Jungle,Middle,1,0
173,RekSai,Cassiopeia,2015,Spring,red,Jungle,Middle,2,0
174,Gragas,Fizz,2015,Spring,red,Jungle,Middle,1,1
175,Khazix,Zed,2015,Spring,red,Jungle,Middle,5,3
176,Sejuani,Ahri,2015,Spring,red,Jungle,Middle,2,1
177,Khazix,Lissandra,2015,Spring,red,Jungle,Middle,2,0
178,Rengar,Ahri,2015,Spring,red,Jungle,Middle,3,2
179,MonkeyKing,Lissandra,2015,Spring,red,Jungle,Middle,1,0
180,JarvanIV,TwistedFate,2015,Spring,red,Jungle,Middle,2,1
181,RekSai,Nidalee,2015,Spring,red,Jungle,Middle,1,1
182,Rengar,Nidalee,2015,Spring,red,Jungle,Middle,1,1
183,RekSai,Syndra,2015,Spring,red,Jungle,Middle,1,1
184,Warwick,Leblanc,2015,Spring,red,Jungle,Middle,1,0
185,Pantheon,Ahri,2015,Spring,red,Jungle,Middle,4,3
186,RekSai,Katarina,2015,Spring,red,Jungle,Middle,1,0
187,Gragas,Yasuo,2015,Spring,red,Jungle,Middle,3,3
188,Zac,Cassiopeia,2015,Spring,red,Jungle,Middle,1,0
189,Nocturne,Katarina,2015,Spring,red,Jungle,Middle,1,0
190,Zac,Ahri,2015,Spring,red,Jungle,Middle,1,0
191,Gragas,Xerath,2015,Spring,red,Jungle,Middle,1,0
192,Maokai,Diana,2015,Spring,red,Jungle,Middle,1,1
193,Sejuani,Ziggs,2015,Spring,red,Jungle,Middle,1,1
194,RekSai,Fizz,2015,Spring,red,Jungle,Middle,3,2
195,Sejuani,Kassadin,2015,Spring,red,Jungle,Middle,1,1
196,Evelynn,Morgana,2015,Spring,red,Jungle,Middle,1,1
197,JarvanIV,Kennen,2015,Spring,red,Jungle,Middle,1,0
198,Nidalee,Diana,2015,Spring,red,Jungle,Middle,1,0
199,Khazix,Orianna,2015,Spring,red,Jungle,Middle,6,3
200,LeeSin,Zilean,2015,Spring,red,Jungle,Middle,1,0
201,Khazix,Xerath,2015,Spring,red,Jungle,Middle,2,1
202,Elise,Orianna,2015,Spring,red,Jungle,Middle,3,2
203,LeeSin,Hecarim,2015,Spring,red,Jungle,Middle,1,0
204,Khazix,Syndra,2015,Spring,red,Jungle,Middle,2,2
205,LeeSin,Ziggs,2015,Spring,red,Jungle,Middle,1,0
206,Rengar,TwistedFate,2015,Spring,red,Jungle,Middle,1,1
207,JarvanIV,Hecarim,2015,Spring,red,Jungle,Middle,2,2
208,LeeSin,Karthus,2015,Spring,red,Jungle,Middle,1,0
209,Pantheon,Orianna,2015,Spring,red,Jungle,Middle,2,0
210,LeeSin,Karma,2015,Spring,red,Jungle,Middle,1,1
211,Khazix,Jayce,2015,Spring,red,Jungle,Middle,1,1
212,Pantheon,Syndra,2015,Spring,red,Jungle,Middle,1,0
213,Pantheon,Kassadin,2015,Spring,red,Jungle,Middle,1,1
214,Pantheon,Zed,2015,Spring,red,Jungle,Middle,1,1
215,JarvanIV,Ziggs,2015,Spring,red,Jungle,Middle,1,1
216,Warwick,Ezreal,2015,Spring,red,Jungle,Middle,1,0
217,Elise,Ezreal,2015,Spring,red,Jungle,Middle,1,0
218,Elise,Ahri,2015,Spring,red,Jungle,Middle,3,1
219,Fizz,Orianna,2015,Spring,red,Jungle,Middle,1,1
220,Fizz,Talon,2015,Spring,red,Jungle,Middle,1,0
221,Elise,Talon,2015,Spring,red,Jungle,Middle,2,1
222,Hecarim,Ahri,2015,Spring,red,Jungle,Middle,1,0
223,Elise,TwistedFate,2015,Spring,red,Jungle,Middle,1,0
224,Khazix,Katarina,2015,Spring,red,Jungle,Middle,1,1
225,Maokai,Zed,2015,Spring,red,Jungle,Middle,1,1
226,Khazix,Zilean,2015,Spring,red,Jungle,Middle,1,1
227,Rammus,Ahri,2015,Spring,red,Jungle,Middle,1,0
228,Lulu,Lissandra,2015,Spring,red,Jungle,Middle,1,0
229,Pantheon,Azir,2015,Spring,red,Jungle,Middle,2,1
230,Pantheon,Fizz,2015,Spring,red,Jungle,Middle,1,0
231,Nocturne,Syndra,2015,Spring,red,Jungle,Middle,1,1
0,Elise,Thresh,2015,Spring,red,Jungle,Support,5,2
1,JarvanIV,Annie,2015,Spring,red,Jungle,Support,15,7
2,LeeSin,Janna,2015,Spring,red,Jungle,Support,25,9
3,Nunu,Janna,2015,Spring,red,Jungle,Support,10,5
4,RekSai,Annie,2015,Spring,red,Jungle,Support,15,2
5,JarvanIV,Thresh,2015,Spring,red,Jungle,Support,34,19
6,LeeSin,Nami,2015,Spring,red,Jungle,Support,14,7
7,Rengar,Blitzcrank,2015,Spring,red,Jungle,Support,1,0
8,Vi,Morgana,2015,Spring,red,Jungle,Support,5,3
9,Rengar,Morgana,2015,Spring,red,Jungle,Support,2,1
10,RekSai,Thresh,2015,Spring,red,Jungle,Support,25,10
11,JarvanIV,Leona,2015,Spring,red,Jungle,Support,17,5
12,JarvanIV,Blitzcrank,2015,Spring,red,Jungle,Support,3,2
13,Rengar,Janna,2015,Spring,red,Jungle,Support,7,4
14,RekSai,Janna,2015,Spring,red,Jungle,Support,19,7
15,JarvanIV,Janna,2015,Spring,red,Jungle,Support,32,15
16,LeeSin,Annie,2015,Spring,red,Jungle,Support,18,8
17,LeeSin,Morgana,2015,Spring,red,Jungle,Support,4,1
18,JarvanIV,Morgana,2015,Spring,red,Jungle,Support,11,8
19,Vi,Janna,2015,Spring,red,Jungle,Support,6,2
20,RekSai,Leona,2015,Spring,red,Jungle,Support,11,4
21,Nidalee,Janna,2015,Spring,red,Jungle,Support,6,3
22,Vi,Annie,2015,Spring,red,Jungle,Support,6,4
23,Nunu,Morgana,2015,Spring,red,Jungle,Support,2,1
24,LeeSin,Thresh,2015,Spring,red,Jungle,Support,26,5
25,Vi,Braum,2015,Spring,red,Jungle,Support,2,1
26,RekSai,Blitzcrank,2015,Spring,red,Jungle,Support,2,1
27,Nunu,Braum,2015,Spring,red,Jungle,Support,1,0
28,RekSai,Braum,2015,Spring,red,Jungle,Support,2,2
29,Nidalee,Morgana,2015,Spring,red,Jungle,Support,3,1
30,Rengar,Annie,2015,Spring,red,Jungle,Support,8,5
31,FiddleSticks,Annie,2015,Spring,red,Jungle,Support,1,0
32,LeeSin,Leona,2015,Spring,red,Jungle,Support,2,0
33,Vi,Leona,2015,Spring,red,Jungle,Support,5,3
34,Vi,Nautilus,2015,Spring,red,Jungle,Support,1,1
35,Nunu,Thresh,2015,Spring,red,Jungle,Support,5,3
36,Zac,Janna,2015,Spring,red,Jungle,Support,1,0
37,Sejuani,Morgana,2015,Spring,red,Jungle,Support,3,2
38,Nunu,Nautilus,2015,Spring,red,Jungle,Support,5,3
39,Sejuani,Nautilus,2015,Spring,red,Jungle,Support,6,1
40,Sejuani,Lulu,2015,Spring,red,Jungle,Support,1,1
41,Zac,Annie,2015,Spring,red,Jungle,Support,3,2
42,Gragas,Janna,2015,Spring,red,Jungle,Support,10,2
43,Sejuani,Annie,2015,Spring,red,Jungle,Support,3,2
44,RekSai,Morgana,2015,Spring,red,Jungle,Support,9,5
45,Sejuani,Janna,2015,Spring,red,Jungle,Support,7,4
46,Vi,Alistar,2015,Spring,red,Jungle,Support,1,0
47,Sejuani,Alistar,2015,Spring,red,Jungle,Support,3,1
48,RekSai,Alistar,2015,Spring,red,Jungle,Support,4,2
49,Gragas,Braum,2015,Spring,red,Jungle,Support,3,2
50,Gragas,Thresh,2015,Spring,red,Jungle,Support,7,4
51,Gragas,Nautilus,2015,Spring,red,Jungle,Support,7,5
52,RekSai,Nautilus,2015,Spring,red,Jungle,Support,7,5
53,Sejuani,Braum,2015,Spring,red,Jungle,Support,2,1
54,Sejuani,Kennen,2015,Spring,red,Jungle,Support,2,2
55,Vi,Kennen,2015,Spring,red,Jungle,Support,1,1
56,Olaf,Nami,2015,Spring,red,Jungle,Support,3,1
57,Elise,Janna,2015,Spring,red,Jungle,Support,4,1
58,JarvanIV,Lulu,2015,Spring,red,Jungle,Support,7,2
59,Hecarim,Braum,2015,Spring,red,Jungle,Support,1,0
60,Rengar,Leona,2015,Spring,red,Jungle,Support,3,1
61,Aatrox,Blitzcrank,2015,Spring,red,Jungle,Support,1,1
62,Rengar,Thresh,2015,Spring,red,Jungle,Support,2,1
63,Olaf,Leona,2015,Spring,red,Jungle,Support,1,1
64,Elise,Annie,2015,Spring,red,Jungle,Support,1,1
65,Nidalee,Annie,2015,Spring,red,Jungle,Support,4,3
66,Nidalee,Leona,2015,Spring,red,Jungle,Support,3,3
67,Rengar,Braum,2015,Spring,red,Jungle,Support,1,1
68,RekSai,Lulu,2015,Spring,red,Jungle,Support,2,1
69,JarvanIV,Braum,2015,Spring,red,Jungle,Support,4,2
70,Rengar,Lulu,2015,Spring,red,Jungle,Support,1,1
71,Nunu,Alistar,2015,Spring,red,Jungle,Support,2,1
72,Vi,Zilean,2015,Spring,red,Jungle,Support,1,0
73,Evelynn,Thresh,2015,Spring,red,Jungle,Support,1,0
74,Rengar,Alistar,2015,Spring,red,Jungle,Support,1,0
75,Rengar,Nami,2015,Spring,red,Jungle,Support,3,3
76,Sion,Annie,2015,Spring,red,Jungle,Support,1,1
77,Nunu,Annie,2015,Spring,red,Jungle,Support,3,2
78,Fizz,Annie,2015,Spring,red,Jungle,Support,1,0
79,Nidalee,Thresh,2015,Spring,red,Jungle,Support,5,2
80,Sejuani,Thresh,2015,Spring,red,Jungle,Support,14,8
81,Nunu,Leona,2015,Spring,red,Jungle,Support,3,0
82,Vi,Thresh,2015,Spring,red,Jungle,Support,8,5
83,Sejuani,Leona,2015,Spring,red,Jungle,Support,2,1
84,Gragas,Nami,2015,Spring,red,Jungle,Support,2,0
85,Gragas,Lulu,2015,Spring,red,Jungle,Support,1,1
86,Nautilus,Morgana,2015,Spring,red,Jungle,Support,1,0
87,RekSai,Nami,2015,Spring,red,Jungle,Support,6,1
88,Nidalee,Nautilus,2015,Spring,red,Jungle,Support,2,1
89,Gragas,Annie,2015,Spring,red,Jungle,Support,1,1
90,Gragas,Morgana,2015,Spring,red,Jungle,Support,2,1
91,Udyr,Thresh,2015,Spring,red,Jungle,Support,2,0
92,Gnar,Annie,2015,Spring,red,Jungle,Support,1,1
93,JarvanIV,Nami,2015,Spring,red,Jungle,Support,15,6
94,Elise,Leona,2015,Spring,red,Jungle,Support,1,0
95,Pantheon,Nami,2015,Spring,red,Jungle,Support,2,1
96,LeeSin,Syndra,2015,Spring,red,Jungle,Support,1,1
97,JarvanIV,Sejuani,2015,Spring,red,Jungle,Support,1,0
98,LeeSin,Lulu,2015,Spring,red,Jungle,Support,5,2
99,RekSai,Veigar,2015,Spring,red,Jungle,Support,1,1
100,Nidalee,Alistar,2015,Spring,red,Jungle,Support,1,0
101,JarvanIV,Maokai,2015,Spring,red,Jungle,Support,1,0
102,Vi,Kayle,2015,Spring,red,Jungle,Support,1,0
103,DrMundo,Lulu,2015,Spring,red,Jungle,Support,1,1
104,Nautilus,Janna,2015,Spring,red,Jungle,Support,1,0
