,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
2344,Gangplank,blue,Elise,2016,Fighter/Tank/,Fighter/Tank/,2,1
2345,Gnar,blue,Elise,2016,Assassin/Fighter/,Fighter/Tank/,1,0
2346,Gnar,blue,Elise,2016,Fighter/Tank/,Fighter/Tank/,2,0
2347,Shen,blue,Graves,2016,Fighter/Tank/,Mage/Fighter/,2,0
2348,Ekko,blue,RekSai,2016,Fighter/Tank/,Mage/Fighter/,3,3
2349,Shen,blue,Graves,2016,Tank/Fighter/,Fighter/,1,1
2350,Hecarim,blue,Nidalee,2016,Fighter/,Mage/Fighter/,1,0
2351,Gangplank,blue,Elise,2016,Assassin/Fighter/,Fighter/Tank/,2,1
2352,Ekko,blue,Hecarim,2016,Fighter/,Mage/Fighter/,1,1
2353,Gnar,blue,Nidalee,2016,Fighter/Tank/,Fighter/Mage/,1,1
2354,Gragas,blue,Nidalee,2016,Assassin/Fighter/,Fighter/,1,1
2355,Ekko,blue,RekSai,2016,Fighter/Mage/,Marksman/,1,1
2356,Ekko,blue,Elise,2016,Fighter/Tank/,Fighter/,1,1
2357,Gangplank,blue,Graves,2016,Fighter/Tank/,Mage/Fighter/,1,1
2358,Ekko,blue,Nidalee,2016,Fighter/Tank/,Mage/Fighter/,2,2
2359,Gnar,blue,Elise,2016,Fighter/Mage/,Marksman/,2,1
2360,Trundle,blue,Gragas,2016,Tank/,Fighter/,5,2
2361,Gragas,blue,Graves,2016,Assassin/Fighter/,Fighter/,1,0
2362,Gangplank,blue,Elise,2016,Tank/,Fighter/,1,0
2363,Trundle,blue,Gragas,2016,Tank/,Fighter/Assassin/,1,1
2364,Malzahar,blue,LeeSin,2016,Assassin/Fighter/,Assassin/Fighter/,1,1
2365,Gangplank,blue,RekSai,2016,Assassin/Fighter/,Assassin/Fighter/,1,0
2366,Gangplank,blue,Elise,2016,Assassin/Fighter/,Assassin/Fighter/,1,1
2367,Gnar,blue,Gragas,2016,Tank/,Fighter/Tank/,1,1
2368,Ekko,blue,Gragas,2016,Fighter/,Fighter/,1,1
2369,Ekko,blue,Hecarim,2016,Fighter/Tank/,Fighter/Mage/,1,1
2370,Gangplank,blue,Gragas,2016,Assassin/Fighter/,Fighter/,4,4
2371,Gragas,blue,Nidalee,2016,Tank/Mage/,Marksman/,1,0
2372,Maokai,blue,Graves,2016,Assassin/Fighter/,Assassin/Fighter/,1,1
2373,Maokai,blue,Nidalee,2016,Fighter/Tank/,Mage/Fighter/,1,0
2374,Poppy,blue,Graves,2016,Tank/Fighter/,Marksman/,1,0
2375,Gangplank,blue,Gragas,2016,Assassin/Fighter/,Assassin/Fighter/,1,1
2376,Rumble,blue,RekSai,2016,Fighter/,Mage/Fighter/,2,1
2377,Shen,blue,Elise,2016,Assassin/Fighter/,Marksman/,1,1
2378,Ekko,blue,Hecarim,2016,Fighter/Tank/,Mage/Fighter/,1,0
2379,Gangplank,blue,RekSai,2016,Assassin/Fighter/,Mage/Fighter/,1,1
2380,Gangplank,blue,Hecarim,2016,Assassin/Fighter/,Marksman/,1,1
2381,Ekko,blue,Elise,2016,Fighter/Tank/,Fighter/Mage/,1,0
2382,Rumble,blue,RekSai,2016,Assassin/Fighter/,Mage/Fighter/,1,1
2383,Ekko,blue,Elise,2016,Fighter/Mage/,Fighter/Assassin/,1,1
2384,Gnar,blue,Gragas,2016,Assassin/Fighter/,Mage/Fighter/,1,0
2385,Gnar,blue,RekSai,2016,Assassin/Fighter/,Fighter/Tank/,1,1
2386,Gangplank,blue,Nidalee,2016,Assassin/Fighter/,Fighter/Assassin/,1,0
2387,Shen,blue,Nidalee,2016,Assassin/Fighter/,Fighter/Mage/,1,0
2388,Rumble,blue,Nidalee,2016,Fighter/,Fighter/Mage/,1,0
2389,Gnar,blue,Nidalee,2016,Mage/Marksman/,Fighter/Mage/,1,1
2390,Kennen,blue,Skarner,2016,Fighter/Tank/,Mage/Fighter/,1,1
2391,Gnar,blue,Nidalee,2016,Mage/Marksman/,Mage/Fighter/,1,0
2392,Poppy,blue,Graves,2017,Tank/Mage/,Mage/Fighter/,2,1
2393,Fiora,blue,RekSai,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2394,Singed,blue,Rengar,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2395,Camille,blue,RekSai,2017,Fighter/Assassin/,Mage/Fighter/,3,2
2396,Kled,blue,LeeSin,2017,Tank/Mage/,Assassin/Fighter/,2,1
2397,Poppy,blue,Rengar,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2398,Sion,blue,Rengar,2017,Fighter/Marksman/,Mage/Fighter/,1,1
2399,Jayce,blue,RekSai,2017,Tank/Fighter/,Fighter/Tank/,1,1
2400,Maokai,blue,Khazix,2017,Tank/,Fighter/,2,0
2401,Kennen,blue,Olaf,2017,Tank/Mage/,Fighter/,1,1
2402,Maokai,blue,Graves,2017,Mage/Marksman/,Fighter/,1,1
2403,Rumble,blue,Olaf,2017,Mage/Marksman/,Fighter/Assassin/,1,1
2404,Maokai,blue,RekSai,2017,Tank/Fighter/,Mage/Fighter/,3,1
2405,Maokai,blue,Olaf,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2406,Shen,blue,RekSai,2017,Tank/Mage/,Assassin/Fighter/,1,0
2407,Jayce,blue,Khazix,2017,Assassin/Fighter/,Fighter/,1,1
2408,Nautilus,blue,Khazix,2017,Tank/Fighter/,Fighter/,2,1
2409,Kled,blue,LeeSin,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2410,Singed,blue,Khazix,2017,Tank/Mage/,Fighter/,1,1
2411,Sion,blue,RekSai,2017,Tank/Mage/,Assassin/Fighter/,1,1
2412,Maokai,blue,Rengar,2017,Tank/Fighter/,Fighter/Tank/,1,1
2413,Camille,blue,Elise,2017,Mage/Marksman/,Assassin/Fighter/,1,1
2414,Maokai,blue,Olaf,2017,Tank/Fighter/,Assassin/Fighter/,2,0
2415,Gangplank,blue,Khazix,2017,Tank/Mage/,Fighter/Assassin/,1,1
2416,Maokai,blue,Khazix,2017,Fighter/Assassin/,Mage/Fighter/,2,1
2417,Trundle,blue,Elise,2017,Tank/Mage/,Fighter/Assassin/,1,0
2418,Poppy,blue,Khazix,2017,Fighter/,Fighter/,1,1
2419,Sion,blue,Elise,2017,Tank/,Assassin/Fighter/,1,0
2420,Kennen,blue,Elise,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2421,Maokai,blue,Khazix,2017,Mage/Marksman/,Mage/Fighter/,1,1
2422,Shen,blue,Khazix,2017,Tank/Mage/,Fighter/Assassin/,1,0
2423,Maokai,blue,Khazix,2017,Fighter/,Mage/Fighter/,1,1
2424,Jayce,blue,Ivern,2017,Fighter/Mage/,Assassin/Fighter/,1,1
2425,Renekton,blue,Olaf,2017,Fighter/Marksman/,Fighter/,1,1
2426,Nautilus,blue,RekSai,2017,Tank/,Fighter/Assassin/,2,2
2427,Maokai,blue,Elise,2017,Tank/Fighter/,Fighter/,2,1
2428,Rumble,blue,Rengar,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2429,Poppy,blue,Elise,2017,Tank/Mage/,Assassin/Fighter/,3,2
2430,Maokai,blue,Khazix,2017,Fighter/Marksman/,Fighter/,1,1
2431,Fiora,blue,Elise,2017,Tank/Mage/,Assassin/Fighter/,2,1
2432,Gangplank,blue,LeeSin,2017,Tank/Mage/,Assassin/Fighter/,1,1
2433,Camille,blue,Olaf,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2434,Camille,blue,Olaf,2017,Tank/,Assassin/Fighter/,1,0
2435,Maokai,blue,Khazix,2017,Tank/Fighter/,Mage/Fighter/,8,3
2436,Maokai,blue,Graves,2017,Tank/Fighter/,Fighter/Assassin/,2,1
2437,Nautilus,blue,Elise,2017,Tank/Fighter/,Marksman/,1,0
2438,Maokai,blue,Elise,2017,Tank/,Fighter/,1,0
2439,Shen,blue,Khazix,2017,Tank/Mage/,Assassin/Fighter/,1,1
2440,Maokai,blue,Khazix,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2441,Kennen,blue,Elise,2017,Fighter/Mage/,Marksman/,1,1
2442,Sion,blue,Elise,2017,Tank/Mage/,Assassin/Fighter/,1,1
2443,Rumble,blue,Graves,2017,Fighter/Marksman/,Assassin/Fighter/,1,1
2444,Gragas,blue,Rengar,2017,Tank/Mage/,Marksman/,2,1
2445,Camille,blue,LeeSin,2017,Tank/Mage/,Assassin/Fighter/,1,0
2446,Maokai,blue,Rengar,2017,Tank/,Assassin/Fighter/,2,2
2447,Camille,blue,Khazix,2017,Tank/,Marksman/,1,1
2448,Maokai,blue,Rengar,2017,Fighter/Tank/,Assassin/Fighter/,1,0
2449,Renekton,blue,Khazix,2017,Tank/Mage/,Fighter/Assassin/,1,0
2450,Shen,blue,Rengar,2017,Tank/Mage/,Marksman/,3,2
2451,Camille,blue,Elise,2017,Fighter/Tank/,Assassin/Fighter/,2,1
2452,Olaf,blue,Rengar,2017,Tank/Mage/,Assassin/Fighter/,1,1
2453,Camille,blue,Khazix,2017,Fighter/Tank/,Assassin/Fighter/,5,3
2454,Jayce,blue,LeeSin,2017,Tank/Fighter/,Fighter/,1,1
2455,Nautilus,blue,Khazix,2017,Fighter/Mage/,Marksman/,7,6
2456,Kennen,blue,Graves,2017,Tank/Mage/,Assassin/Fighter/,1,0
2457,Shen,blue,LeeSin,2017,Tank/Mage/,Assassin/Fighter/,4,2
2458,Rumble,blue,Rengar,2017,Tank/Mage/,Marksman/,2,2
2459,Jayce,blue,Elise,2017,Tank/Mage/,Assassin/Fighter/,1,0
2460,Maokai,blue,Graves,2017,Fighter/Marksman/,Mage/Fighter/,1,1
2461,Renekton,blue,Khazix,2017,Fighter/Tank/,Marksman/,3,2
2462,Nautilus,blue,Rengar,2017,Tank/Mage/,Fighter/Assassin/,1,0
2463,Rumble,blue,Elise,2017,Tank/Fighter/,Marksman/,1,0
2464,Gragas,blue,Graves,2017,Fighter/Mage/,Assassin/Fighter/,1,0
2465,Maokai,blue,Rengar,2017,Fighter/Mage/,Marksman/,3,1
2466,Rengar,blue,Graves,2017,Fighter/Tank/,Assassin/Fighter/,1,1
2467,Maokai,blue,Rengar,2017,Tank/Fighter/,Fighter/Assassin/,2,2
2468,Maokai,blue,Rengar,2017,Fighter/Mage/,Mage/Fighter/,1,1
2469,Renekton,blue,Khazix,2017,Fighter/Tank/,Fighter/Tank/,1,1
2470,Maokai,blue,Khazix,2017,Tank/,Fighter/Assassin/,3,2
2471,Gangplank,blue,Rengar,2017,Tank/Mage/,Fighter/Mage/,1,1
2472,Maokai,blue,Graves,2017,Fighter/Mage/,Mage/Fighter/,1,1
2473,Camille,blue,LeeSin,2017,Fighter/Tank/,Mage/Fighter/,3,2
2474,Camille,blue,Graves,2017,Fighter/Tank/,Mage/Fighter/,1,1
2475,Shen,blue,RekSai,2017,Mage/Marksman/,Marksman/,1,0
2476,Nautilus,blue,Graves,2017,Tank/Fighter/,Assassin/Fighter/,3,2
2477,Shen,blue,Rengar,2017,Tank/Fighter/,Marksman/,3,1
2478,Maokai,blue,Graves,2017,Fighter/,Assassin/Fighter/,1,1
2479,Poppy,blue,Rengar,2017,Tank/Fighter/,Marksman/,4,2
2480,Renekton,blue,LeeSin,2017,Fighter/Marksman/,Mage/Fighter/,1,1
2481,Shen,blue,Elise,2017,Tank/Fighter/,Marksman/,2,0
2482,Nautilus,blue,Rengar,2017,Tank/Mage/,Marksman/,1,0
2483,Rumble,blue,RekSai,2017,Tank/Fighter/,Mage/Fighter/,3,2
2484,Kled,blue,Graves,2017,Tank/Fighter/,Assassin/Fighter/,1,0
2485,Nautilus,blue,Rengar,2017,Tank/,Fighter/Assassin/,3,2
2486,Rumble,blue,Graves,2017,Tank/Fighter/,Assassin/Fighter/,4,3
2487,Nautilus,blue,Graves,2017,Tank/Mage/,Fighter/Mage/,1,0
2488,Maokai,blue,Graves,2017,Tank/Fighter/,Fighter/Mage/,1,1
2489,Maokai,blue,Gragas,2017,Tank/,Assassin/Fighter/,1,0
2490,Nautilus,blue,Graves,2017,Tank/,Fighter/Mage/,1,1
2491,Rumble,blue,Graves,2017,Mage/Marksman/,Assassin/Fighter/,2,1
2492,Rumble,blue,LeeSin,2017,Fighter/Tank/,Assassin/Fighter/,3,2
2493,Nautilus,blue,Rengar,2017,Tank/Fighter/,Marksman/,3,2
2494,Camille,blue,LeeSin,2017,Tank/Fighter/,Mage/Fighter/,2,0
2495,Nautilus,blue,Khazix,2017,Fighter/Tank/,Mage/Fighter/,2,2
2496,Maokai,blue,Rengar,2017,Fighter/,Fighter/Mage/,1,1
2497,Kennen,blue,Elise,2017,Fighter/Mage/,Assassin/Fighter/,1,1
2498,Poppy,blue,Elise,2017,Fighter/Mage/,Marksman/,1,1
2499,Nautilus,blue,LeeSin,2017,Tank/,Marksman/,1,1
2500,Nautilus,blue,Khazix,2017,Fighter/,Marksman/,1,0
2501,Rumble,blue,LeeSin,2017,Tank/Fighter/,Fighter/,2,1
2502,Ekko,blue,Graves,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2503,Kennen,blue,Graves,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2504,Maokai,blue,Rengar,2017,Fighter/Mage/,Fighter/Assassin/,1,1
2505,Rumble,blue,Rengar,2017,Tank/Fighter/,Mage/Fighter/,2,2
2506,Nautilus,blue,Rengar,2017,Tank/Mage/,Mage/Fighter/,1,1
2507,Maokai,blue,Graves,2017,Tank/Fighter/,Mage/Fighter/,5,2
2508,Camille,blue,Khazix,2017,Tank/Fighter/,Mage/Fighter/,2,2
2509,Rumble,blue,Graves,2017,Tank/Fighter/,Mage/Fighter/,2,0
2510,Nautilus,blue,Elise,2017,Tank/,Fighter/Assassin/,2,0
2511,Ekko,blue,Graves,2017,Fighter/Mage/,Assassin/Fighter/,1,0
2512,Rumble,blue,Elise,2017,Assassin/Fighter/,Fighter/Assassin/,1,1
2513,Nautilus,blue,Elise,2017,Tank/Mage/,Fighter/,1,1
2514,Maokai,blue,Graves,2017,Fighter/Tank/,Mage/Fighter/,1,1
2515,Shen,blue,Rengar,2017,Fighter/Mage/,Mage/Fighter/,1,1
2516,Nautilus,blue,Olaf,2017,Mage/Marksman/,Fighter/Assassin/,1,1
2517,Shen,blue,Khazix,2017,Fighter/Mage/,Fighter/Assassin/,3,2
2518,Gragas,blue,LeeSin,2017,Tank/Fighter/,Mage/Fighter/,2,0
2519,Nautilus,blue,Khazix,2017,Tank/,Fighter/Assassin/,1,0
2520,Nautilus,blue,Rengar,2017,Tank/,Assassin/Fighter/,2,2
2521,Shen,blue,Graves,2017,Fighter/Mage/,Mage/Fighter/,1,1
2522,Maokai,blue,Elise,2017,Assassin/Fighter/,Marksman/,1,0
2523,Shen,blue,Graves,2017,Mage/Marksman/,Mage/Fighter/,1,0
2524,Renekton,blue,Rengar,2017,Tank/,Marksman/,2,0
2525,Renekton,blue,Elise,2017,Tank/Fighter/,Marksman/,3,1
2526,Gragas,blue,Graves,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2527,Maokai,blue,Rengar,2017,Tank/,Marksman/,3,2
2528,Gangplank,blue,Khazix,2017,Tank/,Fighter/Assassin/,1,0
2529,Rumble,blue,LeeSin,2017,Mage/Marksman/,Assassin/Fighter/,2,2
2530,Rumble,blue,Graves,2017,Fighter/Tank/,Fighter/Assassin/,2,1
2531,Gragas,blue,Graves,2017,Tank/,Mage/Fighter/,1,0
2532,Fiora,blue,Khazix,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2533,Nautilus,blue,Rengar,2017,Assassin/Fighter/,Marksman/,1,0
2534,Rumble,blue,Rengar,2017,Assassin/Fighter/,Fighter/Assassin/,1,1
2535,Renekton,blue,LeeSin,2017,Tank/Fighter/,Marksman/,2,2
2536,Kennen,blue,LeeSin,2017,Tank/,Mage/Fighter/,2,0
2537,Jayce,blue,Elise,2017,Fighter/Mage/,Marksman/,2,2
2538,Nautilus,blue,LeeSin,2017,Fighter/Tank/,Assassin/Fighter/,2,2
2539,Nautilus,blue,Elise,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2540,Nautilus,blue,LeeSin,2017,Tank/Fighter/,Mage/Fighter/,1,0
2541,Kennen,blue,Graves,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2542,Rumble,blue,Rengar,2017,Mage/Marksman/,Fighter/Assassin/,1,1
2543,Kennen,blue,Elise,2017,Fighter/Marksman/,Marksman/,1,1
2544,Nautilus,blue,Graves,2017,Mage/Marksman/,Fighter/Assassin/,1,0
2545,Jayce,blue,Elise,2017,Tank/,Fighter/Assassin/,1,0
2546,Fiora,blue,Graves,2017,Fighter/Tank/,Fighter/Assassin/,1,0
2547,Jayce,blue,Rengar,2017,Fighter/Mage/,Marksman/,1,0
2548,Sejuani,blue,Graves,2017,Fighter/Marksman/,Support/Mage/,1,0
2549,JarvanIV,blue,LeeSin,2017,Tank/Fighter/,Fighter/Mage/,2,0
2550,Sejuani,blue,Elise,2017,Fighter/Mage/,Fighter/Assassin/,1,1
2551,JarvanIV,blue,Elise,2017,Fighter/Mage/,Marksman/,1,1
2552,Galio,blue,Graves,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2553,Rumble,blue,Olaf,2017,Fighter/Mage/,Marksman/,1,1
2554,Shen,blue,Olaf,2017,Fighter/Mage/,Mage/Fighter/,1,0
2555,Rumble,blue,Olaf,2017,Fighter/Tank/,Fighter/Mage/,1,0
2556,Renekton,blue,Elise,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2557,Kennen,blue,LeeSin,2017,Tank/Fighter/,Fighter/,1,1
2558,Fiora,blue,Zac,2017,Tank/Fighter/,Fighter/Assassin/,1,1
2559,Jayce,blue,Olaf,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2560,Jayce,blue,Graves,2017,Mage/Marksman/,Assassin/Fighter/,1,1
2561,JarvanIV,blue,Elise,2017,Mage/Marksman/,Marksman/,2,1
2562,Fiora,blue,Elise,2017,Mage/Marksman/,Fighter/Mage/,1,0
2563,JarvanIV,blue,Graves,2017,Fighter/Tank/,Fighter/Assassin/,1,1
2564,Jayce,blue,Graves,2017,Fighter/Mage/,Assassin/Fighter/,1,0
2565,Kennen,blue,Ivern,2017,Fighter/Mage/,Fighter/Assassin/,1,0
2566,Kennen,blue,Khazix,2017,Marksman/,Marksman/,1,0
2567,Rumble,blue,RekSai,2017,Tank/Fighter/,Assassin/Fighter/,2,2
2568,Kled,blue,Gragas,2017,Mage/Marksman/,Marksman/,1,1
2569,Renekton,blue,LeeSin,2017,Mage/Marksman/,Fighter/Mage/,1,0
2570,Galio,blue,Graves,2017,Tank/,Fighter/Assassin/,1,0
2571,Kled,blue,LeeSin,2017,Tank/,Marksman/,1,0
2572,Gragas,blue,Ivern,2017,Tank/Fighter/,Marksman/,1,0
2573,JarvanIV,blue,LeeSin,2017,Fighter/Assassin/,Marksman/,1,1
2574,Galio,blue,Graves,2017,Fighter/Tank/,Assassin/Fighter/,3,2
2575,Cassiopeia,blue,Khazix,2017,Mage/Marksman/,Fighter/Mage/,1,0
2576,Rumble,blue,Elise,2017,Fighter/Assassin/,Fighter/Assassin/,2,2
2577,Gragas,blue,Khazix,2017,Mage/Marksman/,Assassin/Fighter/,1,1
2578,Jayce,blue,LeeSin,2017,Fighter/Mage/,Fighter/Tank/,1,1
2579,Rumble,blue,LeeSin,2017,Tank/Fighter/,Assassin/Fighter/,2,1
2580,Kled,blue,JarvanIV,2017,Fighter/Mage/,Assassin/Fighter/,1,0
2581,Rumble,blue,Elise,2017,Tank/Fighter/,Fighter/Assassin/,1,0
2582,Kled,blue,Graves,2017,Tank/Fighter/,Fighter/Mage/,1,1
2583,Rumble,blue,Khazix,2017,Tank/Fighter/,Fighter/Tank/,1,1
2584,JarvanIV,blue,Khazix,2017,Fighter/Mage/,Fighter/Assassin/,2,1
2585,Kled,blue,RekSai,2017,Fighter/Mage/,Fighter/Assassin/,2,2
2586,Rumble,blue,Khazix,2017,Tank/Fighter/,Marksman/,2,2
2587,Sion,blue,Zac,2017,Mage/Marksman/,Mage/Fighter/,1,0
2588,Renekton,blue,Graves,2017,Fighter/Assassin/,Fighter/Mage/,1,1
2589,Kled,blue,Graves,2017,Fighter/Mage/,Fighter/Tank/,1,0
2590,JarvanIV,blue,Graves,2017,Mage/,Fighter/Mage/,1,0
2591,Rumble,blue,Khazix,2017,Mage/Marksman/,Fighter/Assassin/,1,1
2592,Shen,blue,LeeSin,2017,Tank/Fighter/,Fighter/Mage/,1,0
2593,Renekton,blue,LeeSin,2017,Tank/,Assassin/Fighter/,1,1
2594,JarvanIV,blue,Zac,2017,Fighter/Mage/,Assassin/Fighter/,1,1
2595,Gragas,blue,Elise,2017,Fighter/Tank/,Tank/Fighter/,2,1
2596,Shen,blue,Zac,2017,Fighter/Tank/,Fighter/Mage/,3,3
2597,JarvanIV,blue,Zac,2017,Fighter/Assassin/,Mage/Fighter/,1,1
2598,Renekton,blue,Gragas,2017,Mage/Marksman/,Mage/Fighter/,1,1
2599,Jayce,blue,Gragas,2017,Fighter/Mage/,Tank/Fighter/,1,0
2600,Jayce,blue,LeeSin,2017,Fighter/Mage/,Assassin/Fighter/,1,1
2601,Kled,blue,Elise,2017,Fighter/Tank/,Fighter/Mage/,2,2
2602,JarvanIV,blue,Gragas,2017,Fighter/Mage/,Fighter/Assassin/,1,0
2603,Gragas,blue,Elise,2017,Tank/Fighter/,Fighter/Assassin/,5,1
2604,Camille,blue,Zac,2017,Tank/Fighter/,Mage/Fighter/,1,1
2605,JarvanIV,blue,Olaf,2017,Fighter/Tank/,Fighter/Assassin/,1,1
2606,Gragas,blue,Elise,2017,Fighter/Tank/,Fighter/Assassin/,1,0
2607,Rumble,blue,LeeSin,2017,Fighter/Tank/,Fighter/,2,2
2608,Renekton,blue,Khazix,2017,Tank/Fighter/,Fighter/Assassin/,4,4
2609,Renekton,blue,RekSai,2017,Fighter/Tank/,Fighter/Assassin/,2,1
2610,Gragas,blue,LeeSin,2017,Fighter/Tank/,Assassin/Fighter/,2,1
2611,Sion,blue,RekSai,2017,Fighter/Mage/,Fighter/Assassin/,1,0
2612,Renekton,blue,Gragas,2017,Tank/,Fighter/Assassin/,1,0
2613,Renekton,blue,Khazix,2017,Fighter/Tank/,Mage/Fighter/,1,1
2614,Gragas,blue,Khazix,2017,Fighter/Assassin/,Mage/Fighter/,1,1
2615,JarvanIV,blue,RekSai,2017,Fighter/Assassin/,Mage/Fighter/,1,0
2616,Kled,blue,Elise,2017,Tank/,Assassin/Fighter/,3,1
2617,Rumble,blue,Graves,2017,Fighter/Tank/,Mage/Fighter/,2,2
2618,Gnar,blue,Gragas,2017,Fighter/Tank/,Marksman/,1,1
2619,Akali,blue,RekSai,2017,Fighter/Tank/,Assassin/Fighter/,1,1
2620,Renekton,blue,Gragas,2017,Mage/Marksman/,Assassin/Fighter/,1,1
2621,Mordekaiser,blue,Khazix,2017,Fighter/Tank/,Fighter/Mage/,1,1
2622,Renekton,blue,Zac,2017,Fighter/Assassin/,Assassin/Fighter/,1,1
2623,Jayce,blue,Khazix,2017,Fighter/Tank/,Fighter/Mage/,1,1
2624,JarvanIV,blue,LeeSin,2017,Fighter/Mage/,Fighter/,1,1
2625,Renekton,blue,Elise,2017,Mage/Marksman/,Fighter/,1,1
2626,Gnar,blue,Elise,2017,Fighter/Tank/,Fighter/Mage/,1,1
2627,Rumble,blue,Khazix,2017,Fighter/Assassin/,Fighter/Mage/,1,0
2628,Kled,blue,Gragas,2017,Fighter/Tank/,Fighter/Assassin/,1,0
2629,Renekton,blue,Elise,2017,Fighter/Tank/,Fighter/,8,2
2630,Kennen,blue,RekSai,2017,Fighter/Mage/,Fighter/Assassin/,1,0
2631,Renekton,blue,RekSai,2017,Tank/,Mage/Fighter/,1,1
2632,Jayce,blue,Gragas,2017,Mage/Marksman/,Mage/Fighter/,2,1
2633,Rumble,blue,LeeSin,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2634,Rumble,blue,RekSai,2017,Fighter/Tank/,Fighter/Assassin/,1,1
2635,Renekton,blue,Khazix,2017,Fighter/Mage/,Fighter/,2,0
2636,Renekton,blue,Zac,2017,Marksman/,Fighter/Assassin/,1,1
2637,Renekton,blue,Gragas,2017,Fighter/Tank/,Assassin/Fighter/,2,1
2638,Camille,blue,Elise,2017,Fighter/Tank/,Fighter/,1,1
2639,Jax,blue,Elise,2017,Fighter/Mage/,Fighter/,3,2
2640,Gragas,blue,Khazix,2017,Tank/Fighter/,Fighter/,1,0
2641,JarvanIV,blue,RekSai,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2642,Jax,blue,Elise,2017,Fighter/Tank/,Fighter/Mage/,2,1
2643,Renekton,blue,Elise,2017,Tank/,Fighter/,5,2
2644,Kennen,blue,RekSai,2017,Fighter/Tank/,Fighter/Mage/,1,0
2645,Jax,blue,RekSai,2017,Tank/Fighter/,Fighter/Mage/,1,0
2646,Gnar,blue,Elise,2017,Tank/,Assassin/Fighter/,1,0
2647,Renekton,blue,Gragas,2017,Fighter/Marksman/,Mage/Fighter/,1,0
2648,Jayce,blue,Gragas,2017,Fighter/Tank/,Fighter/Assassin/,1,1
2649,Fiora,blue,RekSai,2017,Fighter/Tank/,Tank/Fighter/,1,0
2650,Camille,blue,Sejuani,2017,Fighter/Assassin/,Fighter/Assassin/,1,1
2651,Gnar,blue,Gragas,2017,Fighter/Tank/,Fighter/,3,2
2652,JarvanIV,blue,Rumble,2017,Tank/,Fighter/Assassin/,1,1
2653,Jax,blue,Gragas,2017,Tank/Fighter/,Mage/Fighter/,1,0
2654,Jax,blue,RekSai,2017,Tank/Fighter/,Tank/Fighter/,1,0
2655,JarvanIV,blue,Sejuani,2017,Fighter/Assassin/,Fighter/,1,1
2656,JarvanIV,blue,Zac,2017,Fighter/Tank/,Fighter/Marksman/,1,1
2657,Jax,blue,JarvanIV,2017,Fighter/Tank/,Tank/Fighter/,3,2
2658,JarvanIV,blue,Gragas,2017,Fighter/Tank/,Tank/Fighter/,2,2
2659,Jayce,blue,Elise,2017,Fighter/Mage/,Fighter/,2,1
2660,JarvanIV,blue,Rumble,2017,Fighter/Tank/,Fighter/Assassin/,1,0
2661,Jayce,blue,Elise,2017,Tank/Fighter/,Fighter/Mage/,1,1
2662,JarvanIV,blue,Gragas,2017,Fighter/Tank/,Fighter/,4,4
2663,Jayce,blue,Nidalee,2017,Fighter/Mage/,Fighter/,1,0
2664,Gnar,blue,Elise,2017,Fighter/Mage/,Fighter/Tank/,1,0
2665,JarvanIV,blue,Elise,2017,Fighter/Tank/,Assassin/Fighter/,1,1
2666,JarvanIV,blue,Sejuani,2017,Fighter/Assassin/,Fighter/Assassin/,1,0
2667,Camille,blue,JarvanIV,2017,Fighter/Tank/,Tank/Fighter/,1,1
2668,JarvanIV,blue,Gragas,2017,Fighter/Mage/,Tank/Fighter/,1,1
2669,Renekton,blue,Elise,2017,Fighter/Tank/,Fighter/Mage/,6,3
2670,Kled,blue,RekSai,2017,Tank/Fighter/,Fighter/Mage/,1,1
2671,Renekton,blue,Sejuani,2017,Tank/Fighter/,Fighter/,1,0
2672,Renekton,blue,Elise,2017,Tank/Fighter/,Fighter/Mage/,1,0
2673,Gnar,blue,Amumu,2017,Tank/Fighter/,Fighter/,1,0
2674,Camille,blue,RekSai,2017,Tank/Fighter/,Fighter/Mage/,1,0
2675,Gnar,blue,Gragas,2017,Fighter/Assassin/,Mage/Fighter/,1,0
2676,Shen,blue,Elise,2017,Tank/Fighter/,Fighter/,2,2
2677,Rumble,blue,JarvanIV,2017,Fighter/Marksman/,Fighter/Mage/,1,1
