,CHAMP1_x,Team_x,CHAMP2_x,Year_x,CHAMP1_y,CHAMP2_y,Partidas_x,bResult
8803,Mage/Fighter/,blue,Fighter/Marksman/,2017,Marksman/,Mage/,1,0
8804,Marksman/,blue,Mage/,2017,Fighter/,Mage/Support/,1,1
8805,Marksman/,blue,Mage/,2017,Fighter/Assassin/,Mage/Tank/,1,1
8806,Marksman/,blue,Mage/Support/,2017,Fighter/,Mage/Tank/,1,0
8807,Assassin/Fighter/,blue,Mage/,2017,Marksman/,Mage/Assassin/,1,0
8808,Tank/Fighter/,blue,Mage/Support/,2018,Tank/Fighter/,Marksman/,2,1
8809,Fighter/Mage/,blue,Marksman/,2018,Tank/Fighter/,Mage/,1,1
8810,Tank/Mage/,blue,Marksman/,2018,Fighter/Mage/,Mage/Support/,1,0
8811,Fighter/Mage/,blue,Mage/Support/,2018,Tank/Mage/,Marksman/,1,1
8812,Tank/Fighter/,blue,Marksman/,2018,Fighter/Mage/,Mage/,1,0
8813,Fighter/Assassin/,blue,Mage/,2018,Tank/Fighter/,Marksman/,1,0
8814,Tank/Fighter/,blue,Mage/Support/,2018,Tank/Fighter/,Mage/Support/,5,5
8815,Fighter/Mage/,blue,Mage/Support/,2018,Tank/Fighter/,Assassin/Mage/,1,0
8816,Fighter/Mage/,blue,Mage/Support/,2018,Tank/Fighter/,Mage/,1,0
8817,Fighter/Mage/,blue,Mage/,2018,Tank/Fighter/,Mage/Support/,1,1
8818,Fighter/Mage/,blue,Mage/Support/,2018,Tank/Fighter/,Mage/Support/,1,0
8819,Tank/Fighter/,blue,Mage/Fighter/,2018,Tank/Fighter/,Mage/Support/,3,1
8820,Tank/Fighter/,blue,Mage/,2018,Tank/Fighter/,Mage/Assassin/,2,1
8821,Fighter/Assassin/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Support/,1,1
8822,Tank/Fighter/,blue,Mage/,2018,Fighter/Mage/,Mage/Fighter/,1,0
8823,Fighter/Tank/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Fighter/,1,1
8824,Assassin/Fighter/,blue,Mage/Assassin/,2018,Assassin/Fighter/,Mage/Fighter/,1,0
8825,Assassin/Fighter/,blue,Mage/Fighter/,2018,Fighter/Assassin/,Mage/Marksman/,1,1
8826,Tank/Fighter/,blue,Mage/Assassin/,2018,Assassin/Fighter/,Tank/Mage/,1,1
8827,Tank/Fighter/,blue,Marksman/,2018,Tank/Fighter/,Mage/Assassin/,1,1
8828,Assassin/Fighter/,blue,Assassin/Mage/,2018,Tank/Fighter/,Mage/Marksman/,1,1
8829,Tank/Fighter/,blue,Tank/Mage/,2018,Assassin/Fighter/,Marksman/,1,1
8830,Tank/Fighter/,blue,Mage/Marksman/,2018,Fighter/Tank/,Mage/Fighter/,1,1
8831,Fighter/Assassin/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Tank/,1,1
8832,Tank/Fighter/,blue,Mage/,2018,Fighter/Tank/,Mage/Marksman/,1,1
8833,Fighter/Tank/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Fighter/,2,1
8834,Fighter/Assassin/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Assassin/,1,0
8835,Tank/Fighter/,blue,Marksman/,2018,Fighter/Assassin/,Mage/Assassin/,1,1
8836,Tank/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Support/,1,1
8837,Assassin/Fighter/,blue,Mage/Support/,2018,Tank/Fighter/,Mage/Support/,3,3
8838,Assassin/Fighter/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Support/,1,0
8839,Assassin/Fighter/,blue,Tank/Mage/,2018,Fighter/Assassin/,Mage/Support/,1,0
8840,Assassin/Fighter/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Assassin/Mage/,1,1
8841,Assassin/Fighter/,blue,Tank/Mage/,2018,Assassin/Fighter/,Mage/Marksman/,1,0
8842,Tank/Fighter/,blue,Mage/Fighter/,2018,Assassin/Fighter/,Mage/Marksman/,1,1
8843,Fighter/Tank/,blue,Tank/Mage/,2018,Tank/Fighter/,Mage/Support/,1,1
8844,Tank/Fighter/,blue,Mage/Assassin/,2018,Assassin/Fighter/,Mage/Marksman/,1,1
8845,Tank/Fighter/,blue,Mage/Assassin/,2018,Tank/Fighter/,Mage/,1,0
8846,Tank/Fighter/,blue,Marksman/,2018,Assassin/Fighter/,Mage/Assassin/,1,0
8847,Assassin/Fighter/,blue,Mage/Marksman/,2018,Fighter/Assassin/,Mage/Fighter/,1,1
8848,Tank/Fighter/,blue,Mage/Assassin/,2018,Fighter/Tank/,Mage/Fighter/,1,1
8849,Assassin/Fighter/,blue,Mage/Support/,2018,Fighter/Assassin/,Mage/Assassin/,1,1
8850,Fighter/Assassin/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Fighter/,2,0
8851,Tank/Fighter/,blue,Marksman/,2018,Tank/Fighter/,Tank/Mage/,1,0
8852,Tank/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Fighter/Marksman/,1,1
8853,Assassin/Mage/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Support/,1,1
8854,Fighter/Assassin/,blue,Mage/Fighter/,2018,Tank/Fighter/,Mage/,1,0
8855,Fighter/Assassin/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Tank/,2,2
8856,Assassin/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Support/,2,2
8857,Tank/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/,2,0
8858,Fighter/Tank/,blue,Mage/Assassin/,2018,Tank/Fighter/,Tank/Mage/,1,0
8859,Tank/Fighter/,blue,Tank/Mage/,2018,Fighter/Assassin/,Marksman/,1,0
8860,Tank/Fighter/,blue,Mage/Fighter/,2018,Fighter/Assassin/,Mage/,1,0
8861,Fighter/Tank/,blue,Tank/Mage/,2018,Tank/Fighter/,Mage/Tank/,1,1
8862,Tank/Fighter/,blue,Support/Mage/,2018,Tank/Fighter/,Mage/Fighter/,1,0
8863,Fighter/Mage/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Support/,2,1
8864,Tank/Fighter/,blue,Tank/Mage/,2018,Assassin/Mage/,Mage/,1,1
8865,Fighter/Tank/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/Assassin/,1,0
8866,Fighter/Assassin/,blue,Mage/Fighter/,2018,Tank/Fighter/,Mage/Support/,1,1
8867,Assassin/Fighter/,blue,Mage/Marksman/,2018,Assassin/Fighter/,Mage/Tank/,1,1
8868,Tank/Fighter/,blue,Tank/Mage/,2018,Tank/Fighter/,Mage/Marksman/,1,0
8869,Tank/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Tank/Mage/,1,1
8870,Fighter/Tank/,blue,Mage/Assassin/,2018,Assassin/Fighter/,Fighter/Assassin/,1,1
8871,Assassin/Fighter/,blue,Mage/Support/,2018,Tank/Fighter/,Mage/Fighter/,1,0
8872,Tank/Fighter/,blue,Mage/Tank/,2018,Tank/Fighter/,Mage/Fighter/,1,0
8873,Fighter/Mage/,blue,Mage/Assassin/,2018,Tank/Fighter/,Mage/Fighter/,1,1
8874,Tank/Fighter/,blue,Mage/Support/,2018,Assassin/Fighter/,Mage/Marksman/,2,1
8875,Tank/Fighter/,blue,Mage/Support/,2018,Fighter/Assassin/,Mage/Assassin/,1,0
8876,Assassin/Fighter/,blue,Mage/Fighter/,2018,Tank/Fighter/,Mage/Support/,1,1
8877,Tank/Fighter/,blue,Tank/Mage/,2018,Tank/Fighter/,Marksman/,1,0
8878,Tank/Fighter/,blue,Tank/Mage/,2018,Fighter/Assassin/,Mage/,1,0
8879,Assassin/Fighter/,blue,Mage/Assassin/,2018,Support/Mage/,Mage/Fighter/,1,0
8880,Tank/Fighter/,blue,Mage/,2018,Assassin/Mage/,Mage/Assassin/,1,0
8881,Assassin/Fighter/,blue,Mage/Marksman/,2018,Tank/Fighter/,Mage/,1,1
8882,Fighter/,blue,Support/Mage/,2015,Mage/Fighter/,Support/Fighter/,1,1
8883,Assassin/Fighter/,blue,Tank/Support/,2015,Tank/Fighter/,Mage/,3,1
8884,Assassin/Fighter/,blue,Mage/,2015,Fighter/Assassin/,Support/Mage/,2,2
8885,Tank/Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Support/Mage/,5,4
8886,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/,Mage/,3,2
8887,Assassin/Fighter/,blue,Mage/,2015,Tank/Fighter/,Support/Fighter/,1,0
8888,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Support/Mage/,22,14
8889,Tank/Fighter/,blue,Mage/,2015,Assassin/Fighter/,Tank/Fighter/,1,1
8890,Assassin/Fighter/,blue,Support/Mage/,2015,Assassin/Fighter/,Mage/Support/,1,1
8891,Tank/Fighter/,blue,Mage/Support/,2015,Fighter/Assassin/,Support/Mage/,4,2
8892,Tank/Fighter/,blue,Mage/Support/,2015,Fighter/,Support/Fighter/,2,1
8893,Fighter/Assassin/,blue,Mage/,2015,Tank/Fighter/,Tank/Support/,3,2
8894,Fighter/Assassin/,blue,Support/Mage/,2015,Tank/Fighter/,Tank/Fighter/,1,0
8895,Tank/Fighter/,blue,Mage/,2015,Assassin/Fighter/,Support/Mage/,2,2
8896,Fighter/Assassin/,blue,Mage/Support/,2015,Fighter/,Support/Mage/,2,2
8897,Tank/Fighter/,blue,Mage/Support/,2015,Tank/Fighter/,Support/Mage/,1,1
8898,Fighter/Assassin/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Mage/,19,11
8899,Assassin/Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Fighter/,3,1
8900,Fighter/Assassin/,blue,Support/Fighter/,2015,Fighter/Assassin/,Mage/Support/,1,0
8901,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Mage/Support/,4,1
8902,Fighter/Assassin/,blue,Mage/Support/,2015,Tank/Fighter/,Support/Mage/,2,1
8903,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/Assassin/,Support/Mage/,1,1
8904,Fighter/Assassin/,blue,Support/Mage/,2015,Fighter/Assassin/,Mage/Support/,1,1
8905,Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Mage/Support/,1,0
8906,Fighter/Assassin/,blue,Mage/Support/,2015,Fighter/,Tank/Support/,1,1
8907,Tank/Fighter/,blue,Support/Fighter/,2015,Assassin/Fighter/,Support/Mage/,6,3
8908,Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Tank/Support/,7,4
8909,Tank/Fighter/,blue,Support/Tank/,2015,Fighter/Assassin/,Support/Mage/,1,0
8910,Fighter/,blue,Tank/Support/,2015,Fighter/Assassin/,Support/Mage/,2,2
8911,Fighter/Assassin/,blue,Mage/Support/,2015,Tank/Fighter/,Support/Fighter/,5,3
8912,Fighter/Assassin/,blue,Support/Fighter/,2015,Tank/Fighter/,Support/Mage/,6,5
8913,Fighter/Assassin/,blue,Mage/,2015,Fighter/Assassin/,Mage/Support/,1,1
8914,Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Mage/,4,1
8915,Assassin/Fighter/,blue,Mage/,2015,Fighter/Assassin/,Support/Fighter/,3,2
8916,Fighter/,blue,Mage/Support/,2015,Fighter/Assassin/,Support/Tank/,1,0
8917,Fighter/Assassin/,blue,Support/Mage/,2015,Fighter/,Tank/Fighter/,1,1
8918,Fighter/,blue,Support/Tank/,2015,Tank/Fighter/,Support/Fighter/,3,1
8919,Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Fighter/,6,2
8920,Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Tank/,1,1
8921,Tank/Fighter/,blue,Mage/Support/,2015,Fighter/,Support/Tank/,1,0
8922,Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Mage/,8,5
8923,Fighter/,blue,Support/Tank/,2015,Assassin/Fighter/,Mage/Support/,1,1
8924,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/,Support/Mage/,5,4
8925,Assassin/Fighter/,blue,Mage/Support/,2015,Tank/Fighter/,Support/Fighter/,1,1
8926,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/,Mage/,1,1
8927,Assassin/Fighter/,blue,Support/Tank/,2015,Fighter/,Support/Mage/,2,0
8928,Fighter/,blue,Mage/Support/,2015,Mage/Support/,Mage/,1,1
8929,Fighter/Assassin/,blue,Mage/,2015,Fighter/Assassin/,Tank/Support/,1,1
8930,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/,Support/Fighter/,8,4
8931,Tank/Fighter/,blue,Tank/Support/,2015,Fighter/,Support/Fighter/,3,0
8932,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/Assassin/,Support/Tank/,1,1
8933,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/Assassin/,Support/Mage/,2,1
8934,Assassin/Fighter/,blue,Mage/,2015,Fighter/,Support/Mage/,1,1
8935,Tank/Fighter/,blue,Support/Tank/,2015,Fighter/Assassin/,Tank/Support/,1,0
8936,Fighter/Assassin/,blue,Support/Fighter/,2015,Fighter/Assassin/,Support/Mage/,3,1
8937,Fighter/Mage/,blue,Tank/Support/,2015,Assassin/Fighter/,Support/Mage/,3,2
8938,Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Tank/Fighter/,1,0
8939,Tank/Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Mage/Support/,1,0
8940,Tank/Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Tank/Fighter/,3,2
8941,Assassin/Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Support/Mage/,3,3
8942,Fighter/Mage/,blue,Tank/Support/,2015,Tank/Fighter/,Support/Mage/,6,4
8943,Tank/Fighter/,blue,Mage/Support/,2015,Tank/Fighter/,Tank/Fighter/,1,0
8944,Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Support/Mage/,5,3
8945,Assassin/Fighter/,blue,Tank/Fighter/,2015,Fighter/,Mage/,2,1
8946,Fighter/,blue,Tank/Fighter/,2015,Assassin/Fighter/,Support/Mage/,2,0
8947,Fighter/Assassin/,blue,Support/Mage/,2015,Fighter/Mage/,Support/Mage/,1,1
8948,Fighter/Assassin/,blue,Tank/Fighter/,2015,Fighter/,Tank/Support/,2,2
8949,Tank/Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Mage/,1,0
8950,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/,Mage/Support/,2,1
8951,Fighter/,blue,Tank/Support/,2015,Fighter/Assassin/,Tank/Support/,1,0
8952,Tank/Fighter/,blue,Mage/Support/,2015,Fighter/Assassin/,Tank/Support/,1,1
8953,Fighter/Mage/,blue,Tank/Fighter/,2015,Fighter/,Support/Fighter/,9,6
8954,Fighter/,blue,Support/Fighter/,2015,Fighter/Mage/,Mage/,3,1
8955,Fighter/Assassin/,blue,Tank/Support/,2015,Tank/Fighter/,Mage/,1,1
8956,Fighter/,blue,Support/Fighter/,2015,Assassin/Mage/,Tank/Support/,3,1
8957,Tank/Fighter/,blue,Tank/Fighter/,2015,Fighter/,Support/Fighter/,6,2
8958,Assassin/Mage/,blue,Tank/Support/,2015,Tank/Fighter/,Support/Fighter/,3,0
8959,Tank/Fighter/,blue,Tank/Support/,2015,Assassin/Mage/,Mage/Support/,2,1
8960,Fighter/Mage/,blue,Support/Fighter/,2015,Fighter/Assassin/,Tank/Support/,1,0
8961,Fighter/,blue,Mage/,2015,Fighter/Assassin/,Support/Fighter/,3,1
8962,Tank/Fighter/,blue,Mage/Support/,2015,Fighter/Mage/,Tank/Fighter/,3,2
8963,Fighter/Mage/,blue,Tank/Fighter/,2015,Tank/Fighter/,Support/Mage/,2,1
8964,Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Tank/Support/,6,3
8965,Fighter/Assassin/,blue,Tank/Fighter/,2015,Fighter/,Support/Mage/,1,0
8966,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/Mage/,Support/Mage/,7,5
8967,Fighter/,blue,Tank/Fighter/,2015,Tank/Fighter/,Support/Fighter/,2,1
8968,Fighter/Mage/,blue,Support/Mage/,2015,Fighter/,Mage/Support/,1,0
8969,Assassin/Fighter/,blue,Tank/Support/,2015,Tank/Fighter/,Tank/Fighter/,1,1
8970,Fighter/Assassin/,blue,Tank/Support/,2015,Assassin/Fighter/,Support/Mage/,1,1
8971,Tank/Fighter/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Mage/,3,2
8972,Fighter/Mage/,blue,Mage/Support/,2015,Tank/Fighter/,Tank/Support/,2,2
8973,Fighter/,blue,Mage/,2015,Fighter/Mage/,Tank/Fighter/,3,2
8974,Fighter/Assassin/,blue,Mage/,2015,Tank/Fighter/,Tank/Fighter/,1,0
8975,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/,Support/Mage/,5,3
8976,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/,Support/Mage/,2,2
8977,Fighter/,blue,Tank/Fighter/,2015,Fighter/Mage/,Tank/Support/,2,0
8978,Tank/Fighter/,blue,Mage/,2015,Fighter/,Tank/Support/,2,0
8979,Fighter/,blue,Support/Fighter/,2015,Fighter/Mage/,Tank/Fighter/,8,4
8980,Tank/Fighter/,blue,Mage/,2015,Assassin/Fighter/,Support/Fighter/,3,3
8981,Fighter/Mage/,blue,Support/Fighter/,2015,Assassin/Mage/,Tank/Support/,5,3
8982,Fighter/Assassin/,blue,Support/Fighter/,2015,Fighter/,Mage/,3,2
8983,Fighter/,blue,Tank/Support/,2015,Assassin/Fighter/,Tank/Fighter/,2,2
8984,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/,Tank/Fighter/,3,0
8985,Assassin/Fighter/,blue,Tank/Fighter/,2015,Assassin/Mage/,Support/Fighter/,1,0
8986,Tank/Fighter/,blue,Support/Fighter/,2015,Assassin/Fighter/,Mage/,1,1
8987,Fighter/,blue,Mage/,2015,Assassin/Fighter/,Support/Fighter/,1,1
8988,Fighter/,blue,Tank/Fighter/,2015,Tank/Fighter/,Mage/,1,1
8989,Fighter/Mage/,blue,Support/Mage/,2015,Fighter/,Tank/Support/,10,5
8990,Fighter/Assassin/,blue,Tank/Support/,2015,Assassin/Fighter/,Mage/,2,1
8991,Tank/Fighter/,blue,Tank/Support/,2015,Assassin/Mage/,Support/Fighter/,1,1
8992,Fighter/,blue,Mage/Support/,2015,Fighter/Tank/,Mage/,1,1
8993,Assassin/Fighter/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Tank/,4,3
8994,Assassin/Mage/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Fighter/,1,0
8995,Fighter/,blue,Tank/Support/,2015,Fighter/Mage/,Mage/,3,1
8996,Fighter/Mage/,blue,Tank/Support/,2015,Assassin/Fighter/,Tank/,1,0
8997,Assassin/Mage/,blue,Mage/,2015,Fighter/,Tank/Fighter/,1,1
8998,Fighter/Mage/,blue,Mage/Support/,2015,Assassin/Fighter/,Support/Mage/,1,0
8999,Fighter/Mage/,blue,Mage/,2015,Assassin/Fighter/,Tank/,1,0
9000,Assassin/Mage/,blue,Tank/Support/,2015,Fighter/,Support/Fighter/,1,0
9001,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/Assassin/,Tank/Support/,1,1
9002,Fighter/,blue,Support/Tank/,2015,Fighter/Mage/,Support/Mage/,1,0
9003,Assassin/Fighter/,blue,Tank/,2015,Fighter/,Support/Tank/,1,1
9004,Fighter/Mage/,blue,Support/Fighter/,2015,Fighter/Assassin/,Tank/,2,2
9005,Fighter/Assassin/,blue,Tank/,2015,Tank/Fighter/,Tank/Support/,1,1
9006,Fighter/Mage/,blue,Support/Mage/,2015,Fighter/,Support/Tank/,1,0
9007,Assassin/Fighter/,blue,Mage/Support/,2015,Fighter/Assassin/,Tank/Fighter/,1,1
9008,Fighter/Mage/,blue,Tank/,2015,Fighter/,Mage/,1,0
9009,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/Mage/,Tank/,1,1
9010,Tank/Fighter/,blue,Support/Mage/,2015,Assassin/Mage/,Tank/Support/,2,2
9011,Fighter/Tank/,blue,Support/Tank/,2015,Assassin/Mage/,Tank/Support/,1,1
9012,Fighter/Mage/,blue,Tank/Support/,2015,Fighter/,Support/Mage/,5,2
9013,Fighter/Assassin/,blue,Support/Tank/,2015,Fighter/,Support/Fighter/,2,1
9014,Assassin/Mage/,blue,Support/Tank/,2015,Fighter/Mage/,Tank/Support/,1,0
9015,Fighter/,blue,Support/Mage/,2015,Fighter/Mage/,Tank/Fighter/,7,5
9016,Fighter/,blue,Support/Fighter/,2015,Fighter/Mage/,Support/Mage/,6,3
9017,Mage/Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Tank/Support/,3,1
9018,Assassin/Fighter/,blue,Support/Tank/,2015,Fighter/Assassin/,Support/Mage/,4,2
9019,Fighter/Mage/,blue,Support/Tank/,2015,Assassin/Fighter/,Support/Mage/,3,2
9020,Fighter/,blue,Support/Tank/,2015,Fighter/Mage/,Tank/Support/,2,1
9021,Assassin/Fighter/,blue,Support/Mage/,2015,Assassin/Mage/,Tank/Support/,1,0
9022,Tank/Fighter/,blue,Support/Fighter/,2015,Tank/Fighter/,Mage/Support/,2,2
9023,Assassin/Fighter/,blue,Tank/Fighter/,2015,Fighter/,Support/Fighter/,1,0
9024,Fighter/Mage/,blue,Tank/,2015,Mage/Fighter/,Support/Fighter/,1,0
9025,Fighter/Mage/,blue,Mage/,2015,Fighter/Assassin/,Support/Mage/,1,1
9026,Fighter/Mage/,blue,Tank/Support/,2015,Fighter/Tank/,Support/Tank/,1,0
9027,Assassin/Fighter/,blue,Tank/Support/,2015,Assassin/Fighter/,Support/Tank/,1,1
9028,Fighter/Assassin/,blue,Tank/Fighter/,2015,Tank/Fighter/,Tank/Support/,2,1
9029,Tank/Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Tank/Fighter/,2,1
9030,Tank/Fighter/,blue,Tank/Support/,2015,Tank/Fighter/,Support/Mage/,3,1
9031,Fighter/Assassin/,blue,Tank/Fighter/,2015,Fighter/,Support/Fighter/,1,1
9032,Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Tank/Support/,2,2
9033,Tank/Fighter/,blue,Support/Fighter/,2015,Fighter/,Tank/Support/,3,2
9034,Fighter/,blue,Mage/Support/,2015,Fighter/Assassin/,Tank/Support/,2,1
9035,Fighter/Mage/,blue,Mage/Support/,2015,Tank/Fighter/,Support/Mage/,1,0
9036,Tank/Fighter/,blue,Tank/Support/,2015,Tank/Fighter/,Tank/Fighter/,2,2
9037,Tank/Fighter/,blue,Tank/Fighter/,2015,Tank/Fighter/,Support/Mage/,1,1
9038,Tank/Fighter/,blue,Support/Mage/,2015,Fighter/Mage/,Support/Tank/,1,0
9039,Fighter/Mage/,blue,Tank/Fighter/,2015,Tank/Fighter/,Tank/Support/,1,1
9040,Assassin/Fighter/,blue,Support/Mage/,2015,Tank/Fighter/,Tank/Fighter/,1,0
9041,Tank/Fighter/,blue,Tank/Fighter/,2015,Fighter/Mage/,Support/Fighter/,1,0
9042,Fighter/Assassin/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Fighter/,1,0
9043,Tank/Fighter/,blue,Tank/Support/,2015,Fighter/Mage/,Tank/Fighter/,3,1
9044,Fighter/Mage/,blue,Support/Fighter/,2015,Fighter/,Tank/Fighter/,5,2
9045,Fighter/Mage/,blue,Tank/Fighter/,2015,Tank/Fighter/,Support/Fighter/,4,1
9046,Fighter/Mage/,blue,Support/Mage/,2015,Tank/Fighter/,Support/Tank/,1,0
9047,Fighter/Mage/,blue,Mage/Support/,2015,Tank/Fighter/,Mage/Marksman/,1,0
9048,Tank/Fighter/,blue,Mage/Marksman/,2015,Fighter/Mage/,Support/Tank/,1,1
9049,Tank/Fighter/,blue,Tank/Fighter/,2015,Fighter/Assassin/,Mage/Marksman/,1,0
9050,Mage/Fighter/,blue,Support/Mage/,2015,Assassin/Fighter/,Tank/Support/,1,1
9051,Assassin/Fighter/,blue,Support/Tank/,2015,Mage/Fighter/,Tank/Support/,2,1
9052,Mage/Fighter/,blue,Tank/Support/,2015,Fighter/,Support/Fighter/,2,2
9053,Assassin/Mage/,blue,Support/Fighter/,2015,Assassin/Fighter/,Support/Tank/,1,0
9054,Mage/Fighter/,blue,Support/Tank/,2015,Assassin/Fighter/,Support/Fighter/,3,2
9055,Assassin/Fighter/,blue,Support/Fighter/,2015,Mage/Fighter/,Tank/Support/,1,1
9056,Assassin/Mage/,blue,Support/Mage/,2015,Mage/Fighter/,Tank/Support/,1,0
9057,Assassin/Fighter/,blue,Support/Tank/,2015,Assassin/Mage/,Tank/Support/,1,1
9058,Fighter/Assassin/,blue,Support/Tank/,2015,Assassin/Fighter/,Support/Fighter/,2,1
9059,Assassin/Fighter/,blue,Tank/Support/,2015,Fighter/Assassin/,Support/Tank/,1,1
9060,Mage/Fighter/,blue,Support/Fighter/,2015,Assassin/Fighter/,Support/Tank/,2,1
9061,Fighter/Mage/,blue,Support/Tank/,2015,Assassin/Mage/,Tank/Support/,1,1
9062,Assassin/Fighter/,blue,Support/Fighter/,2015,Fighter/Mage/,Support/Tank/,2,1
9063,Fighter/Mage/,blue,Support/Mage/,2015,Fighter/Assassin/,Tank/Support/,3,3
9064,Assassin/Mage/,blue,Support/Mage/,2015,Fighter/Mage/,Support/Tank/,1,1
9065,Fighter/Mage/,blue,Tank/Support/,2015,Mage/Fighter/,Support/Mage/,2,1
9066,Assassin/Mage/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Mage/,4,2
9067,Assassin/Fighter/,blue,Tank/Support/,2015,Fighter/Mage/,Support/Mage/,5,1
9068,Assassin/Fighter/,blue,Support/Tank/,2015,Fighter/Mage/,Support/Mage/,1,1
9069,Tank/Mage/,blue,Mage/Support/,2015,Fighter/Mage/,Support/Tank/,1,0
9070,Tank/Mage/,blue,Mage/Support/,2015,Fighter/Mage/,Tank/Support/,1,0
9071,Fighter/Tank/,blue,Support/Tank/,2015,Fighter/Mage/,Tank/Support/,1,1
9072,Assassin/Fighter/,blue,Support/Tank/,2015,Fighter/Mage/,Tank/Support/,1,1
9073,Mage/Fighter/,blue,Support/Mage/,2015,Fighter/Assassin/,Support/Tank/,1,1
9074,Fighter/Mage/,blue,Support/Mage/,2015,Mage/Fighter/,Support/Mage/,1,1
9075,Fighter/Tank/,blue,Mage/Support/,2015,Mage/Fighter/,Support/Mage/,1,0
9076,Assassin/Mage/,blue,Tank/Support/,2015,Fighter/Mage/,Mage/Support/,1,0
9077,Fighter/Mage/,blue,Mage/Support/,2015,Mage/Fighter/,Tank/Support/,1,1
9078,Mage/Fighter/,blue,Support/Tank/,2015,Fighter/Mage/,Tank/Support/,3,2
9079,Fighter/Mage/,blue,Tank/Support/,2015,Assassin/Fighter/,Support/Tank/,2,0
9080,Assassin/Fighter/,blue,Mage/Support/,2015,Fighter/,Support/Tank/,1,1
9081,Mage/Fighter/,blue,Tank/Support/,2016,Fighter/,Support/Mage/,5,2
9082,Fighter/Assassin/,blue,Support/Tank/,2016,Fighter/,Support/Mage/,1,0
9083,Marksman/,blue,Tank/Support/,2016,Fighter/Assassin/,Support/Mage/,3,0
9084,Fighter/,blue,Tank/Support/,2016,Mage/Fighter/,Support/Mage/,3,3
9085,Mage/Fighter/,blue,Support/Fighter/,2016,Tank/Fighter/,Tank/Support/,1,1
9086,Fighter/,blue,Mage/Support/,2016,Mage/Fighter/,Fighter/Tank/,1,0
9087,Mage/Fighter/,blue,Fighter/Tank/,2016,Tank/Fighter/,Support/Tank/,1,1
