,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
0,Rumble,Gragas,2015,Summer,blue,Top,Jungle,35,17
1,Rumble,RekSai,2015,Summer,blue,Top,Jungle,40,21
2,Maokai,LeeSin,2015,Summer,blue,Top,Jungle,17,12
3,Gnar,RekSai,2015,Summer,blue,Top,Jungle,25,17
4,Hecarim,Nunu,2015,Summer,blue,Top,Jungle,3,2
5,Rumble,Nunu,2015,Summer,blue,Top,Jungle,5,5
6,Gnar,Zac,2015,Summer,blue,Top,Jungle,1,1
7,Hecarim,Evelynn,2015,Summer,blue,Top,Jungle,9,3
8,Rumble,Sejuani,2015,Summer,blue,Top,Jungle,9,3
9,Vladimir,Gragas,2015,Summer,blue,Top,Jungle,4,3
10,Irelia,Gragas,2015,Summer,blue,Top,Jungle,3,1
11,Ryze,Sejuani,2015,Summer,blue,Top,Jungle,1,0
12,Maokai,Sejuani,2015,Summer,blue,Top,Jungle,10,4
13,Ryze,Zac,2015,Summer,blue,Top,Jungle,1,1
14,Maokai,Gragas,2015,Summer,blue,Top,Jungle,31,21
15,Maokai,RekSai,2015,Summer,blue,Top,Jungle,40,24
16,Hecarim,Gragas,2015,Summer,blue,Top,Jungle,24,15
17,Hecarim,Ekko,2015,Summer,blue,Top,Jungle,2,1
18,Hecarim,JarvanIV,2015,Summer,blue,Top,Jungle,1,0
19,Rumble,LeeSin,2015,Summer,blue,Top,Jungle,6,3
20,Gnar,Nunu,2015,Summer,blue,Top,Jungle,3,2
21,Hecarim,XinZhao,2015,Summer,blue,Top,Jungle,1,1
22,Ekko,RekSai,2015,Summer,blue,Top,Jungle,3,3
23,Rumble,XinZhao,2015,Summer,blue,Top,Jungle,1,0
24,Hecarim,RekSai,2015,Summer,blue,Top,Jungle,22,10
25,Maokai,Nocturne,2015,Summer,blue,Top,Jungle,1,0
26,Sion,Ekko,2015,Summer,blue,Top,Jungle,1,1
27,Gnar,JarvanIV,2015,Summer,blue,Top,Jungle,2,2
28,Fizz,RekSai,2015,Summer,blue,Top,Jungle,19,10
29,Rumble,JarvanIV,2015,Summer,blue,Top,Jungle,1,1
30,Shen,RekSai,2015,Summer,blue,Top,Jungle,15,6
31,Nautilus,Nidalee,2015,Summer,blue,Top,Jungle,4,1
32,Lulu,Evelynn,2015,Summer,blue,Top,Jungle,1,0
33,Shen,Evelynn,2015,Summer,blue,Top,Jungle,9,3
34,Gnar,Gragas,2015,Summer,blue,Top,Jungle,27,10
35,Shen,JarvanIV,2015,Summer,blue,Top,Jungle,4,4
36,Nautilus,RekSai,2015,Summer,blue,Top,Jungle,5,3
37,Maokai,Nidalee,2015,Summer,blue,Top,Jungle,17,12
38,Gnar,LeeSin,2015,Summer,blue,Top,Jungle,4,2
39,Maokai,Rengar,2015,Summer,blue,Top,Jungle,1,1
40,Ryze,LeeSin,2015,Summer,blue,Top,Jungle,3,3
41,Fizz,Nautilus,2015,Summer,blue,Top,Jungle,1,1
42,Rumble,Shyvana,2015,Summer,blue,Top,Jungle,1,1
43,Fizz,Gragas,2015,Summer,blue,Top,Jungle,13,9
44,Shen,Vi,2015,Summer,blue,Top,Jungle,1,0
45,Rumble,Evelynn,2015,Summer,blue,Top,Jungle,10,6
46,Vladimir,Elise,2015,Summer,blue,Top,Jungle,1,0
47,Khazix,Zac,2015,Summer,blue,Top,Jungle,1,1
48,Riven,Ekko,2015,Summer,blue,Top,Jungle,1,0
49,Olaf,Gragas,2015,Summer,blue,Top,Jungle,2,1
50,Shen,Gragas,2015,Summer,blue,Top,Jungle,17,6
51,Gnar,Nidalee,2015,Summer,blue,Top,Jungle,6,2
52,Shen,Elise,2015,Summer,blue,Top,Jungle,15,8
53,Olaf,Nidalee,2015,Summer,blue,Top,Jungle,1,1
54,Olaf,Ekko,2015,Summer,blue,Top,Jungle,1,1
55,Gnar,Ekko,2015,Summer,blue,Top,Jungle,6,5
56,Gnar,Elise,2015,Summer,blue,Top,Jungle,9,4
57,Nautilus,Gragas,2015,Summer,blue,Top,Jungle,4,3
58,Sion,Gragas,2015,Summer,blue,Top,Jungle,2,1
59,Maokai,Evelynn,2015,Summer,blue,Top,Jungle,19,8
60,Yasuo,Gragas,2015,Summer,blue,Top,Jungle,2,2
61,Nautilus,Ekko,2015,Summer,blue,Top,Jungle,3,0
62,Rumble,Amumu,2015,Summer,blue,Top,Jungle,1,0
63,Lulu,Amumu,2015,Summer,blue,Top,Jungle,1,0
64,Maokai,Shyvana,2015,Summer,blue,Top,Jungle,1,1
65,Maokai,Khazix,2015,Summer,blue,Top,Jungle,1,1
66,Gnar,Shyvana,2015,Summer,blue,Top,Jungle,1,0
67,Lulu,Ekko,2015,Summer,blue,Top,Jungle,1,0
68,Sion,Nidalee,2015,Summer,blue,Top,Jungle,2,2
69,Maokai,Nunu,2015,Summer,blue,Top,Jungle,8,3
70,Gnar,Sejuani,2015,Summer,blue,Top,Jungle,6,1
71,Gnar,Evelynn,2015,Summer,blue,Top,Jungle,4,1
72,Hecarim,Sejuani,2015,Summer,blue,Top,Jungle,6,4
73,Ryze,Evelynn,2015,Summer,blue,Top,Jungle,5,3
74,Ryze,Gragas,2015,Summer,blue,Top,Jungle,10,6
75,Jax,Evelynn,2015,Summer,blue,Top,Jungle,1,1
76,Nocturne,Gragas,2015,Summer,blue,Top,Jungle,1,1
77,DrMundo,RekSai,2015,Summer,blue,Top,Jungle,1,0
78,Rumble,Ekko,2015,Summer,blue,Top,Jungle,4,1
79,Maokai,Ekko,2015,Summer,blue,Top,Jungle,9,4
80,Ryze,Ekko,2015,Summer,blue,Top,Jungle,6,3
81,Shen,LeeSin,2015,Summer,blue,Top,Jungle,7,5
82,Vladimir,Ekko,2015,Summer,blue,Top,Jungle,1,0
83,Fizz,Nunu,2015,Summer,blue,Top,Jungle,1,1
84,Ekko,Gragas,2015,Summer,blue,Top,Jungle,2,2
85,Lulu,RekSai,2015,Summer,blue,Top,Jungle,8,6
86,Ryze,Olaf,2015,Summer,blue,Top,Jungle,1,1
87,Lulu,Rengar,2015,Summer,blue,Top,Jungle,1,0
88,Shyvana,RekSai,2015,Summer,blue,Top,Jungle,4,3
89,Ryze,RekSai,2015,Summer,blue,Top,Jungle,10,6
90,Lulu,Gragas,2015,Summer,blue,Top,Jungle,4,1
91,Lulu,Nunu,2015,Summer,blue,Top,Jungle,1,1
92,Shen,Nidalee,2015,Summer,blue,Top,Jungle,5,2
93,Shyvana,Gragas,2015,Summer,blue,Top,Jungle,4,3
94,Maokai,JarvanIV,2015,Summer,blue,Top,Jungle,3,3
95,Jax,RekSai,2015,Summer,blue,Top,Jungle,3,1
96,TahmKench,Gragas,2015,Summer,blue,Top,Jungle,1,1
97,Galio,RekSai,2015,Summer,blue,Top,Jungle,1,0
98,Fizz,LeeSin,2015,Summer,blue,Top,Jungle,1,1
99,Trundle,Evelynn,2015,Summer,blue,Top,Jungle,1,0
100,Rumble,Elise,2015,Summer,blue,Top,Jungle,2,2
101,Maokai,Elise,2015,Summer,blue,Top,Jungle,10,6
102,Olaf,LeeSin,2015,Summer,blue,Top,Jungle,3,1
103,Riven,Elise,2015,Summer,blue,Top,Jungle,2,2
104,Rumble,Olaf,2015,Summer,blue,Top,Jungle,4,4
105,Gangplank,Evelynn,2015,Summer,blue,Top,Jungle,1,0
106,Lulu,Elise,2015,Summer,blue,Top,Jungle,2,1
107,Fizz,Elise,2015,Summer,blue,Top,Jungle,3,3
108,Trundle,Gragas,2015,Summer,blue,Top,Jungle,1,0
109,Olaf,RekSai,2015,Summer,blue,Top,Jungle,3,1
110,Gangplank,Elise,2015,Summer,blue,Top,Jungle,2,2
111,Gangplank,Gragas,2015,Summer,blue,Top,Jungle,2,1
112,Hecarim,Elise,2015,Summer,blue,Top,Jungle,3,1
113,Gangplank,LeeSin,2015,Summer,blue,Top,Jungle,3,1
114,Kassadin,RekSai,2015,Summer,blue,Top,Jungle,2,0
115,Kennen,Sejuani,2015,Summer,blue,Top,Jungle,1,0
116,RekSai,LeeSin,2015,Summer,blue,Top,Jungle,1,0
117,Nunu,Sejuani,2015,Summer,blue,Top,Jungle,1,1
118,RekSai,Evelynn,2015,Summer,blue,Top,Jungle,1,0
119,Ryze,Nidalee,2015,Summer,blue,Top,Jungle,2,2
120,Fizz,Rengar,2015,Summer,blue,Top,Jungle,1,1
121,Hecarim,LeeSin,2015,Summer,blue,Top,Jungle,3,3
122,Ryze,Nunu,2015,Summer,blue,Top,Jungle,2,1
123,Riven,Gragas,2015,Summer,blue,Top,Jungle,2,2
124,Maokai,Fizz,2015,Summer,blue,Top,Jungle,1,0
125,Morgana,RekSai,2015,Summer,blue,Top,Jungle,1,1
126,Rumble,Rengar,2015,Summer,blue,Top,Jungle,2,2
127,Riven,RekSai,2015,Summer,blue,Top,Jungle,5,3
128,Riven,Nidalee,2015,Summer,blue,Top,Jungle,1,1
129,Vladimir,LeeSin,2015,Summer,blue,Top,Jungle,1,0
130,Nautilus,Evelynn,2015,Summer,blue,Top,Jungle,1,1
131,Renekton,RekSai,2015,Summer,blue,Top,Jungle,1,0
132,DrMundo,LeeSin,2015,Summer,blue,Top,Jungle,1,0
133,Rumble,Nidalee,2015,Summer,blue,Top,Jungle,2,0
134,Fizz,Ekko,2015,Summer,blue,Top,Jungle,1,1
135,Ryze,JarvanIV,2015,Summer,blue,Top,Jungle,2,0
136,Nautilus,LeeSin,2015,Summer,blue,Top,Jungle,1,0
137,Shen,Ekko,2015,Summer,blue,Top,Jungle,2,2
138,Fizz,Evelynn,2015,Summer,blue,Top,Jungle,2,1
139,Maokai,Trundle,2015,Summer,blue,Top,Jungle,1,1
140,Hecarim,Fizz,2015,Summer,blue,Top,Jungle,1,0
141,Hecarim,Nidalee,2015,Summer,blue,Top,Jungle,1,1
142,Yasuo,Elise,2015,Summer,blue,Top,Jungle,1,1
143,Riven,LeeSin,2015,Summer,blue,Top,Jungle,1,0
144,Malphite,Gragas,2015,Summer,blue,Top,Jungle,2,2
145,Malphite,RekSai,2015,Summer,blue,Top,Jungle,3,2
146,Malphite,Elise,2015,Summer,blue,Top,Jungle,6,4
147,Fiora,Gragas,2015,Summer,blue,Top,Jungle,5,2
148,Hecarim,Nautilus,2015,Summer,blue,Top,Jungle,1,0
149,Irelia,RekSai,2015,Summer,blue,Top,Jungle,3,3
150,JarvanIV,Sejuani,2015,Summer,blue,Top,Jungle,1,0
151,Cassiopeia,Gragas,2015,Summer,blue,Top,Jungle,1,1
152,Vladimir,RekSai,2015,Summer,blue,Top,Jungle,2,2
153,Jax,Gragas,2015,Summer,blue,Top,Jungle,1,0
154,Irelia,Sejuani,2015,Summer,blue,Top,Jungle,2,0
155,Vladimir,Evelynn,2015,Summer,blue,Top,Jungle,1,0
156,Fizz,Nidalee,2015,Summer,blue,Top,Jungle,2,2
157,Morgana,Nidalee,2015,Summer,blue,Top,Jungle,1,0
158,Cassiopeia,Ekko,2015,Summer,blue,Top,Jungle,1,0
159,Maokai,Olaf,2015,Summer,blue,Top,Jungle,2,0
160,Varus,Ekko,2015,Summer,blue,Top,Jungle,1,0
161,Renekton,Evelynn,2015,Summer,blue,Top,Jungle,1,0
162,Azir,Nidalee,2015,Summer,blue,Top,Jungle,1,0
163,Shen,Maokai,2015,Summer,blue,Top,Jungle,1,0
164,Fizz,JarvanIV,2015,Summer,blue,Top,Jungle,1,0
165,Darius,Elise,2015,Summer,blue,Top,Jungle,8,5
166,Darius,Nidalee,2015,Summer,blue,Top,Jungle,1,1
167,Kennen,RekSai,2015,Summer,blue,Top,Jungle,1,1
168,Fiora,Ekko,2015,Summer,blue,Top,Jungle,1,0
169,Lulu,LeeSin,2015,Summer,blue,Top,Jungle,1,1
170,Darius,RekSai,2015,Summer,blue,Top,Jungle,2,1
171,Darius,LeeSin,2015,Summer,blue,Top,Jungle,1,1
172,Ekko,Elise,2015,Summer,blue,Top,Jungle,1,1
173,Malphite,LeeSin,2015,Summer,blue,Top,Jungle,1,0
174,Fiora,Elise,2015,Summer,blue,Top,Jungle,7,7
175,Darius,Skarner,2015,Summer,blue,Top,Jungle,1,1
176,Darius,JarvanIV,2015,Summer,blue,Top,Jungle,1,0
177,Darius,Rengar,2015,Summer,blue,Top,Jungle,1,0
178,Renekton,Gragas,2015,Summer,blue,Top,Jungle,3,2
179,Malphite,Vi,2015,Summer,blue,Top,Jungle,1,0
180,Darius,Gragas,2015,Summer,blue,Top,Jungle,2,2
181,Olaf,Elise,2015,Summer,blue,Top,Jungle,1,0
182,Malphite,Evelynn,2015,Summer,blue,Top,Jungle,1,0
183,Kennen,Elise,2015,Summer,blue,Top,Jungle,1,0
184,JarvanIV,RekSai,2015,Summer,blue,Top,Jungle,1,1
185,Fiora,RekSai,2015,Summer,blue,Top,Jungle,5,0
186,Fiora,JarvanIV,2015,Summer,blue,Top,Jungle,1,1
187,Fiora,Zac,2015,Summer,blue,Top,Jungle,1,1
188,Fiora,LeeSin,2015,Summer,blue,Top,Jungle,1,0
189,Malphite,Nidalee,2015,Summer,blue,Top,Jungle,2,0
190,Fiora,DrMundo,2015,Summer,blue,Top,Jungle,2,2
191,Lissandra,LeeSin,2015,Summer,blue,Top,Jungle,1,1
192,Lissandra,RekSai,2015,Summer,blue,Top,Jungle,1,0
193,JarvanIV,Gragas,2015,Summer,blue,Top,Jungle,1,1
194,Sion,RekSai,2015,Summer,blue,Top,Jungle,1,0
195,DrMundo,Gragas,2015,Summer,blue,Top,Jungle,1,1
196,Chogath,Gragas,2015,Summer,blue,Top,Jungle,1,0
197,Sion,Sejuani,2015,Summer,blue,Top,Jungle,1,0
198,Kennen,Gragas,2015,Summer,blue,Top,Jungle,1,0
0,Gragas,KogMaw,2015,Summer,blue,Jungle,Middle,2,2
1,RekSai,Azir,2015,Summer,blue,Jungle,Middle,36,24
2,LeeSin,KogMaw,2015,Summer,blue,Jungle,Middle,1,1
3,RekSai,Ziggs,2015,Summer,blue,Jungle,Middle,3,1
4,Nunu,Fizz,2015,Summer,blue,Jungle,Middle,1,0
5,Nunu,Cassiopeia,2015,Summer,blue,Jungle,Middle,3,1
6,Zac,Vladimir,2015,Summer,blue,Jungle,Middle,1,1
7,Evelynn,Leblanc,2015,Summer,blue,Jungle,Middle,5,0
8,Sejuani,Viktor,2015,Summer,blue,Jungle,Middle,5,1
9,Gragas,Viktor,2015,Summer,blue,Jungle,Middle,34,13
10,Gragas,Varus,2015,Summer,blue,Jungle,Middle,18,13
11,RekSai,Leblanc,2015,Summer,blue,Jungle,Middle,17,10
12,Sejuani,Ziggs,2015,Summer,blue,Jungle,Middle,3,1
13,Zac,Azir,2015,Summer,blue,Jungle,Middle,1,1
14,Gragas,Azir,2015,Summer,blue,Jungle,Middle,28,18
15,RekSai,Cassiopeia,2015,Summer,blue,Jungle,Middle,10,6
16,LeeSin,Azir,2015,Summer,blue,Jungle,Middle,10,5
17,Sejuani,Orianna,2015,Summer,blue,Jungle,Middle,2,0
18,RekSai,Ekko,2015,Summer,blue,Jungle,Middle,3,2
19,Gragas,Ekko,2015,Summer,blue,Jungle,Middle,4,0
20,Ekko,Leblanc,2015,Summer,blue,Jungle,Middle,1,1
21,LeeSin,Leblanc,2015,Summer,blue,Jungle,Middle,1,1
22,JarvanIV,Rumble,2015,Summer,blue,Jungle,Middle,1,0
23,LeeSin,Kassadin,2015,Summer,blue,Jungle,Middle,3,1
24,Nunu,Azir,2015,Summer,blue,Jungle,Middle,6,5
25,XinZhao,TwistedFate,2015,Summer,blue,Jungle,Middle,1,1
26,Sejuani,Jayce,2015,Summer,blue,Jungle,Middle,3,1
27,RekSai,Urgot,2015,Summer,blue,Jungle,Middle,1,1
28,XinZhao,Urgot,2015,Summer,blue,Jungle,Middle,1,0
29,RekSai,KogMaw,2015,Summer,blue,Jungle,Middle,3,3
30,RekSai,Nidalee,2015,Summer,blue,Jungle,Middle,1,0
31,Nocturne,Kassadin,2015,Summer,blue,Jungle,Middle,1,0
32,Ekko,Azir,2015,Summer,blue,Jungle,Middle,7,5
33,JarvanIV,Azir,2015,Summer,blue,Jungle,Middle,5,5
34,RekSai,Viktor,2015,Summer,blue,Jungle,Middle,48,24
35,Gragas,Orianna,2015,Summer,blue,Jungle,Middle,9,5
36,LeeSin,Orianna,2015,Summer,blue,Jungle,Middle,2,2
37,RekSai,Vladimir,2015,Summer,blue,Jungle,Middle,6,3
38,Nidalee,Ahri,2015,Summer,blue,Jungle,Middle,2,1
39,Evelynn,Viktor,2015,Summer,blue,Jungle,Middle,11,6
40,RekSai,TwistedFate,2015,Summer,blue,Jungle,Middle,8,5
41,Gragas,Lulu,2015,Summer,blue,Jungle,Middle,20,7
42,Evelynn,Diana,2015,Summer,blue,Jungle,Middle,2,1
43,RekSai,Ahri,2015,Summer,blue,Jungle,Middle,13,10
44,Gragas,Ezreal,2015,Summer,blue,Jungle,Middle,9,5
45,Evelynn,Ezreal,2015,Summer,blue,Jungle,Middle,7,1
46,JarvanIV,Ezreal,2015,Summer,blue,Jungle,Middle,1,1
47,RekSai,Ezreal,2015,Summer,blue,Jungle,Middle,9,5
48,Nidalee,Urgot,2015,Summer,blue,Jungle,Middle,1,1
49,LeeSin,TwistedFate,2015,Summer,blue,Jungle,Middle,4,2
50,Gragas,Ahri,2015,Summer,blue,Jungle,Middle,4,1
51,Rengar,Orianna,2015,Summer,blue,Jungle,Middle,2,1
52,LeeSin,Ahri,2015,Summer,blue,Jungle,Middle,6,5
53,Nautilus,TwistedFate,2015,Summer,blue,Jungle,Middle,1,1
54,Shyvana,Ahri,2015,Summer,blue,Jungle,Middle,2,1
55,Nidalee,Orianna,2015,Summer,blue,Jungle,Middle,6,3
56,Vi,Rumble,2015,Summer,blue,Jungle,Middle,1,0
57,Evelynn,Jayce,2015,Summer,blue,Jungle,Middle,1,0
58,Elise,Syndra,2015,Summer,blue,Jungle,Middle,2,0
59,Nidalee,Azir,2015,Summer,blue,Jungle,Middle,5,3
60,RekSai,Lulu,2015,Summer,blue,Jungle,Middle,14,5
61,Nidalee,Viktor,2015,Summer,blue,Jungle,Middle,8,6
62,Zac,Zed,2015,Summer,blue,Jungle,Middle,1,1
63,Ekko,Viktor,2015,Summer,blue,Jungle,Middle,10,5
64,Gragas,TwistedFate,2015,Summer,blue,Jungle,Middle,10,5
65,Gragas,JarvanIV,2015,Summer,blue,Jungle,Middle,1,0
66,Elise,Azir,2015,Summer,blue,Jungle,Middle,14,9
67,Nidalee,Kassadin,2015,Summer,blue,Jungle,Middle,1,0
68,Evelynn,Azir,2015,Summer,blue,Jungle,Middle,12,6
69,Elise,Urgot,2015,Summer,blue,Jungle,Middle,1,1
70,Nidalee,Lulu,2015,Summer,blue,Jungle,Middle,4,2
71,Evelynn,Urgot,2015,Summer,blue,Jungle,Middle,1,0
72,LeeSin,Lulu,2015,Summer,blue,Jungle,Middle,4,2
73,Ekko,Orianna,2015,Summer,blue,Jungle,Middle,2,1
74,Elise,Lulu,2015,Summer,blue,Jungle,Middle,7,6
75,Ekko,Lulu,2015,Summer,blue,Jungle,Middle,1,1
76,Evelynn,Orianna,2015,Summer,blue,Jungle,Middle,4,1
77,Ekko,Yasuo,2015,Summer,blue,Jungle,Middle,1,0
78,Amumu,Diana,2015,Summer,blue,Jungle,Middle,1,0
79,Amumu,Yasuo,2015,Summer,blue,Jungle,Middle,1,0
80,Shyvana,Orianna,2015,Summer,blue,Jungle,Middle,1,1
81,Khazix,Viktor,2015,Summer,blue,Jungle,Middle,1,1
82,Gragas,Diana,2015,Summer,blue,Jungle,Middle,3,3
83,Ekko,Velkoz,2015,Summer,blue,Jungle,Middle,1,0
84,Elise,Diana,2015,Summer,blue,Jungle,Middle,3,1
85,Nunu,KogMaw,2015,Summer,blue,Jungle,Middle,2,1
86,Sejuani,Leblanc,2015,Summer,blue,Jungle,Middle,5,0
87,RekSai,Fizz,2015,Summer,blue,Jungle,Middle,2,2
88,Gragas,Leblanc,2015,Summer,blue,Jungle,Middle,10,6
89,JarvanIV,Xerath,2015,Summer,blue,Jungle,Middle,2,2
90,Gragas,Cassiopeia,2015,Summer,blue,Jungle,Middle,15,12
91,Evelynn,KogMaw,2015,Summer,blue,Jungle,Middle,1,1
92,RekSai,Orianna,2015,Summer,blue,Jungle,Middle,6,2
93,Gragas,Vladimir,2015,Summer,blue,Jungle,Middle,4,2
94,Ekko,KogMaw,2015,Summer,blue,Jungle,Middle,1,0
95,RekSai,Diana,2015,Summer,blue,Jungle,Middle,7,4
96,Ekko,Cassiopeia,2015,Summer,blue,Jungle,Middle,1,1
97,Ekko,Jayce,2015,Summer,blue,Jungle,Middle,6,1
98,LeeSin,Cassiopeia,2015,Summer,blue,Jungle,Middle,3,3
99,Gragas,Fizz,2015,Summer,blue,Jungle,Middle,3,2
100,Nunu,Vladimir,2015,Summer,blue,Jungle,Middle,1,1
101,LeeSin,Syndra,2015,Summer,blue,Jungle,Middle,1,0
102,Olaf,Jayce,2015,Summer,blue,Jungle,Middle,1,1
103,Gragas,Jayce,2015,Summer,blue,Jungle,Middle,11,6
104,RekSai,Varus,2015,Summer,blue,Jungle,Middle,7,5
105,RekSai,Jayce,2015,Summer,blue,Jungle,Middle,5,1
106,Ekko,Vladimir,2015,Summer,blue,Jungle,Middle,1,0
107,LeeSin,Viktor,2015,Summer,blue,Jungle,Middle,11,7
108,Elise,Ezreal,2015,Summer,blue,Jungle,Middle,2,1
109,Nunu,Viktor,2015,Summer,blue,Jungle,Middle,3,2
110,Gragas,Irelia,2015,Summer,blue,Jungle,Middle,2,2
111,LeeSin,Ezreal,2015,Summer,blue,Jungle,Middle,1,0
112,Nidalee,Jayce,2015,Summer,blue,Jungle,Middle,2,1
113,Nidalee,Varus,2015,Summer,blue,Jungle,Middle,4,0
114,JarvanIV,Orianna,2015,Summer,blue,Jungle,Middle,1,1
115,Nidalee,Irelia,2015,Summer,blue,Jungle,Middle,1,1
116,Elise,Viktor,2015,Summer,blue,Jungle,Middle,11,7
117,Evelynn,TwistedFate,2015,Summer,blue,Jungle,Middle,4,2
118,Elise,Corki,2015,Summer,blue,Jungle,Middle,2,1
119,Elise,Orianna,2015,Summer,blue,Jungle,Middle,3,2
120,LeeSin,Fizz,2015,Summer,blue,Jungle,Middle,2,2
121,LeeSin,Yasuo,2015,Summer,blue,Jungle,Middle,5,1
122,Olaf,Azir,2015,Summer,blue,Jungle,Middle,3,1
123,Olaf,Lulu,2015,Summer,blue,Jungle,Middle,2,2
124,Elise,Vladimir,2015,Summer,blue,Jungle,Middle,1,1
125,Gragas,Yasuo,2015,Summer,blue,Jungle,Middle,4,3
126,Elise,Varus,2015,Summer,blue,Jungle,Middle,2,0
127,Elise,KogMaw,2015,Summer,blue,Jungle,Middle,1,1
128,JarvanIV,Zed,2015,Summer,blue,Jungle,Middle,1,1
129,Gragas,Ziggs,2015,Summer,blue,Jungle,Middle,5,2
130,Sejuani,Azir,2015,Summer,blue,Jungle,Middle,6,3
131,LeeSin,Morgana,2015,Summer,blue,Jungle,Middle,1,0
132,Sejuani,Lulu,2015,Summer,blue,Jungle,Middle,6,3
133,Sejuani,Ahri,2015,Summer,blue,Jungle,Middle,1,0
134,Sejuani,Varus,2015,Summer,blue,Jungle,Middle,1,1
135,Sejuani,Vladimir,2015,Summer,blue,Jungle,Middle,2,0
136,Evelynn,Cassiopeia,2015,Summer,blue,Jungle,Middle,9,4
137,Evelynn,Irelia,2015,Summer,blue,Jungle,Middle,1,1
138,Nidalee,Leblanc,2015,Summer,blue,Jungle,Middle,2,2
139,Nunu,Jayce,2015,Summer,blue,Jungle,Middle,1,1
140,Evelynn,Ahri,2015,Summer,blue,Jungle,Middle,1,0
141,Rengar,Leblanc,2015,Summer,blue,Jungle,Middle,1,1
142,Nunu,Ahri,2015,Summer,blue,Jungle,Middle,1,1
143,Nunu,Orianna,2015,Summer,blue,Jungle,Middle,1,0
144,Fizz,Viktor,2015,Summer,blue,Jungle,Middle,1,0
145,RekSai,MasterYi,2015,Summer,blue,Jungle,Middle,1,1
146,Evelynn,Zed,2015,Summer,blue,Jungle,Middle,1,1
147,Rengar,Kassadin,2015,Summer,blue,Jungle,Middle,1,1
148,Evelynn,Varus,2015,Summer,blue,Jungle,Middle,1,0
149,Nidalee,TwistedFate,2015,Summer,blue,Jungle,Middle,3,3
150,Evelynn,MasterYi,2015,Summer,blue,Jungle,Middle,1,1
151,RekSai,Kassadin,2015,Summer,blue,Jungle,Middle,4,1
152,Evelynn,Ryze,2015,Summer,blue,Jungle,Middle,2,1
153,JarvanIV,Velkoz,2015,Summer,blue,Jungle,Middle,1,0
154,Gragas,Ryze,2015,Summer,blue,Jungle,Middle,4,4
155,Evelynn,Velkoz,2015,Summer,blue,Jungle,Middle,1,0
156,Evelynn,Yasuo,2015,Summer,blue,Jungle,Middle,1,1
157,Trundle,Viktor,2015,Summer,blue,Jungle,Middle,1,1
158,Nidalee,Fizz,2015,Summer,blue,Jungle,Middle,1,1
159,JarvanIV,Viktor,2015,Summer,blue,Jungle,Middle,2,1
160,Evelynn,Lulu,2015,Summer,blue,Jungle,Middle,1,0
161,RekSai,JarvanIV,2015,Summer,blue,Jungle,Middle,1,1
162,Nidalee,Ekko,2015,Summer,blue,Jungle,Middle,2,1
163,Elise,Zed,2015,Summer,blue,Jungle,Middle,1,1
164,Fizz,Zed,2015,Summer,blue,Jungle,Middle,1,0
165,Elise,Ahri,2015,Summer,blue,Jungle,Middle,2,1
166,Elise,TwistedFate,2015,Summer,blue,Jungle,Middle,7,3
167,RekSai,Ryze,2015,Summer,blue,Jungle,Middle,6,4
168,Elise,Riven,2015,Summer,blue,Jungle,Middle,1,1
169,RekSai,Gangplank,2015,Summer,blue,Jungle,Middle,1,1
170,Elise,Fizz,2015,Summer,blue,Jungle,Middle,3,3
171,Nautilus,Karthus,2015,Summer,blue,Jungle,Middle,1,0
172,Gragas,Chogath,2015,Summer,blue,Jungle,Middle,5,3
173,Sejuani,Chogath,2015,Summer,blue,Jungle,Middle,3,2
174,Nunu,Leblanc,2015,Summer,blue,Jungle,Middle,1,1
175,Nunu,Lulu,2015,Summer,blue,Jungle,Middle,2,1
176,RekSai,Chogath,2015,Summer,blue,Jungle,Middle,2,1
177,RekSai,Zed,2015,Summer,blue,Jungle,Middle,3,0
178,RekSai,Karthus,2015,Summer,blue,Jungle,Middle,1,0
179,Nidalee,Cassiopeia,2015,Summer,blue,Jungle,Middle,4,1
180,Rengar,Azir,2015,Summer,blue,Jungle,Middle,1,1
181,Ekko,Rumble,2015,Summer,blue,Jungle,Middle,1,0
182,LeeSin,Varus,2015,Summer,blue,Jungle,Middle,1,1
183,Ekko,Talon,2015,Summer,blue,Jungle,Middle,1,1
184,Nidalee,Ezreal,2015,Summer,blue,Jungle,Middle,1,0
185,Nunu,Ezreal,2015,Summer,blue,Jungle,Middle,1,1
186,Ekko,Ahri,2015,Summer,blue,Jungle,Middle,2,1
187,Gragas,Kassadin,2015,Summer,blue,Jungle,Middle,1,0
188,RekSai,Xerath,2015,Summer,blue,Jungle,Middle,1,1
189,Maokai,Azir,2015,Summer,blue,Jungle,Middle,1,0
190,Olaf,Ezreal,2015,Summer,blue,Jungle,Middle,1,1
191,Ekko,Ezreal,2015,Summer,blue,Jungle,Middle,1,0
192,Ekko,Ryze,2015,Summer,blue,Jungle,Middle,1,1
193,JarvanIV,Ahri,2015,Summer,blue,Jungle,Middle,1,0
194,Ekko,Varus,2015,Summer,blue,Jungle,Middle,2,1
195,Nidalee,Gangplank,2015,Summer,blue,Jungle,Middle,1,1
196,Ekko,Veigar,2015,Summer,blue,Jungle,Middle,1,0
197,LeeSin,Veigar,2015,Summer,blue,Jungle,Middle,1,1
198,Elise,Veigar,2015,Summer,blue,Jungle,Middle,3,1
