,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
183,Zac,TwistedFate,2016,Spring,blue,Jungle,Middle,1,1
184,RekSai,Yasuo,2016,Spring,blue,Jungle,Middle,1,0
185,LeeSin,Anivia,2016,Spring,blue,Jungle,Middle,2,1
186,Zac,Yasuo,2016,Spring,blue,Jungle,Middle,1,1
187,RekSai,Gangplank,2016,Spring,blue,Jungle,Middle,2,1
188,Zac,Kassadin,2016,Spring,blue,Jungle,Middle,1,1
189,LeeSin,Kassadin,2016,Spring,blue,Jungle,Middle,1,0
190,RekSai,Jayce,2016,Spring,blue,Jungle,Middle,1,0
191,Gragas,Yasuo,2016,Spring,blue,Jungle,Middle,1,1
192,RekSai,Diana,2016,Spring,blue,Jungle,Middle,2,1
193,Rumble,Lux,2016,Spring,blue,Jungle,Middle,1,1
194,Udyr,TwistedFate,2016,Spring,blue,Jungle,Middle,2,1
195,Ekko,Lissandra,2016,Spring,blue,Jungle,Middle,1,0
196,Ekko,Zilean,2016,Spring,blue,Jungle,Middle,3,2
197,Ekko,Anivia,2016,Spring,blue,Jungle,Middle,1,0
198,Gragas,Anivia,2016,Spring,blue,Jungle,Middle,2,1
199,Kassadin,Elise,2016,Spring,blue,Jungle,Middle,1,0
200,Poppy,Gangplank,2016,Spring,blue,Jungle,Middle,1,0
201,RekSai,Azir,2016,Spring,blue,Jungle,Middle,3,2
202,Ekko,Leblanc,2016,Spring,blue,Jungle,Middle,1,1
203,Shen,Corki,2016,Spring,blue,Jungle,Middle,1,1
204,Bard,Azir,2016,Spring,blue,Jungle,Middle,1,0
205,Rengar,Viktor,2016,Spring,blue,Jungle,Middle,1,0
206,Rumble,Corki,2016,Spring,blue,Jungle,Middle,1,0
207,Rumble,Zed,2016,Spring,blue,Jungle,Middle,2,2
208,LeeSin,Velkoz,2016,Spring,blue,Jungle,Middle,1,1
209,Ekko,Zed,2016,Spring,blue,Jungle,Middle,2,2
210,Graves,Ziggs,2016,Spring,blue,Jungle,Middle,1,1
211,Udyr,Azir,2016,Spring,blue,Jungle,Middle,1,0
212,Poppy,Corki,2016,Spring,blue,Jungle,Middle,1,1
213,Poppy,Anivia,2016,Spring,blue,Jungle,Middle,1,1
214,Zac,Viktor,2016,Spring,blue,Jungle,Middle,1,0
215,Graves,Xerath,2016,Spring,blue,Jungle,Middle,1,1
216,Graves,Orianna,2016,Spring,blue,Jungle,Middle,1,0
217,Poppy,Kayle,2016,Spring,blue,Jungle,Middle,1,0
218,Leblanc,Jhin,2016,Spring,blue,Jungle,Middle,1,0
219,Graves,Ekko,2016,Spring,blue,Jungle,Middle,1,0
220,Kindred,Cassiopeia,2016,Spring,blue,Jungle,Middle,1,0
221,Elise,Talon,2016,Spring,blue,Jungle,Middle,1,0
222,DrMundo,Ahri,2016,Spring,blue,Jungle,Middle,1,0
223,Rammus,Azir,2016,Spring,blue,Jungle,Middle,1,0
224,Nunu,Azir,2016,Spring,blue,Jungle,Middle,1,1
225,Evelynn,Lulu,2016,Spring,blue,Jungle,Middle,2,0
226,Elise,Diana,2016,Spring,blue,Jungle,Middle,2,2
227,LeeSin,Diana,2016,Spring,blue,Jungle,Middle,1,1
228,Nidalee,Diana,2016,Spring,blue,Jungle,Middle,1,0
0,Elise,Alistar,2016,Spring,blue,Jungle,Support,63,35
1,LeeSin,Braum,2016,Spring,blue,Jungle,Support,16,8
2,Kindred,Alistar,2016,Spring,blue,Jungle,Support,26,15
3,RekSai,Alistar,2016,Spring,blue,Jungle,Support,30,18
4,Elise,Thresh,2016,Spring,blue,Jungle,Support,33,18
5,RekSai,Morgana,2016,Spring,blue,Jungle,Support,7,3
6,Elise,Trundle,2016,Spring,blue,Jungle,Support,24,14
7,RekSai,Bard,2016,Spring,blue,Jungle,Support,17,9
8,RekSai,Trundle,2016,Spring,blue,Jungle,Support,16,6
9,Elise,Janna,2016,Spring,blue,Jungle,Support,16,8
10,Graves,Braum,2016,Spring,blue,Jungle,Support,41,26
11,Nidalee,Alistar,2016,Spring,blue,Jungle,Support,40,22
12,RekSai,Janna,2016,Spring,blue,Jungle,Support,8,4
13,Elise,Morgana,2016,Spring,blue,Jungle,Support,20,13
14,Nidalee,Braum,2016,Spring,blue,Jungle,Support,39,21
15,Poppy,Soraka,2016,Spring,blue,Jungle,Support,1,1
16,Graves,Morgana,2016,Spring,blue,Jungle,Support,6,4
17,Graves,Thresh,2016,Spring,blue,Jungle,Support,15,9
18,LeeSin,Alistar,2016,Spring,blue,Jungle,Support,11,6
19,Nidalee,Bard,2016,Spring,blue,Jungle,Support,15,12
20,Nidalee,Morgana,2016,Spring,blue,Jungle,Support,8,7
21,Graves,Alistar,2016,Spring,blue,Jungle,Support,40,20
22,Nunu,Morgana,2016,Spring,blue,Jungle,Support,2,2
23,Elise,Bard,2016,Spring,blue,Jungle,Support,15,10
24,Kindred,Braum,2016,Spring,blue,Jungle,Support,31,13
25,Graves,Bard,2016,Spring,blue,Jungle,Support,8,4
26,RekSai,Soraka,2016,Spring,blue,Jungle,Support,2,2
27,Graves,Janna,2016,Spring,blue,Jungle,Support,7,3
28,Gragas,Braum,2016,Spring,blue,Jungle,Support,50,25
29,Gragas,Alistar,2016,Spring,blue,Jungle,Support,23,10
30,RekSai,Braum,2016,Spring,blue,Jungle,Support,26,10
31,Elise,Braum,2016,Spring,blue,Jungle,Support,46,15
32,Udyr,Alistar,2016,Spring,blue,Jungle,Support,4,2
33,Gragas,Soraka,2016,Spring,blue,Jungle,Support,4,3
34,Gragas,Morgana,2016,Spring,blue,Jungle,Support,8,7
35,LeeSin,Janna,2016,Spring,blue,Jungle,Support,5,2
36,Nidalee,Nautilus,2016,Spring,blue,Jungle,Support,2,1
37,Gragas,Bard,2016,Spring,blue,Jungle,Support,11,5
38,Sejuani,Karma,2016,Spring,blue,Jungle,Support,1,1
39,Udyr,Bard,2016,Spring,blue,Jungle,Support,1,0
40,LeeSin,Morgana,2016,Spring,blue,Jungle,Support,3,2
41,Gragas,Trundle,2016,Spring,blue,Jungle,Support,15,10
42,Nidalee,Soraka,2016,Spring,blue,Jungle,Support,3,1
43,Kindred,Bard,2016,Spring,blue,Jungle,Support,10,3
44,Nidalee,Janna,2016,Spring,blue,Jungle,Support,6,3
45,Gragas,Janna,2016,Spring,blue,Jungle,Support,9,7
46,Gragas,Karma,2016,Spring,blue,Jungle,Support,2,1
47,Kindred,Karma,2016,Spring,blue,Jungle,Support,3,1
48,Elise,Soraka,2016,Spring,blue,Jungle,Support,4,2
49,Kindred,Morgana,2016,Spring,blue,Jungle,Support,6,3
50,RekSai,Karma,2016,Spring,blue,Jungle,Support,1,0
51,Zac,Poppy,2016,Spring,blue,Jungle,Support,2,1
52,Graves,Trundle,2016,Spring,blue,Jungle,Support,21,14
53,RekSai,Poppy,2016,Spring,blue,Jungle,Support,2,1
54,Kindred,Trundle,2016,Spring,blue,Jungle,Support,8,3
55,LeeSin,Poppy,2016,Spring,blue,Jungle,Support,6,3
56,LeeSin,Thresh,2016,Spring,blue,Jungle,Support,11,7
57,Udyr,Braum,2016,Spring,blue,Jungle,Support,2,1
58,RekSai,Thresh,2016,Spring,blue,Jungle,Support,24,14
59,Nidalee,Thresh,2016,Spring,blue,Jungle,Support,6,3
60,LeeSin,TahmKench,2016,Spring,blue,Jungle,Support,4,2
61,Nidalee,Poppy,2016,Spring,blue,Jungle,Support,1,1
62,Elise,TahmKench,2016,Spring,blue,Jungle,Support,6,4
63,Nidalee,TahmKench,2016,Spring,blue,Jungle,Support,3,1
64,Rumble,Bard,2016,Spring,blue,Jungle,Support,1,0
65,Gragas,Thresh,2016,Spring,blue,Jungle,Support,16,10
66,LeeSin,Nautilus,2016,Spring,blue,Jungle,Support,1,0
67,Nidalee,Trundle,2016,Spring,blue,Jungle,Support,14,8
68,Sejuani,Braum,2016,Spring,blue,Jungle,Support,3,0
69,Kindred,Nautilus,2016,Spring,blue,Jungle,Support,7,3
70,Kindred,Thresh,2016,Spring,blue,Jungle,Support,11,7
71,LeeSin,Trundle,2016,Spring,blue,Jungle,Support,3,3
72,Evelynn,TahmKench,2016,Spring,blue,Jungle,Support,1,0
73,LeeSin,Bard,2016,Spring,blue,Jungle,Support,4,3
74,RekSai,Shen,2016,Spring,blue,Jungle,Support,1,0
75,Elise,Lissandra,2016,Spring,blue,Jungle,Support,1,0
76,Nocturne,Alistar,2016,Spring,blue,Jungle,Support,2,2
77,Rumble,Thresh,2016,Spring,blue,Jungle,Support,1,0
78,Nocturne,Braum,2016,Spring,blue,Jungle,Support,1,0
79,Elise,Nautilus,2016,Spring,blue,Jungle,Support,6,3
80,Elise,Kennen,2016,Spring,blue,Jungle,Support,1,1
81,Gragas,Poppy,2016,Spring,blue,Jungle,Support,2,1
82,Graves,Kennen,2016,Spring,blue,Jungle,Support,1,0
83,Kindred,TahmKench,2016,Spring,blue,Jungle,Support,1,1
84,DrMundo,Janna,2016,Spring,blue,Jungle,Support,1,1
85,DrMundo,Morgana,2016,Spring,blue,Jungle,Support,2,0
86,Elise,Poppy,2016,Spring,blue,Jungle,Support,7,2
87,Rengar,Morgana,2016,Spring,blue,Jungle,Support,1,1
88,Trundle,Morgana,2016,Spring,blue,Jungle,Support,1,0
89,Graves,Blitzcrank,2016,Spring,blue,Jungle,Support,1,0
90,Nunu,Thresh,2016,Spring,blue,Jungle,Support,1,0
91,Gragas,Nautilus,2016,Spring,blue,Jungle,Support,3,1
92,Elise,Leona,2016,Spring,blue,Jungle,Support,3,1
93,Graves,Leona,2016,Spring,blue,Jungle,Support,1,0
94,Trundle,Braum,2016,Spring,blue,Jungle,Support,1,0
95,Rengar,Braum,2016,Spring,blue,Jungle,Support,1,1
96,Trundle,Thresh,2016,Spring,blue,Jungle,Support,1,1
97,Ekko,Poppy,2016,Spring,blue,Jungle,Support,1,1
98,Trundle,Alistar,2016,Spring,blue,Jungle,Support,1,0
99,Zac,Trundle,2016,Spring,blue,Jungle,Support,2,1
100,Evelynn,Morgana,2016,Spring,blue,Jungle,Support,1,0
101,Gragas,Lissandra,2016,Spring,blue,Jungle,Support,1,1
102,Poppy,Shen,2016,Spring,blue,Jungle,Support,1,0
103,Graves,Shen,2016,Spring,blue,Jungle,Support,2,2
104,RekSai,TahmKench,2016,Spring,blue,Jungle,Support,2,1
105,RekSai,Nautilus,2016,Spring,blue,Jungle,Support,1,0
106,RekSai,Syndra,2016,Spring,blue,Jungle,Support,1,1
107,Kindred,Blitzcrank,2016,Spring,blue,Jungle,Support,1,1
108,Zac,Alistar,2016,Spring,blue,Jungle,Support,3,2
109,Gragas,TahmKench,2016,Spring,blue,Jungle,Support,1,0
110,Rumble,Poppy,2016,Spring,blue,Jungle,Support,1,0
111,Graves,Poppy,2016,Spring,blue,Jungle,Support,3,1
112,Maokai,Bard,2016,Spring,blue,Jungle,Support,1,1
113,Zac,Braum,2016,Spring,blue,Jungle,Support,2,1
114,Kindred,Poppy,2016,Spring,blue,Jungle,Support,1,1
115,Elise,Malphite,2016,Spring,blue,Jungle,Support,1,1
116,Rumble,Alistar,2016,Spring,blue,Jungle,Support,2,1
117,Kindred,Janna,2016,Spring,blue,Jungle,Support,3,1
118,Ekko,Braum,2016,Spring,blue,Jungle,Support,4,3
119,Udyr,Soraka,2016,Spring,blue,Jungle,Support,1,0
120,Ekko,Morgana,2016,Spring,blue,Jungle,Support,2,1
121,Kassadin,Alistar,2016,Spring,blue,Jungle,Support,1,0
122,Poppy,Braum,2016,Spring,blue,Jungle,Support,1,0
123,Shen,Soraka,2016,Spring,blue,Jungle,Support,1,1
124,Sejuani,Alistar,2016,Spring,blue,Jungle,Support,1,1
125,Bard,Garen,2016,Spring,blue,Jungle,Support,1,0
126,Kindred,Maokai,2016,Spring,blue,Jungle,Support,2,2
127,Rengar,Thresh,2016,Spring,blue,Jungle,Support,1,0
128,Nidalee,Brand,2016,Spring,blue,Jungle,Support,1,1
129,Graves,TahmKench,2016,Spring,blue,Jungle,Support,1,1
130,Rumble,Morgana,2016,Spring,blue,Jungle,Support,2,2
131,Ekko,Thresh,2016,Spring,blue,Jungle,Support,1,1
132,Udyr,Thresh,2016,Spring,blue,Jungle,Support,1,0
133,Ekko,Alistar,2016,Spring,blue,Jungle,Support,1,0
134,Poppy,Thresh,2016,Spring,blue,Jungle,Support,3,3
135,Poppy,Trundle,2016,Spring,blue,Jungle,Support,1,1
136,Poppy,Alistar,2016,Spring,blue,Jungle,Support,1,1
137,Poppy,Nautilus,2016,Spring,blue,Jungle,Support,1,0
138,Leblanc,Evelynn,2016,Spring,blue,Jungle,Support,1,0
139,Udyr,Trundle,2016,Spring,blue,Jungle,Support,1,0
140,Kindred,Soraka,2016,Spring,blue,Jungle,Support,3,2
141,LeeSin,Soraka,2016,Spring,blue,Jungle,Support,1,1
142,Graves,Sona,2016,Spring,blue,Jungle,Support,1,1
143,Nidalee,Sona,2016,Spring,blue,Jungle,Support,1,1
144,RekSai,Kennen,2016,Spring,blue,Jungle,Support,1,0
145,Rammus,Braum,2016,Spring,blue,Jungle,Support,1,0
146,Nunu,Alistar,2016,Spring,blue,Jungle,Support,1,1
147,Evelynn,Nautilus,2016,Spring,blue,Jungle,Support,1,0
148,Evelynn,Thresh,2016,Spring,blue,Jungle,Support,1,0
149,Nidalee,Kennen,2016,Spring,blue,Jungle,Support,2,1
0,Tristana,Alistar,2016,Spring,blue,ADC,Support,16,6
1,MissFortune,Braum,2016,Spring,blue,ADC,Support,2,0
2,Ezreal,Alistar,2016,Spring,blue,ADC,Support,41,21
3,Kalista,Alistar,2016,Spring,blue,ADC,Support,52,29
4,Lucian,Thresh,2016,Spring,blue,ADC,Support,27,14
5,Lucian,Morgana,2016,Spring,blue,ADC,Support,15,10
6,Ezreal,Trundle,2016,Spring,blue,ADC,Support,19,10
7,Ezreal,Bard,2016,Spring,blue,ADC,Support,16,7
8,MissFortune,Trundle,2016,Spring,blue,ADC,Support,5,2
9,Corki,Janna,2016,Spring,blue,ADC,Support,4,3
10,Lucian,Braum,2016,Spring,blue,ADC,Support,89,42
11,Caitlyn,Braum,2016,Spring,blue,ADC,Support,10,5
12,Lucian,Bard,2016,Spring,blue,ADC,Support,29,21
13,Lucian,Alistar,2016,Spring,blue,ADC,Support,61,29
14,Corki,Braum,2016,Spring,blue,ADC,Support,25,11
15,Corki,Alistar,2016,Spring,blue,ADC,Support,28,19
16,Lucian,Trundle,2016,Spring,blue,ADC,Support,30,17
17,Kalista,Janna,2016,Spring,blue,ADC,Support,9,3
18,Kalista,Morgana,2016,Spring,blue,ADC,Support,16,11
19,Tristana,Braum,2016,Spring,blue,ADC,Support,5,1
20,Caitlyn,Bard,2016,Spring,blue,ADC,Support,4,3
21,Lucian,Soraka,2016,Spring,blue,ADC,Support,10,5
22,Lucian,Janna,2016,Spring,blue,ADC,Support,17,7
23,Kalista,Thresh,2016,Spring,blue,ADC,Support,55,32
24,Caitlyn,Morgana,2016,Spring,blue,ADC,Support,3,3
25,Corki,Bard,2016,Spring,blue,ADC,Support,13,7
26,Caitlyn,Janna,2016,Spring,blue,ADC,Support,5,4
27,Draven,Braum,2016,Spring,blue,ADC,Support,1,0
28,Caitlyn,Alistar,2016,Spring,blue,ADC,Support,7,5
29,Ezreal,Braum,2016,Spring,blue,ADC,Support,35,13
30,Kalista,Soraka,2016,Spring,blue,ADC,Support,3,2
31,Ashe,Morgana,2016,Spring,blue,ADC,Support,1,0
32,Kalista,Braum,2016,Spring,blue,ADC,Support,44,26
33,Ezreal,Thresh,2016,Spring,blue,ADC,Support,6,5
34,KogMaw,Braum,2016,Spring,blue,ADC,Support,12,6
35,KogMaw,Janna,2016,Spring,blue,ADC,Support,4,3
36,Kalista,Bard,2016,Spring,blue,ADC,Support,12,6
37,Lucian,Nautilus,2016,Spring,blue,ADC,Support,8,3
38,Ezreal,Soraka,2016,Spring,blue,ADC,Support,3,3
39,KogMaw,Alistar,2016,Spring,blue,ADC,Support,4,3
40,Jhin,Morgana,2016,Spring,blue,ADC,Support,3,2
41,Kalista,Trundle,2016,Spring,blue,ADC,Support,13,10
42,Jhin,Braum,2016,Spring,blue,ADC,Support,7,3
43,Corki,Karma,2016,Spring,blue,ADC,Support,1,1
44,Sivir,Bard,2016,Spring,blue,ADC,Support,6,1
45,Sivir,Trundle,2016,Spring,blue,ADC,Support,12,9
46,Sivir,Alistar,2016,Spring,blue,ADC,Support,17,7
47,Lucian,Karma,2016,Spring,blue,ADC,Support,1,1
48,Kalista,Karma,2016,Spring,blue,ADC,Support,1,0
49,Caitlyn,Soraka,2016,Spring,blue,ADC,Support,2,1
50,Jhin,Karma,2016,Spring,blue,ADC,Support,2,0
51,Lucian,Poppy,2016,Spring,blue,ADC,Support,9,4
52,Corki,Thresh,2016,Spring,blue,ADC,Support,9,6
53,Corki,Trundle,2016,Spring,blue,ADC,Support,14,6
54,Tristana,Thresh,2016,Spring,blue,ADC,Support,2,1
55,MissFortune,Morgana,2016,Spring,blue,ADC,Support,4,2
56,Corki,Poppy,2016,Spring,blue,ADC,Support,2,2
57,Ezreal,Morgana,2016,Spring,blue,ADC,Support,7,3
58,MissFortune,Thresh,2016,Spring,blue,ADC,Support,3,2
59,Lucian,TahmKench,2016,Spring,blue,ADC,Support,6,4
60,MissFortune,Alistar,2016,Spring,blue,ADC,Support,7,3
61,Tristana,Poppy,2016,Spring,blue,ADC,Support,3,2
62,Caitlyn,Poppy,2016,Spring,blue,ADC,Support,2,0
63,KogMaw,Soraka,2016,Spring,blue,ADC,Support,1,1
64,KogMaw,TahmKench,2016,Spring,blue,ADC,Support,1,1
65,Corki,TahmKench,2016,Spring,blue,ADC,Support,3,1
66,KogMaw,Nautilus,2016,Spring,blue,ADC,Support,1,0
67,Ezreal,Janna,2016,Spring,blue,ADC,Support,7,2
68,Sivir,Janna,2016,Spring,blue,ADC,Support,4,3
69,Corki,Nautilus,2016,Spring,blue,ADC,Support,1,0
70,Sivir,Braum,2016,Spring,blue,ADC,Support,22,12
71,Jhin,Alistar,2016,Spring,blue,ADC,Support,3,3
72,Sivir,Morgana,2016,Spring,blue,ADC,Support,2,1
73,Jhin,Thresh,2016,Spring,blue,ADC,Support,9,7
74,Jhin,Trundle,2016,Spring,blue,ADC,Support,3,1
75,Sivir,Nautilus,2016,Spring,blue,ADC,Support,9,3
76,Sivir,Thresh,2016,Spring,blue,ADC,Support,5,2
77,Ashe,Alistar,2016,Spring,blue,ADC,Support,10,7
78,MissFortune,Bard,2016,Spring,blue,ADC,Support,1,1
79,MissFortune,TahmKench,2016,Spring,blue,ADC,Support,1,0
80,Lucian,Shen,2016,Spring,blue,ADC,Support,1,0
81,Lucian,Lissandra,2016,Spring,blue,ADC,Support,1,0
82,Tristana,Trundle,2016,Spring,blue,ADC,Support,2,1
83,Ashe,Braum,2016,Spring,blue,ADC,Support,5,3
84,KogMaw,Trundle,2016,Spring,blue,ADC,Support,2,2
85,Corki,Morgana,2016,Spring,blue,ADC,Support,4,3
86,Draven,Bard,2016,Spring,blue,ADC,Support,1,0
87,Jhin,Janna,2016,Spring,blue,ADC,Support,1,1
88,KogMaw,Morgana,2016,Spring,blue,ADC,Support,9,6
89,Vayne,Alistar,2016,Spring,blue,ADC,Support,3,3
90,Varus,Braum,2016,Spring,blue,ADC,Support,1,0
91,Vayne,Braum,2016,Spring,blue,ADC,Support,3,1
92,Kalista,Nautilus,2016,Spring,blue,ADC,Support,3,2
93,Jinx,Braum,2016,Spring,blue,ADC,Support,2,0
94,Kalista,Kennen,2016,Spring,blue,ADC,Support,3,1
95,Kalista,Poppy,2016,Spring,blue,ADC,Support,5,3
96,Ashe,Trundle,2016,Spring,blue,ADC,Support,2,1
97,Twitch,Braum,2016,Spring,blue,ADC,Support,2,1
98,Ezreal,TahmKench,2016,Spring,blue,ADC,Support,5,2
99,MissFortune,Janna,2016,Spring,blue,ADC,Support,1,1
100,Kalista,Blitzcrank,2016,Spring,blue,ADC,Support,2,1
101,Vayne,Thresh,2016,Spring,blue,ADC,Support,2,0
102,Lucian,Leona,2016,Spring,blue,ADC,Support,1,1
103,Ezreal,Leona,2016,Spring,blue,ADC,Support,1,0
104,Kalista,Leona,2016,Spring,blue,ADC,Support,1,0
105,Twitch,TahmKench,2016,Spring,blue,ADC,Support,1,0
106,KogMaw,Thresh,2016,Spring,blue,ADC,Support,4,1
107,Caitlyn,Thresh,2016,Spring,blue,ADC,Support,2,2
108,Kalista,Lissandra,2016,Spring,blue,ADC,Support,1,1
109,Tristana,Janna,2016,Spring,blue,ADC,Support,2,2
110,Ezreal,Shen,2016,Spring,blue,ADC,Support,2,1
111,Corki,Shen,2016,Spring,blue,ADC,Support,1,1
112,Tristana,TahmKench,2016,Spring,blue,ADC,Support,1,1
113,Caitlyn,Syndra,2016,Spring,blue,ADC,Support,1,1
114,Vayne,Morgana,2016,Spring,blue,ADC,Support,2,1
115,Ezreal,Poppy,2016,Spring,blue,ADC,Support,5,1
116,Lucian,Malphite,2016,Spring,blue,ADC,Support,1,1
117,Jinx,Alistar,2016,Spring,blue,ADC,Support,1,1
118,Kalista,Garen,2016,Spring,blue,ADC,Support,1,0
119,Sivir,Karma,2016,Spring,blue,ADC,Support,1,0
120,Sivir,Maokai,2016,Spring,blue,ADC,Support,2,2
121,Kalista,Brand,2016,Spring,blue,ADC,Support,1,1
122,Tristana,Morgana,2016,Spring,blue,ADC,Support,3,3
123,Caitlyn,Trundle,2016,Spring,blue,ADC,Support,1,1
124,Vayne,Trundle,2016,Spring,blue,ADC,Support,2,0
125,Kalista,TahmKench,2016,Spring,blue,ADC,Support,1,1
126,Tristana,Bard,2016,Spring,blue,ADC,Support,1,1
127,Corki,Evelynn,2016,Spring,blue,ADC,Support,1,0
128,Ezreal,Karma,2016,Spring,blue,ADC,Support,1,1
129,Twitch,Thresh,2016,Spring,blue,ADC,Support,1,1
130,Sivir,Soraka,2016,Spring,blue,ADC,Support,1,1
131,Vayne,Janna,2016,Spring,blue,ADC,Support,1,0
132,Jhin,Leona,2016,Spring,blue,ADC,Support,1,0
133,Ezreal,Sona,2016,Spring,blue,ADC,Support,2,2
134,Sivir,Kennen,2016,Spring,blue,ADC,Support,2,1
135,Jinx,Thresh,2016,Spring,blue,ADC,Support,1,0
0,Jax,RekSai,2016,Spring,red,Top,Jungle,1,1
1,Chogath,RekSai,2016,Spring,red,Top,Jungle,1,1
2,Fiora,LeeSin,2016,Spring,red,Top,Jungle,11,7
3,Gnar,Elise,2016,Spring,red,Top,Jungle,6,4
4,Trundle,Poppy,2016,Spring,red,Top,Jungle,2,1
5,Fiora,Elise,2016,Spring,red,Top,Jungle,40,16
6,Jax,Poppy,2016,Spring,red,Top,Jungle,1,0
7,DrMundo,Nidalee,2016,Spring,red,Top,Jungle,1,0
8,Shen,Nidalee,2016,Spring,red,Top,Jungle,2,0
9,Fiora,Olaf,2016,Spring,red,Top,Jungle,1,1
10,Graves,RekSai,2016,Spring,red,Top,Jungle,4,2
11,Gnar,RekSai,2016,Spring,red,Top,Jungle,17,7
12,Lissandra,Rengar,2016,Spring,red,Top,Jungle,1,1
13,Fiora,Graves,2016,Spring,red,Top,Jungle,8,6
14,Gangplank,Nidalee,2016,Spring,red,Top,Jungle,3,1
15,Poppy,Rengar,2016,Spring,red,Top,Jungle,1,0
16,Lissandra,RekSai,2016,Spring,red,Top,Jungle,9,6
17,Trundle,Elise,2016,Spring,red,Top,Jungle,22,15
18,Trundle,Nidalee,2016,Spring,red,Top,Jungle,7,3
19,Ryze,Elise,2016,Spring,red,Top,Jungle,10,4
20,Graves,Elise,2016,Spring,red,Top,Jungle,7,1
21,Lissandra,Nidalee,2016,Spring,red,Top,Jungle,3,2
22,Quinn,Elise,2016,Spring,red,Top,Jungle,8,7
23,Kennen,Elise,2016,Spring,red,Top,Jungle,4,2
24,Trundle,Graves,2016,Spring,red,Top,Jungle,7,4
25,Quinn,RekSai,2016,Spring,red,Top,Jungle,7,1
26,Chogath,Nidalee,2016,Spring,red,Top,Jungle,1,1
27,Graves,Nidalee,2016,Spring,red,Top,Jungle,4,1
28,Maokai,Elise,2016,Spring,red,Top,Jungle,13,5
29,Gangplank,RekSai,2016,Spring,red,Top,Jungle,7,1
30,Fiora,Kindred,2016,Spring,red,Top,Jungle,6,3
31,Ryze,RekSai,2016,Spring,red,Top,Jungle,5,4
32,Maokai,Evelynn,2016,Spring,red,Top,Jungle,1,0
33,Malphite,LeeSin,2016,Spring,red,Top,Jungle,3,0
34,Malphite,Elise,2016,Spring,red,Top,Jungle,10,2
35,Trundle,Kindred,2016,Spring,red,Top,Jungle,6,2
36,Ekko,Rumble,2016,Spring,red,Top,Jungle,1,1
37,Gangplank,LeeSin,2016,Spring,red,Top,Jungle,4,2
38,Gangplank,Nocturne,2016,Spring,red,Top,Jungle,1,0
39,Nautilus,Elise,2016,Spring,red,Top,Jungle,22,10
40,Pantheon,Gragas,2016,Spring,red,Top,Jungle,1,1
41,Quinn,Gragas,2016,Spring,red,Top,Jungle,3,1
42,Lulu,LeeSin,2016,Spring,red,Top,Jungle,2,1
43,Kayle,Gragas,2016,Spring,red,Top,Jungle,1,1
44,Nautilus,LeeSin,2016,Spring,red,Top,Jungle,9,6
45,Fiora,Udyr,2016,Spring,red,Top,Jungle,2,1
46,Fiora,RekSai,2016,Spring,red,Top,Jungle,16,6
47,TahmKench,Gragas,2016,Spring,red,Top,Jungle,3,2
48,Jax,Udyr,2016,Spring,red,Top,Jungle,1,1
49,Gangplank,Elise,2016,Spring,red,Top,Jungle,15,6
50,Poppy,Gragas,2016,Spring,red,Top,Jungle,27,11
51,Trundle,Gragas,2016,Spring,red,Top,Jungle,22,10
52,Poppy,Elise,2016,Spring,red,Top,Jungle,49,27
53,Graves,Gragas,2016,Spring,red,Top,Jungle,12,6
54,Lulu,Elise,2016,Spring,red,Top,Jungle,4,2
55,Trundle,LeeSin,2016,Spring,red,Top,Jungle,5,2
56,Ekko,Gragas,2016,Spring,red,Top,Jungle,5,3
57,Gangplank,Gragas,2016,Spring,red,Top,Jungle,8,6
58,Nautilus,Kindred,2016,Spring,red,Top,Jungle,21,6
59,Poppy,Kindred,2016,Spring,red,Top,Jungle,23,12
60,Maokai,RekSai,2016,Spring,red,Top,Jungle,3,1
61,Maokai,LeeSin,2016,Spring,red,Top,Jungle,6,3
62,Ekko,Elise,2016,Spring,red,Top,Jungle,3,1
63,Maokai,Kindred,2016,Spring,red,Top,Jungle,13,7
64,Nautilus,RekSai,2016,Spring,red,Top,Jungle,8,2
65,Maokai,Graves,2016,Spring,red,Top,Jungle,21,12
66,Ekko,Graves,2016,Spring,red,Top,Jungle,17,9
67,Poppy,Graves,2016,Spring,red,Top,Jungle,31,9
68,Gragas,Nidalee,2016,Spring,red,Top,Jungle,1,0
69,Ekko,RekSai,2016,Spring,red,Top,Jungle,2,0
70,Gragas,Graves,2016,Spring,red,Top,Jungle,7,4
71,Gragas,Kindred,2016,Spring,red,Top,Jungle,2,0
72,Lissandra,LeeSin,2016,Spring,red,Top,Jungle,5,2
73,TahmKench,Graves,2016,Spring,red,Top,Jungle,4,3
74,Kennen,RekSai,2016,Spring,red,Top,Jungle,1,0
75,TahmKench,Elise,2016,Spring,red,Top,Jungle,9,5
76,Zac,RekSai,2016,Spring,red,Top,Jungle,2,2
77,Olaf,Zac,2016,Spring,red,Top,Jungle,1,0
78,DrMundo,Kindred,2016,Spring,red,Top,Jungle,1,0
79,Shen,Elise,2016,Spring,red,Top,Jungle,7,2
80,Gnar,Nidalee,2016,Spring,red,Top,Jungle,6,3
81,Shen,LeeSin,2016,Spring,red,Top,Jungle,2,1
82,Graves,LeeSin,2016,Spring,red,Top,Jungle,3,1
