,CHAMP1,CHAMP2,Year,Season,Team,CHAMP1_POS,CHAMP2_POS,Total_Played,Wins
10,Illaoi,Ivern,2018,Spring,red,Top,Jungle,1,1
11,Vladimir,JarvanIV,2018,Spring,red,Top,Jungle,8,4
12,Gnar,Zac,2018,Spring,red,Top,Jungle,9,6
13,Chogath,Khazix,2018,Spring,red,Top,Jungle,3,0
14,Gnar,JarvanIV,2018,Spring,red,Top,Jungle,16,5
15,Illaoi,Nidalee,2018,Spring,red,Top,Jungle,1,0
16,Gangplank,Khazix,2018,Spring,red,Top,Jungle,4,2
17,Lucian,Khazix,2018,Spring,red,Top,Jungle,1,0
18,Camille,Khazix,2018,Spring,red,Top,Jungle,2,0
19,Ornn,Zac,2018,Spring,red,Top,Jungle,3,2
20,Gangplank,Zac,2018,Spring,red,Top,Jungle,3,1
21,Camille,Zac,2018,Spring,red,Top,Jungle,2,1
22,Ryze,JarvanIV,2018,Spring,red,Top,Jungle,1,0
23,Lucian,JarvanIV,2018,Spring,red,Top,Jungle,1,0
24,Ornn,Shyvana,2018,Spring,red,Top,Jungle,2,0
25,Camille,Sejuani,2018,Spring,red,Top,Jungle,3,2
26,Maokai,JarvanIV,2018,Spring,red,Top,Jungle,5,3
27,Vladimir,Shyvana,2018,Spring,red,Top,Jungle,1,1
28,Camille,JarvanIV,2018,Spring,red,Top,Jungle,4,0
29,Illaoi,Sejuani,2018,Spring,red,Top,Jungle,1,0
30,Gangplank,Sejuani,2018,Spring,red,Top,Jungle,8,3
31,Trundle,JarvanIV,2018,Spring,red,Top,Jungle,1,1
32,Maokai,Sejuani,2018,Spring,red,Top,Jungle,2,1
33,Ornn,JarvanIV,2018,Spring,red,Top,Jungle,4,2
34,Rumble,JarvanIV,2018,Spring,red,Top,Jungle,3,1
35,Vladimir,XinZhao,2018,Spring,red,Top,Jungle,1,1
36,Maokai,XinZhao,2018,Spring,red,Top,Jungle,1,0
37,Nasus,JarvanIV,2018,Spring,red,Top,Jungle,1,1
38,Shen,JarvanIV,2018,Spring,red,Top,Jungle,3,1
39,Chogath,Jax,2018,Spring,red,Top,Jungle,1,1
40,Kled,Evelynn,2018,Spring,red,Top,Jungle,1,1
41,Trundle,XinZhao,2018,Spring,red,Top,Jungle,1,1
42,Urgot,Sejuani,2018,Spring,red,Top,Jungle,1,1
43,Kled,Elise,2018,Spring,red,Top,Jungle,2,1
44,Chogath,Gragas,2018,Spring,red,Top,Jungle,4,3
45,Renekton,JarvanIV,2018,Spring,red,Top,Jungle,1,0
46,Gragas,RekSai,2018,Spring,red,Top,Jungle,2,2
47,Gnar,RekSai,2018,Spring,red,Top,Jungle,1,0
48,Poppy,JarvanIV,2018,Spring,red,Top,Jungle,1,1
49,Maokai,RekSai,2018,Spring,red,Top,Jungle,1,1
50,Gragas,Olaf,2018,Spring,red,Top,Jungle,1,0
51,Jayce,RekSai,2018,Spring,red,Top,Jungle,1,0
52,Shen,RekSai,2018,Spring,red,Top,Jungle,3,2
53,Rumble,RekSai,2018,Spring,red,Top,Jungle,1,0
54,Camille,RekSai,2018,Spring,red,Top,Jungle,1,0
55,Jayce,Elise,2018,Spring,red,Top,Jungle,1,1
56,Gnar,Elise,2018,Spring,red,Top,Jungle,1,1
57,Jax,Elise,2018,Spring,red,Top,Jungle,2,1
58,Shen,Gragas,2018,Spring,red,Top,Jungle,1,1
59,Gnar,Maokai,2018,Spring,red,Top,Jungle,1,1
60,Poppy,Maokai,2018,Spring,red,Top,Jungle,1,1
61,Camille,Elise,2018,Spring,red,Top,Jungle,3,1
62,Poppy,Gragas,2018,Spring,red,Top,Jungle,1,1
63,Galio,Gragas,2018,Spring,red,Top,Jungle,1,0
64,Renekton,Gragas,2018,Spring,red,Top,Jungle,3,3
65,Jax,Gragas,2018,Spring,red,Top,Jungle,1,0
66,Maokai,Gragas,2018,Spring,red,Top,Jungle,2,1
67,Chogath,Maokai,2018,Spring,red,Top,Jungle,1,1
68,Chogath,JarvanIV,2018,Spring,red,Top,Jungle,6,2
69,Chogath,Sejuani,2018,Spring,red,Top,Jungle,2,0
70,Shen,Sejuani,2018,Spring,red,Top,Jungle,2,1
71,Renekton,Sejuani,2018,Spring,red,Top,Jungle,1,0
72,Nasus,Gragas,2018,Spring,red,Top,Jungle,1,1
73,Singed,JarvanIV,2018,Spring,red,Top,Jungle,1,1
74,Jax,Sejuani,2018,Spring,red,Top,Jungle,2,1
75,Renekton,Elise,2018,Spring,red,Top,Jungle,1,0
76,Rumble,Zac,2018,Spring,red,Top,Jungle,1,0
77,Jayce,Gragas,2018,Spring,red,Top,Jungle,1,1
78,Renekton,Maokai,2018,Spring,red,Top,Jungle,1,0
79,JarvanIV,Sejuani,2018,Spring,red,Top,Jungle,1,0
80,Jax,Zac,2018,Spring,red,Top,Jungle,1,0
81,Shen,Poppy,2018,Spring,red,Top,Jungle,1,0
82,Kennen,JarvanIV,2018,Spring,red,Top,Jungle,1,0
83,Vladimir,Sejuani,2018,Spring,red,Top,Jungle,3,0
84,Sion,Sejuani,2018,Spring,red,Top,Jungle,1,0
85,Vladimir,Gragas,2018,Spring,red,Top,Jungle,1,1
86,Gnar,Khazix,2018,Spring,red,Top,Jungle,5,2
87,Gnar,LeeSin,2018,Spring,red,Top,Jungle,4,0
88,Sion,JarvanIV,2018,Spring,red,Top,Jungle,1,0
89,Gnar,Nidalee,2018,Spring,red,Top,Jungle,2,1
90,Gangplank,Skarner,2018,Spring,red,Top,Jungle,1,0
91,Lucian,Zac,2018,Spring,red,Top,Jungle,1,1
92,Gnar,Jax,2018,Spring,red,Top,Jungle,2,2
93,Fiora,Nidalee,2018,Spring,red,Top,Jungle,1,1
94,Maokai,Khazix,2018,Spring,red,Top,Jungle,1,0
95,Gangplank,Rengar,2018,Spring,red,Top,Jungle,1,0
96,Jax,JarvanIV,2018,Spring,red,Top,Jungle,1,0
97,Ryze,Jax,2018,Spring,red,Top,Jungle,1,1
98,Pantheon,Sejuani,2018,Spring,red,Top,Jungle,1,0
99,Chogath,Evelynn,2018,Spring,red,Top,Jungle,1,0
100,Malphite,JarvanIV,2018,Spring,red,Top,Jungle,1,1
101,Olaf,JarvanIV,2018,Spring,red,Top,Jungle,1,0
102,Ekko,Khazix,2018,Spring,red,Top,Jungle,1,0
103,Illaoi,Khazix,2018,Spring,red,Top,Jungle,1,1
104,Vladimir,Jax,2018,Spring,red,Top,Jungle,1,1
105,Chogath,XinZhao,2018,Spring,red,Top,Jungle,1,1
106,Chogath,Ivern,2018,Spring,red,Top,Jungle,1,1
107,Gangplank,Evelynn,2018,Spring,red,Top,Jungle,1,1
0,Shyvana,Ryze,2018,Spring,red,Jungle,Middle,3,0
1,Rengar,Malzahar,2018,Spring,red,Jungle,Middle,1,0
2,Khazix,Azir,2018,Spring,red,Jungle,Middle,5,1
3,JarvanIV,Cassiopeia,2018,Spring,red,Jungle,Middle,8,4
4,LeeSin,Galio,2018,Spring,red,Jungle,Middle,1,0
5,JarvanIV,Ryze,2018,Spring,red,Jungle,Middle,11,5
6,Sejuani,Azir,2018,Spring,red,Jungle,Middle,7,4
7,Khazix,Ryze,2018,Spring,red,Jungle,Middle,8,6
8,Sejuani,Ryze,2018,Spring,red,Jungle,Middle,5,1
9,Gragas,Azir,2018,Spring,red,Jungle,Middle,1,1
10,Ivern,Azir,2018,Spring,red,Jungle,Middle,1,1
11,JarvanIV,Kassadin,2018,Spring,red,Jungle,Middle,5,2
12,Zac,Azir,2018,Spring,red,Jungle,Middle,4,2
13,Khazix,Cassiopeia,2018,Spring,red,Jungle,Middle,1,0
14,LeeSin,Ryze,2018,Spring,red,Jungle,Middle,2,0
15,Nidalee,Ryze,2018,Spring,red,Jungle,Middle,1,0
16,Khazix,Veigar,2018,Spring,red,Jungle,Middle,2,0
17,Khazix,Karma,2018,Spring,red,Jungle,Middle,1,0
18,Zac,Ryze,2018,Spring,red,Jungle,Middle,7,5
19,JarvanIV,Azir,2018,Spring,red,Jungle,Middle,6,2
20,JarvanIV,Orianna,2018,Spring,red,Jungle,Middle,7,2
21,Khazix,Malzahar,2018,Spring,red,Jungle,Middle,3,2
22,Shyvana,Azir,2018,Spring,red,Jungle,Middle,1,0
23,JarvanIV,AurelionSol,2018,Spring,red,Jungle,Middle,1,1
24,Sejuani,Xerath,2018,Spring,red,Jungle,Middle,1,1
25,JarvanIV,Swain,2018,Spring,red,Jungle,Middle,1,0
26,JarvanIV,Malzahar,2018,Spring,red,Jungle,Middle,7,2
27,Shyvana,Orianna,2018,Spring,red,Jungle,Middle,1,1
28,JarvanIV,Taliyah,2018,Spring,red,Jungle,Middle,4,0
29,Sejuani,Zilean,2018,Spring,red,Jungle,Middle,2,1
30,JarvanIV,Jayce,2018,Spring,red,Jungle,Middle,1,0
31,XinZhao,Azir,2018,Spring,red,Jungle,Middle,1,1
32,Shyvana,Fiddlesticks,2018,Spring,red,Jungle,Middle,1,0
33,Sejuani,Malzahar,2018,Spring,red,Jungle,Middle,7,3
34,XinZhao,Malzahar,2018,Spring,red,Jungle,Middle,1,0
35,Sejuani,Ziggs,2018,Spring,red,Jungle,Middle,1,1
36,Jax,Ryze,2018,Spring,red,Jungle,Middle,1,1
37,Khazix,Xerath,2018,Spring,red,Jungle,Middle,1,0
38,Evelynn,Ryze,2018,Spring,red,Jungle,Middle,1,1
39,XinZhao,Ryze,2018,Spring,red,Jungle,Middle,1,1
40,Sejuani,Cassiopeia,2018,Spring,red,Jungle,Middle,2,2
41,Elise,Corki,2018,Spring,red,Jungle,Middle,2,2
42,Gragas,Corki,2018,Spring,red,Jungle,Middle,3,2
43,Elise,Lucian,2018,Spring,red,Jungle,Middle,3,2
44,JarvanIV,Vladimir,2018,Spring,red,Jungle,Middle,2,0
45,RekSai,Cassiopeia,2018,Spring,red,Jungle,Middle,4,2
46,RekSai,Syndra,2018,Spring,red,Jungle,Middle,2,1
47,Gragas,Syndra,2018,Spring,red,Jungle,Middle,4,3
48,RekSai,Leblanc,2018,Spring,red,Jungle,Middle,2,1
49,Olaf,Syndra,2018,Spring,red,Jungle,Middle,1,0
50,RekSai,Corki,2018,Spring,red,Jungle,Middle,1,0
51,RekSai,Taliyah,2018,Spring,red,Jungle,Middle,1,1
52,Elise,Taliyah,2018,Spring,red,Jungle,Middle,2,1
53,Elise,Syndra,2018,Spring,red,Jungle,Middle,1,0
54,Maokai,Ekko,2018,Spring,red,Jungle,Middle,2,2
55,Maokai,Kassadin,2018,Spring,red,Jungle,Middle,1,1
56,Gragas,Orianna,2018,Spring,red,Jungle,Middle,2,2
57,JarvanIV,Galio,2018,Spring,red,Jungle,Middle,5,4
58,Gragas,Cassiopeia,2018,Spring,red,Jungle,Middle,3,2
59,Elise,Galio,2018,Spring,red,Jungle,Middle,2,0
60,Gragas,Galio,2018,Spring,red,Jungle,Middle,3,2
61,JarvanIV,Leblanc,2018,Spring,red,Jungle,Middle,1,1
62,Sejuani,Corki,2018,Spring,red,Jungle,Middle,4,2
63,JarvanIV,Syndra,2018,Spring,red,Jungle,Middle,3,1
64,Sejuani,Galio,2018,Spring,red,Jungle,Middle,2,1
65,Sejuani,Lucian,2018,Spring,red,Jungle,Middle,1,1
66,Zac,Syndra,2018,Spring,red,Jungle,Middle,2,0
67,Zac,Corki,2018,Spring,red,Jungle,Middle,1,1
68,Maokai,Corki,2018,Spring,red,Jungle,Middle,1,0
69,Sejuani,Syndra,2018,Spring,red,Jungle,Middle,3,0
70,JarvanIV,Lucian,2018,Spring,red,Jungle,Middle,1,1
71,Zac,Taliyah,2018,Spring,red,Jungle,Middle,1,0
72,Poppy,Taliyah,2018,Spring,red,Jungle,Middle,1,0
73,JarvanIV,Corki,2018,Spring,red,Jungle,Middle,1,0
74,Sejuani,Taliyah,2018,Spring,red,Jungle,Middle,4,0
75,Khazix,Zoe,2018,Spring,red,Jungle,Middle,1,0
76,Gragas,Ryze,2018,Spring,red,Jungle,Middle,1,1
77,LeeSin,Azir,2018,Spring,red,Jungle,Middle,1,0
78,Khazix,Galio,2018,Spring,red,Jungle,Middle,1,0
79,Zac,Malzahar,2018,Spring,red,Jungle,Middle,2,0
80,Nidalee,Corki,2018,Spring,red,Jungle,Middle,1,0
81,Skarner,Azir,2018,Spring,red,Jungle,Middle,1,0
82,LeeSin,Malzahar,2018,Spring,red,Jungle,Middle,2,0
83,Nidalee,Zoe,2018,Spring,red,Jungle,Middle,1,1
84,Jax,Zoe,2018,Spring,red,Jungle,Middle,1,1
85,Khazix,Kassadin,2018,Spring,red,Jungle,Middle,1,0
86,Nidalee,Azir,2018,Spring,red,Jungle,Middle,1,1
87,JarvanIV,Zoe,2018,Spring,red,Jungle,Middle,5,1
88,Sejuani,Karthus,2018,Spring,red,Jungle,Middle,1,1
89,Sejuani,Fiddlesticks,2018,Spring,red,Jungle,Middle,1,0
90,Zac,Galio,2018,Spring,red,Jungle,Middle,1,1
91,Sejuani,Jayce,2018,Spring,red,Jungle,Middle,1,0
92,Rengar,Vladimir,2018,Spring,red,Jungle,Middle,1,0
93,Zac,Veigar,2018,Spring,red,Jungle,Middle,1,1
94,Sejuani,Zoe,2018,Spring,red,Jungle,Middle,2,0
95,Jax,Corki,2018,Spring,red,Jungle,Middle,1,1
96,Jax,Cassiopeia,2018,Spring,red,Jungle,Middle,1,1
97,Sejuani,Vladimir,2018,Spring,red,Jungle,Middle,1,0
98,Zac,Orianna,2018,Spring,red,Jungle,Middle,1,1
99,JarvanIV,Fiddlesticks,2018,Spring,red,Jungle,Middle,1,1
100,Evelynn,Cassiopeia,2018,Spring,red,Jungle,Middle,1,0
101,JarvanIV,Veigar,2018,Spring,red,Jungle,Middle,2,1
102,JarvanIV,Xerath,2018,Spring,red,Jungle,Middle,1,1
103,Khazix,Vladimir,2018,Spring,red,Jungle,Middle,2,0
104,Khazix,Yasuo,2018,Spring,red,Jungle,Middle,1,0
105,Jax,Malzahar,2018,Spring,red,Jungle,Middle,1,1
106,XinZhao,Veigar,2018,Spring,red,Jungle,Middle,1,1
107,Ivern,Ryze,2018,Spring,red,Jungle,Middle,1,1
108,Evelynn,Malzahar,2018,Spring,red,Jungle,Middle,1,1
0,Shyvana,Alistar,2018,Spring,red,Jungle,Support,3,0
1,Rengar,Morgana,2018,Spring,red,Jungle,Support,1,0
2,Khazix,Taric,2018,Spring,red,Jungle,Support,4,0
3,JarvanIV,Alistar,2018,Spring,red,Jungle,Support,13,2
4,LeeSin,Rakan,2018,Spring,red,Jungle,Support,1,0
5,JarvanIV,TahmKench,2018,Spring,red,Jungle,Support,15,7
6,Sejuani,TahmKench,2018,Spring,red,Jungle,Support,7,3
7,Khazix,Braum,2018,Spring,red,Jungle,Support,12,6
8,Sejuani,Taric,2018,Spring,red,Jungle,Support,5,2
9,Gragas,TahmKench,2018,Spring,red,Jungle,Support,3,3
10,Ivern,TahmKench,2018,Spring,red,Jungle,Support,1,1
11,JarvanIV,Braum,2018,Spring,red,Jungle,Support,15,7
12,Zac,Braum,2018,Spring,red,Jungle,Support,4,3
13,LeeSin,Taric,2018,Spring,red,Jungle,Support,1,0
14,Nidalee,Janna,2018,Spring,red,Jungle,Support,1,0
15,Zac,Shen,2018,Spring,red,Jungle,Support,4,1
16,Khazix,TahmKench,2018,Spring,red,Jungle,Support,5,1
17,Zac,Thresh,2018,Spring,red,Jungle,Support,1,0
18,Zac,Taric,2018,Spring,red,Jungle,Support,3,2
19,JarvanIV,Ornn,2018,Spring,red,Jungle,Support,6,3
20,Khazix,Alistar,2018,Spring,red,Jungle,Support,5,2
21,JarvanIV,Rakan,2018,Spring,red,Jungle,Support,4,2
22,Shyvana,Thresh,2018,Spring,red,Jungle,Support,1,0
23,JarvanIV,Janna,2018,Spring,red,Jungle,Support,7,3
24,Sejuani,Braum,2018,Spring,red,Jungle,Support,16,7
25,JarvanIV,Lulu,2018,Spring,red,Jungle,Support,2,0
26,Shyvana,Braum,2018,Spring,red,Jungle,Support,1,1
27,JarvanIV,Shen,2018,Spring,red,Jungle,Support,1,0
28,Sejuani,Karma,2018,Spring,red,Jungle,Support,1,0
29,Sejuani,Alistar,2018,Spring,red,Jungle,Support,5,1
30,Zac,TahmKench,2018,Spring,red,Jungle,Support,1,1
31,JarvanIV,Zilean,2018,Spring,red,Jungle,Support,1,0
32,XinZhao,TahmKench,2018,Spring,red,Jungle,Support,2,1
33,JarvanIV,Taric,2018,Spring,red,Jungle,Support,2,1
34,Sejuani,Shen,2018,Spring,red,Jungle,Support,2,1
35,Jax,Braum,2018,Spring,red,Jungle,Support,4,4
36,Sejuani,Thresh,2018,Spring,red,Jungle,Support,1,1
37,Sejuani,Janna,2018,Spring,red,Jungle,Support,4,3
38,Evelynn,TahmKench,2018,Spring,red,Jungle,Support,2,1
39,XinZhao,Janna,2018,Spring,red,Jungle,Support,1,1
40,JarvanIV,Morgana,2018,Spring,red,Jungle,Support,2,0
41,Elise,Lulu,2018,Spring,red,Jungle,Support,2,1
42,Gragas,Braum,2018,Spring,red,Jungle,Support,1,1
43,Elise,Taric,2018,Spring,red,Jungle,Support,1,0
44,RekSai,Lulu,2018,Spring,red,Jungle,Support,2,2
45,RekSai,Braum,2018,Spring,red,Jungle,Support,5,3
46,RekSai,Zyra,2018,Spring,red,Jungle,Support,1,0
47,Gragas,Zyra,2018,Spring,red,Jungle,Support,2,0
48,JarvanIV,Thresh,2018,Spring,red,Jungle,Support,4,3
49,Olaf,Braum,2018,Spring,red,Jungle,Support,1,0
50,RekSai,Blitzcrank,2018,Spring,red,Jungle,Support,1,0
51,RekSai,Thresh,2018,Spring,red,Jungle,Support,1,0
52,Elise,Thresh,2018,Spring,red,Jungle,Support,3,2
53,Elise,Alistar,2018,Spring,red,Jungle,Support,2,1
54,Gragas,Janna,2018,Spring,red,Jungle,Support,2,2
55,Maokai,Taric,2018,Spring,red,Jungle,Support,1,1
56,Maokai,Janna,2018,Spring,red,Jungle,Support,1,1
57,Elise,Janna,2018,Spring,red,Jungle,Support,2,1
58,Gragas,Thresh,2018,Spring,red,Jungle,Support,1,1
59,Gragas,Alistar,2018,Spring,red,Jungle,Support,4,3
60,Gragas,Morgana,2018,Spring,red,Jungle,Support,1,1
61,Gragas,Rakan,2018,Spring,red,Jungle,Support,3,2
62,Maokai,Thresh,2018,Spring,red,Jungle,Support,1,1
63,Sejuani,Morgana,2018,Spring,red,Jungle,Support,1,0
64,Sejuani,Rakan,2018,Spring,red,Jungle,Support,1,0
65,JarvanIV,Karma,2018,Spring,red,Jungle,Support,1,1
66,Sejuani,Lulu,2018,Spring,red,Jungle,Support,1,0
67,Zac,Lulu,2018,Spring,red,Jungle,Support,1,0
68,Zac,Rakan,2018,Spring,red,Jungle,Support,1,1
69,Maokai,Braum,2018,Spring,red,Jungle,Support,1,0
70,Zac,Alistar,2018,Spring,red,Jungle,Support,4,2
71,Poppy,Alistar,2018,Spring,red,Jungle,Support,1,0
72,LeeSin,Janna,2018,Spring,red,Jungle,Support,1,0
73,Nidalee,Braum,2018,Spring,red,Jungle,Support,3,2
74,Skarner,Thresh,2018,Spring,red,Jungle,Support,1,0
75,LeeSin,Braum,2018,Spring,red,Jungle,Support,1,0
76,Khazix,Shen,2018,Spring,red,Jungle,Support,1,0
77,LeeSin,TahmKench,2018,Spring,red,Jungle,Support,2,0
78,Shyvana,Taric,2018,Spring,red,Jungle,Support,1,0
79,Rengar,Alistar,2018,Spring,red,Jungle,Support,1,0
80,Zac,Zilean,2018,Spring,red,Jungle,Support,1,1
81,Sejuani,Brand,2018,Spring,red,Jungle,Support,1,0
82,Jax,TahmKench,2018,Spring,red,Jungle,Support,1,1
83,XinZhao,Rakan,2018,Spring,red,Jungle,Support,1,1
84,Ivern,Braum,2018,Spring,red,Jungle,Support,1,1
85,Evelynn,Taric,2018,Spring,red,Jungle,Support,1,1
0,Kalista,Alistar,2018,Spring,red,ADC,Support,2,0
1,Ezreal,Morgana,2018,Spring,red,ADC,Support,1,0
2,KogMaw,Taric,2018,Spring,red,ADC,Support,4,1
3,Varus,Alistar,2018,Spring,red,ADC,Support,7,1
4,Xayah,Rakan,2018,Spring,red,ADC,Support,7,3
5,Ezreal,TahmKench,2018,Spring,red,ADC,Support,8,5
6,Tristana,TahmKench,2018,Spring,red,ADC,Support,8,3
7,Varus,Braum,2018,Spring,red,ADC,Support,14,5
8,Tristana,Taric,2018,Spring,red,ADC,Support,6,2
9,Caitlyn,TahmKench,2018,Spring,red,ADC,Support,3,1
10,Sivir,TahmKench,2018,Spring,red,ADC,Support,3,3
11,Vayne,Braum,2018,Spring,red,ADC,Support,3,3
12,KogMaw,Braum,2018,Spring,red,ADC,Support,7,2
13,Tristana,Braum,2018,Spring,red,ADC,Support,14,6
14,Sivir,Taric,2018,Spring,red,ADC,Support,1,0
15,Twitch,Janna,2018,Spring,red,ADC,Support,3,2
16,Tristana,Shen,2018,Spring,red,ADC,Support,2,1
17,Vayne,TahmKench,2018,Spring,red,ADC,Support,1,0
18,Kalista,Thresh,2018,Spring,red,ADC,Support,2,1
19,Varus,Ornn,2018,Spring,red,ADC,Support,1,0
20,Caitlyn,Shen,2018,Spring,red,ADC,Support,1,0
21,Caitlyn,Alistar,2018,Spring,red,ADC,Support,2,2
22,Tristana,Thresh,2018,Spring,red,ADC,Support,8,4
23,KogMaw,TahmKench,2018,Spring,red,ADC,Support,7,4
24,Caitlyn,Braum,2018,Spring,red,ADC,Support,7,3
25,Ezreal,Janna,2018,Spring,red,ADC,Support,4,2
26,Sivir,Braum,2018,Spring,red,ADC,Support,1,1
27,Vayne,Lulu,2018,Spring,red,ADC,Support,1,0
28,Ezreal,Alistar,2018,Spring,red,ADC,Support,10,4
29,Twitch,Braum,2018,Spring,red,ADC,Support,1,1
30,Kalista,Braum,2018,Spring,red,ADC,Support,4,3
31,Ezreal,Karma,2018,Spring,red,ADC,Support,2,1
32,Ezreal,Braum,2018,Spring,red,ADC,Support,14,11
33,Xayah,Alistar,2018,Spring,red,ADC,Support,4,2
34,KogMaw,Rakan,2018,Spring,red,ADC,Support,2,1
35,Varus,Zilean,2018,Spring,red,ADC,Support,1,0
36,Varus,TahmKench,2018,Spring,red,ADC,Support,6,2
37,Xayah,Taric,2018,Spring,red,ADC,Support,1,1
38,Ezreal,Shen,2018,Spring,red,ADC,Support,3,1
39,Caitlyn,Janna,2018,Spring,red,ADC,Support,1,0
40,Vayne,Taric,2018,Spring,red,ADC,Support,1,0
41,Varus,Shen,2018,Spring,red,ADC,Support,2,0
42,Tristana,Morgana,2018,Spring,red,ADC,Support,1,0
43,Varus,Lulu,2018,Spring,red,ADC,Support,2,1
44,Tristana,Janna,2018,Spring,red,ADC,Support,5,3
45,Sivir,Alistar,2018,Spring,red,ADC,Support,2,0
46,Tristana,Lulu,2018,Spring,red,ADC,Support,2,1
47,Varus,Zyra,2018,Spring,red,ADC,Support,2,0
48,Caitlyn,Lulu,2018,Spring,red,ADC,Support,2,1
49,Tristana,Blitzcrank,2018,Spring,red,ADC,Support,1,0
50,Varus,Thresh,2018,Spring,red,ADC,Support,1,1
51,Caitlyn,Thresh,2018,Spring,red,ADC,Support,1,1
52,Caitlyn,Taric,2018,Spring,red,ADC,Support,1,1
53,Kalista,Janna,2018,Spring,red,ADC,Support,2,2
54,Ashe,Rakan,2018,Spring,red,ADC,Support,1,1
55,KogMaw,Morgana,2018,Spring,red,ADC,Support,1,1
56,Xayah,TahmKench,2018,Spring,red,ADC,Support,1,1
57,Xayah,Thresh,2018,Spring,red,ADC,Support,1,1
58,Ashe,Morgana,2018,Spring,red,ADC,Support,1,0
59,Tristana,Alistar,2018,Spring,red,ADC,Support,7,2
60,KogMaw,Janna,2018,Spring,red,ADC,Support,1,1
61,Tristana,Rakan,2018,Spring,red,ADC,Support,1,1
62,Jhin,Alistar,2018,Spring,red,ADC,Support,1,0
63,KogMaw,Alistar,2018,Spring,red,ADC,Support,2,0
64,Ezreal,Zyra,2018,Spring,red,ADC,Support,1,0
65,Kalista,Lulu,2018,Spring,red,ADC,Support,1,0
66,Sivir,Morgana,2018,Spring,red,ADC,Support,1,0
67,Ezreal,Ornn,2018,Spring,red,ADC,Support,1,0
68,Kalista,TahmKench,2018,Spring,red,ADC,Support,2,0
69,Twitch,Alistar,2018,Spring,red,ADC,Support,1,0
70,Varus,Janna,2018,Spring,red,ADC,Support,2,1
71,Xayah,Ornn,2018,Spring,red,ADC,Support,1,1
72,Caitlyn,Ornn,2018,Spring,red,ADC,Support,1,0
73,Ezreal,Thresh,2018,Spring,red,ADC,Support,1,0
74,Varus,Taric,2018,Spring,red,ADC,Support,2,0
75,Kalista,Taric,2018,Spring,red,ADC,Support,1,0
76,Ezreal,Taric,2018,Spring,red,ADC,Support,2,2
77,Caitlyn,Zilean,2018,Spring,red,ADC,Support,1,1
78,Tristana,Ornn,2018,Spring,red,ADC,Support,2,2
79,Varus,Brand,2018,Spring,red,ADC,Support,1,0
80,Sivir,Janna,2018,Spring,red,ADC,Support,1,0
